count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
54500,23,1,6,0,0
54501,97,1,3,0,0
54502,50,4,28,2,0
54503,47,4,8,2,0
54504,25,1,3,0,0
54505,13,2,3,2,0
54506,15,1,6,0,0
54507,52,4,5,0,0
54508,38,4,2,0,0
54509,50,10,8,1,0
54510,38,5,8,1,1
54511,21,1,3,2,0
54512,23,3,2,0,0
54513,12,1,2,0,0
54514,61,2,8,1,0
54515,13,2,3,0,0
54516,87,5,26,2,1
54517,22,4,5,1,1
54518,21,1,3,1,0
54519,17,1,10,0,0
54520,25,6,9,1,1
54521,58,1,3,0,0
54522,55,1,4,0,0
54523,17,1,2,0,1
54524,15,1,2,0,0
54525,33,1,2,1,1
54526,17,4,8,0,2
54527,49,3,9,0,0
54528,42,1,5,0,0
54529,62,3,3,1,0
54530,50,2,3,0,0
54531,33,3,9,3,0
54532,42,12,5,0,0
54533,55,7,5,1,0
54534,27,6,4,1,0
54535,42,4,14,2,0
54536,100,11,24,2,0
54537,57,2,4,0,0
54538,84,2,7,0,0
54539,36,3,2,1,1
54540,71,6,7,1,0
54541,20,2,4,1,0
54542,6,1,2,0,0
54543,21,4,1,0,1
54544,17,1,3,0,1
54545,18,1,2,0,0
54546,22,2,8,0,0
54547,42,7,6,1,0
54548,30,1,7,0,0
54549,48,2,7,1,1
54550,25,1,8,1,0
54551,82,5,11,3,0
54552,15,1,5,0,0
54553,28,9,8,0,1
54554,23,4,3,1,0
54555,45,1,2,0,0
54556,15,1,2,0,0
54557,24,6,5,1,1
54558,38,2,10,0,0
54559,34,2,2,0,0
54560,19,1,3,0,0
54561,65,1,12,1,1
54562,17,2,3,0,0
54563,23,2,3,0,1
54564,119,3,13,1,0
54565,21,4,1,0,2
54566,105,4,4,1,0
54567,40,2,5,1,1
54568,15,7,5,3,0
54569,9,1,3,0,0
54570,21,1,2,0,0
54571,22,2,6,0,0
54572,20,6,7,3,0
54573,33,6,10,0,0
54574,37,7,2,0,1
54575,34,3,13,0,0
54576,88,4,45,1,0
54577,42,1,3,0,1
54578,88,2,14,1,2
54579,32,5,3,0,0
54580,36,8,14,1,2
54581,64,4,6,1,1
54582,53,3,29,2,1
54583,41,2,15,2,0
54584,4,3,1,0,1
54585,39,2,3,0,0
54586,40,5,8,1,0
54587,24,3,3,0,0
54588,102,4,2,0,1
54589,54,2,5,1,0
54590,27,1,8,0,0
54591,34,2,4,0,0
54592,25,2,10,0,0
