count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
11500,29,2,9,1,1
11501,38,1,8,0,0
11502,31,1,5,0,0
11503,36,1,10,1,0
11504,24,3,7,1,0
11505,14,2,6,0,1
11506,9,1,2,0,0
11507,29,2,11,0,0
11508,37,1,2,2,1
11509,35,7,4,1,1
11510,34,5,3,2,2
11511,25,2,15,1,0
11512,21,6,8,2,1
11513,29,2,7,2,0
11514,69,6,13,6,7
11515,39,9,1,3,1
11516,32,1,8,1,0
11517,47,1,14,2,0
11518,16,6,3,1,1
11519,24,1,3,0,0
11520,24,5,2,3,5
11521,95,13,10,0,0
11522,42,5,10,0,1
11523,28,2,9,1,0
11524,61,5,20,0,1
11525,9,1,4,0,0
11526,14,1,4,0,0
11527,45,2,14,1,0
11528,40,2,11,1,1
11529,17,1,2,0,0
11530,40,6,2,1,0
11531,37,1,16,0,0
11532,35,2,3,0,1
11533,16,5,2,0,0
11534,13,6,4,1,0
11535,42,1,2,0,0
11536,11,3,2,1,0
11537,12,1,4,0,0
11538,51,6,7,3,3
11539,65,6,33,1,0
11540,52,5,3,0,0
11541,16,1,2,0,0
11542,12,1,3,0,0
11543,13,2,10,1,0
11544,39,1,3,0,0
11545,26,5,3,0,1
11546,34,2,4,0,0
11547,76,1,13,0,0
11548,15,4,2,1,0
11549,52,9,14,3,0
11550,43,11,9,0,0
11551,14,3,5,1,0
11552,24,1,5,0,0
11553,11,1,3,0,1
11554,19,4,10,0,0
11555,10,1,2,0,0
11556,23,2,8,1,0
11557,9,2,3,0,0
11558,27,3,11,1,0
11559,24,1,4,0,0
11560,27,3,6,0,0
11561,28,2,3,0,1
11562,35,3,8,1,0
11563,45,3,4,3,1
11564,37,3,5,1,0
11565,22,3,1,2,1
11566,40,1,6,0,0
11567,18,1,3,0,0
11568,20,1,6,0,0
11569,13,1,5,0,1
11570,32,2,3,1,1
11571,11,1,3,0,0
11572,46,6,16,2,1
11573,24,1,2,0,0
11574,31,2,4,0,2
11575,42,4,5,1,3
11576,10,2,2,1,0
11577,69,6,5,2,1
11578,6,1,2,0,0
11579,23,2,6,0,0
11580,33,1,2,0,0
11581,21,2,6,1,1
11582,11,1,7,0,0
11583,16,5,7,0,0
11584,28,5,5,1,0
11585,27,6,5,0,0
11586,12,1,3,0,0
11587,37,2,3,1,0
11588,18,1,2,0,0
11589,22,4,5,1,0
11590,15,1,6,0,0
11591,22,1,7,0,0
11592,29,5,4,1,0
11593,14,2,1,0,1
11594,25,1,2,0,1
11595,50,7,17,1,0
11596,22,2,2,0,0
11597,67,4,5,1,0
11598,26,1,3,0,0
11599,71,2,8,1,1
11600,20,1,2,0,0
11601,47,1,5,0,0
11602,15,4,5,0,0
11603,21,4,9,2,0
11604,22,2,6,1,0
11605,23,8,4,2,0
11606,26,2,7,0,0
11607,49,5,2,0,0
11608,29,2,4,1,1
11609,45,2,9,1,0
11610,41,2,4,0,0
11611,25,3,6,1,0
11612,54,2,5,1,0
11613,12,4,2,0,0
11614,39,2,4,0,0
11615,12,1,2,0,0
11616,36,4,7,1,0
11617,53,2,4,1,0
11618,41,2,2,0,0
11619,24,1,9,0,1
11620,67,10,21,2,0
11621,28,1,5,0,0
11622,30,12,5,0,1
11623,16,2,4,1,0
11624,50,1,2,0,0
11625,75,5,8,1,2
11626,95,2,3,2,2
11627,37,1,4,0,0
11628,63,3,4,0,1
11629,32,3,9,0,0
11630,9,1,2,0,0
11631,31,2,5,0,0
11632,86,6,7,1,0
11633,16,2,4,1,0
11634,14,1,3,0,0
11635,43,2,13,0,1
11636,12,4,3,0,0
11637,11,2,3,1,0
11638,36,1,4,0,0
11639,44,2,20,1,0
11640,16,1,6,0,0
11641,81,2,3,0,0
11642,60,8,8,1,0
