count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
8000,39,4,3,1,0
8001,110,2,25,1,0
8002,57,1,3,1,0
8003,98,2,9,1,0
8004,17,3,6,0,0
8005,60,2,4,1,0
8006,56,1,7,0,0
8007,16,1,3,0,0
8008,21,1,9,0,0
8009,81,5,7,2,0
8010,101,3,19,0,0
8011,27,1,5,1,0
8012,12,1,2,0,0
8013,21,1,2,0,1
8014,44,2,5,0,0
8015,45,2,20,1,0
8016,29,1,8,0,0
8017,11,3,4,1,0
8018,16,2,3,0,0
8019,37,2,7,1,0
8020,46,3,16,1,0
8021,35,2,5,1,0
8022,17,3,7,0,0
8023,46,2,17,1,0
8024,9,1,2,0,0
8025,37,2,3,0,1
8026,48,3,14,2,0
8027,51,1,12,0,1
8028,51,3,11,0,0
8029,55,2,27,0,1
8030,27,3,2,0,0
8031,103,3,21,0,0
8032,14,1,4,0,0
8033,57,1,8,0,0
8034,12,1,2,0,0
8035,30,2,5,0,0
8036,18,1,6,0,0
8037,28,5,2,1,1
8038,8,1,3,0,0
8039,17,2,3,1,0
8040,22,1,2,0,0
8041,47,9,11,3,0
8042,38,2,2,1,0
8043,16,2,3,0,0
8044,10,2,2,0,0
8045,72,6,10,2,1
8046,12,1,3,0,0
8047,13,1,4,0,1
8048,28,7,9,3,0
8049,40,1,7,0,0
8050,12,1,3,0,0
8051,13,1,2,0,1
8052,19,1,2,0,0
8053,49,1,10,0,1
8054,14,3,2,1,0
8055,42,2,7,1,1
8056,20,4,3,0,0
8057,28,1,4,0,0
8058,12,1,3,0,0
8059,110,10,37,3,1
8060,53,1,4,0,0
8061,98,9,24,5,2
8062,20,5,7,0,0
8063,45,7,4,0,0
8064,17,2,7,1,1
8065,73,1,2,0,0
8066,14,2,3,0,1
8067,37,5,8,0,1
8068,39,9,15,1,0
8069,21,1,4,0,0
8070,15,1,4,0,0
8071,65,4,9,1,1
8072,20,3,7,4,1
8073,31,5,2,1,0
8074,25,1,3,0,0
8075,58,1,23,1,0
8076,37,1,2,0,0
8077,61,1,7,0,0
8078,39,1,10,0,0
8079,32,2,3,1,0
8080,22,1,7,0,1
8081,14,1,7,0,0
8082,28,6,15,2,0
8083,25,3,2,1,1
8084,54,5,2,0,0
8085,106,1,4,0,0
8086,37,2,8,2,1
8087,47,2,19,0,0
8088,55,3,9,0,0
8089,72,8,20,2,1
8090,42,2,3,0,1
8091,28,2,18,2,0
8092,21,1,15,0,0
8093,17,3,5,1,0
8094,10,2,4,1,0
8095,11,2,1,0,1
8096,76,5,8,2,0
8097,10,1,2,0,0
8098,52,4,4,1,0
8099,86,3,9,0,0
8100,29,3,2,0,0
8101,21,3,3,1,1
8102,38,2,9,0,1
8103,67,3,8,1,0
8104,28,1,3,0,0
8105,18,2,5,0,0
8106,20,1,4,0,0
8107,39,6,5,1,0
8108,39,2,4,0,0
8109,43,1,2,0,0
8110,30,4,7,0,1
8111,57,7,6,0,0
8112,21,2,5,0,0
8113,18,1,5,1,0
8114,37,1,2,0,0
8115,38,2,3,0,0
8116,40,5,5,2,0
8117,26,2,7,1,0
8118,46,1,9,0,0
8119,25,1,8,0,1
8120,30,6,3,0,0
8121,73,5,24,4,0
8122,106,1,31,1,0
8123,67,2,3,1,1
8124,12,1,3,0,0
8125,26,3,4,0,0
8126,16,2,2,0,0
8127,19,2,3,0,0
8128,51,4,26,1,1
8129,104,1,4,0,0
8130,15,1,3,1,0
8131,32,3,6,1,1
8132,41,1,6,1,0
8133,14,1,6,0,0
8134,37,1,3,0,0
8135,42,2,3,0,1
8136,59,1,11,2,0
8137,73,1,16,1,0
8138,61,1,9,0,0
8139,38,4,4,0,0
8140,61,3,13,3,2
8141,63,3,2,1,0
8142,52,5,11,3,3
8143,62,4,2,1,4
8144,37,2,3,0,0
8145,40,1,8,0,0
8146,65,7,15,3,2
8147,7,2,3,0,0
8148,94,2,19,1,0
8149,38,2,1,0,1
8150,34,2,8,0,0
8151,33,1,2,0,1
8152,31,1,4,0,0
8153,35,3,6,1,0
8154,18,1,3,0,0
8155,34,1,2,0,0
8156,41,4,11,1,0
8157,41,2,7,1,0
8158,51,3,15,0,0
8159,82,4,9,1,0
8160,9,1,8,0,0
8161,24,3,3,0,0
8162,16,1,6,0,1
8163,42,4,6,0,0
8164,12,2,3,1,1
8165,15,1,2,0,0
8166,8,1,3,1,0
8167,23,6,6,1,0
8168,24,1,4,1,2
8169,18,1,4,0,0
8170,37,3,8,2,1
8171,22,5,5,1,0
8172,34,5,4,1,0
8173,29,2,6,1,0
8174,21,2,6,2,2
8175,22,2,4,1,0
8176,12,1,3,0,0
8177,50,3,5,1,1
8178,33,2,3,1,0
8179,15,1,4,0,0
8180,59,7,7,1,0
8181,21,7,3,0,0
8182,43,3,8,0,0
8183,15,1,3,2,0
8184,42,2,5,0,0
8185,24,5,9,0,2
8186,49,2,4,0,2
8187,38,5,10,0,0
8188,19,1,9,0,1
8189,18,1,2,1,0
8190,17,2,3,2,1
8191,55,4,18,2,0
8192,19,3,2,0,0
8193,29,6,3,0,2
8194,23,3,6,1,0
8195,35,1,2,0,0
8196,101,2,8,1,1
8197,79,1,10,0,0
8198,69,8,11,2,1
8199,30,2,4,0,0
8200,15,4,5,0,0
8201,15,1,4,0,0
8202,9,1,2,0,0
8203,84,12,14,2,1
8204,57,2,4,0,0
8205,28,2,4,0,0
8206,48,2,5,0,0
8207,40,1,3,0,0
8208,12,1,2,0,0
8209,38,2,4,0,0
8210,62,3,5,1,1
8211,27,2,12,0,0
8212,41,2,9,0,0
8213,16,5,2,0,0
8214,53,2,20,0,1
8215,37,8,6,0,1
8216,15,1,3,0,0
8217,13,2,4,0,0
8218,31,6,5,0,0
8219,36,1,4,0,0
8220,53,1,2,0,0
8221,23,2,4,0,0
8222,75,2,3,0,1
8223,82,1,6,0,0
8224,21,1,2,0,0
8225,20,1,3,0,0
8226,22,2,4,1,1
8227,78,5,7,1,0
8228,40,2,3,0,0
8229,11,3,5,1,0
8230,39,4,11,0,0
8231,63,2,9,0,0
8232,75,3,15,1,0
8233,46,1,7,0,0
8234,40,2,13,0,0
8235,34,2,4,0,0
8236,42,8,2,0,0
8237,48,2,6,1,0
8238,9,1,2,0,0
8239,16,5,4,0,0
8240,18,1,2,0,0
8241,18,1,4,0,0
8242,37,1,6,0,0
8243,58,8,11,0,1
8244,56,3,3,0,1
8245,12,1,2,0,0
8246,16,2,2,0,0
8247,12,1,2,0,0
8248,65,3,30,1,0
8249,20,1,2,0,0
8250,13,2,3,0,0
8251,30,1,11,0,0
8252,26,1,2,0,0
8253,10,2,5,0,0
8254,40,1,2,0,0
8255,14,1,2,0,0
8256,58,2,15,1,0
8257,28,7,3,0,0
8258,29,1,2,0,0
8259,78,1,4,0,0
8260,41,5,3,1,1
8261,65,1,7,0,0
8262,22,2,5,0,0
8263,49,1,2,0,0
8264,56,4,10,2,0
8265,56,1,6,0,0
8266,16,5,3,0,1
8267,44,4,19,2,0
8268,22,5,5,0,0
8269,19,3,1,0,1
8270,12,1,2,0,0
8271,27,3,10,0,0
8272,51,2,12,0,0
8273,92,4,13,1,0
8274,28,9,4,1,0
8275,28,1,13,0,0
8276,35,1,3,0,0
8277,9,2,3,0,0
8278,9,2,3,0,0
8279,9,1,4,0,0
8280,22,4,2,0,0
8281,45,1,7,1,0
8282,49,5,13,1,0
