count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
29000,33,2,6,0,0
29001,63,10,12,3,1
29002,27,1,5,0,0
29003,16,1,5,1,1
29004,47,4,12,1,0
29005,54,1,7,0,0
29006,10,2,2,2,0
29007,37,1,10,0,0
29008,41,15,4,0,1
29009,34,4,4,1,0
29010,22,1,2,0,0
29011,14,1,2,0,0
29012,34,4,13,1,1
29013,50,2,8,0,0
29014,52,2,9,1,0
29015,56,1,10,0,0
29016,35,3,7,1,0
29017,75,1,14,1,0
29018,16,5,2,1,0
29019,12,1,2,0,0
29020,69,9,12,2,1
29021,34,1,4,1,0
29022,31,1,2,0,0
29023,55,4,19,2,0
29024,15,1,2,0,0
29025,97,2,3,0,0
29026,62,4,19,1,4
29027,36,2,10,1,0
29028,25,6,3,0,0
29029,79,1,14,0,0
29030,20,1,3,0,0
29031,37,5,2,1,1
29032,57,4,9,3,1
29033,38,4,22,1,0
29034,48,5,12,2,1
29035,69,7,4,1,4
29036,31,5,3,0,0
29037,27,1,8,1,0
29038,30,4,7,1,0
29039,55,3,3,1,0
29040,153,6,10,2,0
29041,12,1,3,1,0
29042,34,5,7,0,0
29043,35,2,10,1,0
29044,94,1,4,0,0
29045,56,7,2,1,1
29046,58,4,14,2,3
29047,18,1,10,0,0
29048,55,4,18,5,1
29049,67,6,8,4,1
29050,95,9,48,7,2
29051,51,1,5,1,0
29052,35,3,3,1,0
29053,57,1,3,0,1
29054,31,5,4,0,0
29055,31,4,8,4,1
29056,36,1,2,2,0
29057,28,1,3,0,0
29058,30,1,7,0,0
29059,35,2,5,1,0
29060,41,3,5,3,1
29061,25,2,1,0,2
29062,36,3,6,4,1
29063,69,1,11,1,0
29064,18,1,3,0,0
29065,48,5,2,0,1
29066,29,2,4,1,2
29067,28,8,9,1,0
29068,35,3,4,0,1
29069,16,1,4,0,0
29070,111,3,17,0,0
29071,18,1,4,0,0
29072,20,5,3,1,1
29073,56,4,5,2,0
29074,64,2,1,0,1
29075,33,3,7,0,0
29076,25,10,7,4,1
29077,32,1,3,0,0
29078,46,2,5,2,0
29079,42,1,13,2,0
29080,14,3,2,2,0
29081,61,4,13,2,0
29082,35,3,10,1,1
29083,29,4,3,1,1
29084,68,1,2,0,0
29085,76,5,14,3,1
29086,26,2,4,1,0
29087,33,5,6,0,1
29088,62,3,3,1,0
29089,34,1,2,0,0
29090,14,3,3,0,0
29091,18,4,4,0,0
29092,27,1,7,0,0
29093,24,2,4,1,0
29094,48,3,3,0,1
29095,42,4,2,1,0
29096,20,6,4,1,0
29097,19,2,3,0,0
29098,32,6,11,1,1
29099,34,1,14,0,2
29100,99,3,17,2,1
29101,24,1,4,0,0
29102,18,1,2,0,0
29103,12,1,2,0,0
29104,15,1,5,1,0
29105,46,3,27,1,1
29106,46,6,5,1,2
29107,9,1,5,0,0
29108,18,2,9,2,0
29109,28,1,3,0,0
29110,56,2,14,2,1
29111,56,8,13,0,1
29112,53,2,8,3,2
29113,19,3,6,0,1
29114,25,2,3,1,0
29115,51,1,2,0,0
29116,80,1,10,0,0
29117,15,1,2,0,0
29118,15,1,5,1,0
29119,18,1,2,1,0
29120,70,1,2,1,1
29121,55,2,4,0,0
29122,24,1,7,0,0
29123,21,3,6,2,0
29124,113,11,16,0,0
29125,14,6,3,0,0
29126,42,13,9,0,1
29127,11,3,2,0,0
29128,62,6,22,1,0
29129,9,1,2,0,0
29130,75,2,21,0,0
29131,15,1,6,1,0
29132,21,1,4,0,1
29133,30,1,3,0,0
29134,19,1,5,0,0
29135,12,1,3,0,0
29136,16,2,3,1,0
29137,9,1,4,0,0
29138,23,1,4,0,0
29139,31,3,6,1,1
29140,71,1,5,0,0
29141,17,3,6,0,0
29142,48,6,2,0,0
29143,21,1,2,0,0
29144,20,1,6,0,0
29145,29,3,12,0,0
29146,45,3,10,0,0
29147,56,1,3,0,0
29148,48,1,4,0,0
29149,20,3,2,0,0
29150,50,1,4,0,0
29151,51,1,2,0,0
29152,69,3,17,1,0
29153,31,1,3,0,0
29154,42,5,10,1,0
29155,58,7,12,1,0
29156,42,1,4,0,0
29157,25,6,2,0,0
29158,72,9,13,2,0
