count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
16000,22,5,13,2,0
16001,39,3,5,2,1
16002,87,3,27,2,2
16003,8,1,3,0,0
16004,14,1,3,0,0
16005,85,7,2,3,4
16006,16,1,2,0,0
16007,52,3,3,1,0
16008,35,3,6,1,1
16009,59,2,16,1,0
16010,20,4,3,3,2
16011,35,4,1,1,6
16012,46,1,3,0,0
16013,28,1,3,0,0
16014,15,1,8,0,0
16015,22,5,6,0,1
16016,40,2,3,0,1
16017,50,5,8,0,0
16018,70,4,14,2,0
16019,37,1,6,1,0
16020,21,2,4,0,0
16021,16,2,3,0,0
16022,29,1,3,0,0
16023,16,1,3,0,0
16024,10,2,2,0,0
16025,55,2,8,1,0
16026,41,1,4,0,0
16027,58,2,3,0,1
16028,38,4,5,1,0
16029,66,3,8,0,0
16030,12,1,3,2,0
16031,58,4,6,4,6
16032,36,2,5,1,2
16033,79,2,8,1,1
16034,26,1,6,0,0
16035,15,1,3,0,0
16036,27,1,5,0,0
16037,31,2,8,1,2
16038,15,2,3,0,0
16039,77,1,22,1,0
16040,65,2,23,1,1
16041,103,3,4,0,1
16042,109,4,21,1,0
16043,27,4,5,1,0
16044,14,3,2,0,0
16045,30,2,4,1,1
16046,25,3,7,2,0
16047,40,2,2,0,1
16048,46,4,3,0,0
16049,31,9,2,0,0
16050,44,1,8,1,1
16051,46,4,4,1,0
16052,29,3,3,1,1
16053,42,2,10,0,0
16054,46,1,6,0,0
16055,23,2,2,1,1
16056,24,1,5,0,0
16057,35,2,7,0,0
16058,38,4,2,1,1
16059,23,1,8,0,0
16060,67,4,13,2,0
16061,39,1,4,0,0
16062,13,2,3,0,0
16063,85,15,33,3,4
16064,15,1,2,0,0
16065,67,4,9,2,0
16066,37,4,10,2,0
16067,82,4,3,1,1
16068,9,1,3,0,0
16069,28,1,10,0,1
16070,16,1,5,0,0
16071,34,5,13,2,1
16072,31,8,6,4,0
16073,34,4,13,1,0
16074,16,1,9,0,0
16075,112,3,6,1,2
16076,23,3,2,0,1
16077,52,3,5,1,0
16078,29,1,6,0,0
16079,46,1,5,0,0
16080,41,3,13,2,0
16081,48,6,8,4,1
16082,28,1,8,0,0
16083,24,4,5,0,3
16084,48,1,6,1,1
16085,78,3,8,0,0
16086,46,11,4,1,1
16087,37,1,4,0,0
16088,27,3,3,1,0
16089,16,1,3,0,0
16090,16,2,3,0,0
16091,37,5,3,0,3
16092,27,1,7,0,0
16093,12,1,3,0,0
16094,26,2,8,1,0
16095,51,3,12,0,0
16096,42,1,6,0,0
16097,20,4,4,0,1
16098,47,2,2,0,0
16099,76,2,32,1,0
16100,25,2,18,0,0
16101,19,2,5,0,0
16102,60,1,3,0,0
16103,38,1,2,0,0
16104,72,2,29,1,0
16105,21,4,4,0,0
16106,66,3,4,0,0
16107,38,11,8,0,0
16108,48,1,3,0,0
16109,9,1,2,0,0
16110,12,1,6,0,0
16111,12,1,7,0,0
16112,37,1,2,0,0
16113,47,3,10,0,0
16114,62,1,5,1,0
16115,79,1,2,0,0
16116,21,1,4,0,0
16117,17,2,8,0,0
16118,33,1,2,0,0
16119,47,2,13,1,0
16120,20,3,2,0,0
16121,76,3,5,1,0
16122,23,1,5,0,0
16123,36,1,3,0,0
16124,61,1,4,0,0
16125,61,5,15,1,1
16126,26,1,5,1,1
16127,27,1,3,1,0
16128,8,1,2,0,0
16129,31,3,3,0,0
16130,56,5,5,0,0
16131,11,2,3,0,1
16132,19,1,4,0,0
16133,56,3,13,1,0
16134,19,2,7,1,0
16135,39,3,4,0,0
16136,65,3,2,0,0
