count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
19000,132,1,13,0,0
19001,64,8,18,2,1
19002,19,1,2,0,0
19003,49,3,4,1,0
19004,38,2,4,2,1
19005,44,3,3,1,1
19006,24,5,8,5,5
19007,49,3,3,2,0
19008,88,4,3,1,0
19009,91,2,11,1,1
19010,31,6,6,2,1
19011,16,3,3,1,0
19012,43,12,15,2,0
19013,10,2,3,2,0
19014,10,2,2,0,0
19015,73,3,8,0,4
19016,30,7,7,2,0
19017,56,1,3,0,0
19018,22,1,2,1,1
19019,37,8,15,4,0
19020,35,4,5,2,1
19021,28,1,2,1,0
19022,28,8,8,2,1
19023,17,1,6,0,0
19024,21,1,4,0,0
19025,24,2,3,0,0
19026,29,1,2,0,0
19027,46,1,13,0,0
19028,19,1,2,1,0
19029,23,4,3,2,2
19030,63,2,2,0,2
19031,23,7,5,1,1
19032,14,3,2,0,0
19033,47,3,9,0,0
19034,20,2,8,0,0
19035,18,6,3,0,1
19036,35,1,2,1,0
19037,57,2,9,1,1
19038,15,1,4,0,0
19039,10,2,2,0,0
19040,34,4,5,2,0
19041,70,11,15,5,1
19042,25,8,5,2,2
19043,20,1,5,0,0
19044,33,3,2,0,0
19045,61,1,6,0,0
19046,105,2,7,0,1
19047,39,6,12,0,1
19048,29,3,3,0,0
19049,16,4,3,0,1
19050,21,3,5,2,0
19051,43,1,2,1,0
19052,104,1,2,0,0
19053,21,1,3,0,0
19054,27,4,6,0,2
19055,31,1,15,0,1
19056,41,2,7,0,0
19057,72,6,16,3,2
19058,42,9,7,4,3
19059,23,2,3,0,0
19060,32,4,7,0,1
19061,39,5,4,0,1
19062,47,1,4,0,0
19063,27,1,2,0,0
19064,20,1,4,0,0
19065,30,6,6,1,0
19066,26,4,2,0,0
19067,144,5,12,2,0
19068,29,3,3,0,1
19069,25,2,9,0,0
19070,92,8,35,5,2
19071,32,1,5,0,0
19072,19,3,0,0,1
19073,67,1,4,1,0
19074,20,2,3,1,1
19075,37,4,10,3,1
19076,36,5,2,1,1
19077,22,1,6,1,0
19078,70,2,8,1,2
19079,81,13,2,2,2
19080,43,1,4,1,0
19081,14,1,6,1,0
19082,11,2,6,0,1
19083,12,1,5,0,0
19084,34,1,4,0,0
19085,36,1,4,0,0
19086,46,8,12,0,1
19087,12,1,2,0,0
19088,89,4,8,2,0
19089,72,12,16,4,3
19090,79,2,5,0,0
19091,37,1,2,0,0
19092,23,3,3,0,0
19093,29,3,2,0,1
19094,9,1,3,0,0
19095,19,2,8,0,0
19096,16,1,5,0,0
19097,30,8,3,0,1
19098,25,8,2,0,1
19099,18,4,6,1,0
19100,33,6,12,0,1
19101,71,7,5,0,3
19102,43,2,2,0,0
19103,141,1,31,0,1
19104,60,1,6,0,0
19105,40,1,5,1,0
19106,31,2,2,0,0
19107,19,1,4,0,0
19108,24,1,13,1,0
19109,9,1,2,0,0
19110,22,4,1,1,1
19111,23,3,3,1,1
19112,21,3,16,1,0
19113,62,1,5,1,0
19114,27,1,2,0,0
19115,15,1,4,0,0
19116,33,4,2,1,0
19117,47,13,5,3,6
19118,36,2,5,0,1
19119,25,1,3,0,0
19120,80,5,26,1,0
19121,79,2,14,0,1
19122,35,2,9,0,1
19123,56,5,10,1,0
19124,31,2,2,1,1
19125,33,1,2,1,0
19126,43,5,17,0,0
19127,27,4,10,0,0
19128,112,3,7,1,0
19129,25,1,6,0,0
19130,50,5,6,1,0
19131,42,6,2,2,1
19132,29,3,7,0,0
19133,61,5,19,2,0
19134,22,1,5,0,0
19135,29,5,6,0,0
19136,60,8,35,2,0
19137,34,1,9,0,0
19138,26,2,6,0,0
19139,69,1,7,0,0
19140,18,1,6,1,0
19141,43,5,15,0,0
19142,57,3,15,2,0
19143,59,12,5,1,0
19144,54,4,4,1,0
19145,26,1,3,0,0
19146,65,2,7,0,0
19147,77,5,9,1,0
19148,33,1,4,0,0
19149,51,3,5,0,0
19150,33,1,5,0,0
19151,14,1,5,0,0
19152,35,3,21,1,0
19153,75,3,2,0,1
19154,39,1,6,0,0
19155,13,2,4,0,0
19156,56,2,8,1,0
19157,89,8,10,0,0
19158,39,6,9,0,1
19159,20,2,4,0,0
19160,32,2,6,0,0
19161,25,5,10,0,0
19162,67,4,4,0,0
19163,82,3,6,1,0
19164,19,2,6,0,0
19165,12,1,4,0,0
19166,30,2,3,0,0
19167,51,7,6,3,1
19168,51,9,9,2,1
