count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
39500,30,5,9,1,0
39501,89,4,12,4,0
39502,27,9,3,1,3
39503,122,5,14,3,0
39504,91,2,8,1,0
39505,72,1,3,0,0
39506,18,1,2,0,1
39507,50,1,5,1,0
39508,123,1,7,1,2
39509,10,1,3,0,1
39510,74,4,10,1,0
39511,18,1,2,1,0
39512,70,3,23,2,3
39513,25,1,4,0,0
39514,43,3,11,1,0
39515,60,2,2,1,1
39516,20,1,2,1,0
39517,65,5,9,0,0
39518,23,3,1,0,1
39519,24,7,4,0,0
39520,33,7,7,0,2
39521,18,1,4,0,0
39522,79,2,12,0,0
39523,48,5,6,0,0
39524,26,3,12,0,0
39525,27,3,8,1,0
39526,41,6,11,1,0
39527,11,3,3,0,0
39528,57,7,7,1,0
39529,12,1,2,0,0
39530,31,2,5,0,1
39531,15,1,5,0,0
39532,15,5,4,0,1
39533,73,4,2,0,2
39534,20,1,7,0,0
39535,36,7,8,0,0
39536,44,1,3,0,0
39537,28,2,5,0,0
39538,48,1,5,0,1
39539,34,1,6,0,0
39540,15,1,3,0,0
39541,34,2,4,1,0
39542,44,2,4,0,0
39543,17,1,3,0,0
39544,21,1,3,0,0
39545,13,2,3,1,0
39546,85,1,11,0,0
39547,15,1,2,0,0
39548,49,5,3,2,0
39549,28,2,3,0,0
39550,37,1,6,1,0
39551,26,2,7,1,0
39552,14,1,5,0,0
39553,36,1,12,0,1
39554,19,1,6,0,0
39555,54,2,9,1,0
39556,25,2,7,0,0
39557,10,1,6,1,0
39558,34,4,21,0,0
39559,40,3,12,0,1
39560,26,1,7,0,0
39561,31,1,2,0,0
39562,29,6,9,3,0
39563,26,6,6,0,2
39564,73,3,7,0,0
39565,36,2,3,1,1
39566,40,3,8,1,0
39567,75,10,11,2,2
39568,13,2,3,1,0
39569,77,5,11,2,1
39570,13,5,2,0,0
39571,67,3,21,1,1
39572,33,1,2,1,0
39573,52,6,5,1,0
39574,40,6,8,0,1
39575,38,4,9,0,0
39576,58,4,11,4,0
39577,14,3,3,1,0
39578,53,3,14,0,2
39579,42,4,16,0,1
39580,23,9,2,2,1
39581,25,6,5,2,2
39582,84,9,10,2,0
39583,18,1,3,0,0
39584,41,2,3,0,1
39585,132,13,23,5,0
39586,11,1,4,1,2
39587,31,2,8,2,0
39588,15,1,6,0,1
39589,44,1,18,1,1
39590,20,2,8,2,0
39591,48,3,13,1,0
39592,22,1,2,0,0
39593,17,3,2,0,0
39594,65,1,4,2,0
39595,31,5,3,1,1
39596,33,7,10,1,0
39597,86,1,21,1,0
39598,26,3,4,1,0
39599,62,3,6,1,1
39600,94,2,17,2,1
39601,32,2,12,1,1
39602,20,1,3,0,0
39603,55,3,3,0,1
39604,25,5,8,1,1
39605,47,5,14,1,1
39606,54,1,22,1,1
39607,35,1,8,0,1
39608,16,3,3,0,2
39609,49,5,11,1,0
39610,35,2,10,1,0
39611,36,3,5,3,0
39612,11,2,3,0,1
39613,42,3,3,1,1
39614,37,3,15,2,1
39615,21,4,3,1,0
39616,23,2,4,0,1
39617,89,1,7,0,0
39618,22,6,4,2,2
39619,78,3,20,1,0
39620,75,5,16,3,0
39621,21,2,5,0,0
39622,24,4,4,0,3
39623,78,3,7,2,1
39624,64,4,9,3,2
39625,123,2,11,2,0
39626,18,4,7,3,0
39627,31,3,2,0,1
39628,44,2,5,1,1
39629,37,2,9,2,0
39630,53,3,9,0,0
39631,19,5,5,0,0
39632,18,1,4,0,0
39633,56,2,15,0,1
39634,77,3,15,1,0
39635,12,1,2,0,0
39636,22,3,11,0,1
39637,14,3,3,2,0
39638,37,2,7,0,0
39639,14,2,3,1,1
39640,32,4,2,0,0
39641,47,2,5,2,0
39642,14,2,5,0,1
