count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
11000,56,3,5,0,1
11001,51,3,12,3,0
11002,79,4,24,3,1
11003,58,3,10,2,1
11004,37,3,5,2,1
11005,30,2,6,0,0
11006,52,1,5,1,1
11007,42,1,6,0,0
11008,13,4,2,0,1
11009,55,3,13,2,1
11010,29,3,12,1,0
11011,92,4,2,0,1
11012,52,3,5,1,1
11013,78,2,11,2,0
11014,62,1,2,1,0
11015,47,3,4,0,1
11016,21,2,3,0,0
11017,42,4,4,0,0
11018,43,4,7,1,0
11019,12,1,3,0,0
11020,69,1,6,0,0
11021,45,11,23,4,1
11022,59,1,3,0,0
11023,72,2,16,1,0
11024,16,1,2,0,0
11025,9,1,2,0,0
11026,48,2,4,0,0
11027,45,1,5,0,0
11028,71,10,21,2,0
11029,30,3,7,0,0
11030,14,3,2,0,0
11031,6,1,3,0,0
11032,40,1,4,0,1
11033,68,2,13,1,1
11034,22,2,3,1,1
11035,41,1,3,0,0
11036,56,2,4,0,0
11037,70,1,5,2,0
11038,59,6,9,1,2
11039,25,2,4,1,0
11040,11,2,6,0,2
11041,22,2,13,2,1
11042,28,5,11,2,1
11043,38,8,7,0,0
11044,14,1,3,0,0
11045,24,2,7,0,0
11046,32,1,6,0,0
11047,30,3,4,1,0
11048,17,3,5,0,0
11049,45,6,18,1,0
11050,30,2,5,1,0
11051,40,5,14,1,0
11052,9,1,2,0,0
11053,41,2,4,0,0
11054,66,2,2,2,1
11055,19,6,4,1,1
11056,42,4,10,0,2
11057,19,2,3,1,0
11058,16,5,2,0,0
11059,10,2,3,0,0
11060,29,2,4,0,1
11061,31,2,6,0,0
11062,33,6,7,0,0
11063,26,1,2,0,0
11064,16,2,5,0,0
11065,9,1,2,0,0
11066,22,5,3,0,0
11067,71,3,10,0,1
11068,27,2,5,0,0
11069,57,10,8,0,0
11070,9,1,2,0,0
11071,18,1,8,0,0
11072,124,2,5,1,0
11073,32,3,7,0,0
11074,30,4,4,0,0
11075,32,1,12,0,0
11076,19,4,6,0,0
11077,60,2,10,1,1
11078,45,2,4,0,1
11079,9,1,2,0,0
11080,58,1,7,1,0
11081,25,1,2,0,0
11082,81,3,11,0,0
11083,22,1,6,0,0
11084,39,1,7,1,0
11085,65,1,4,0,0
11086,34,3,7,1,0
11087,31,1,7,1,0
11088,46,6,4,1,0
11089,46,5,7,1,1
11090,25,8,7,1,2
11091,27,2,3,0,1
11092,27,4,2,0,0
11093,89,4,4,1,0
11094,14,2,7,0,0
11095,78,4,34,3,4
11096,43,5,3,1,0
11097,19,5,5,0,0
11098,26,1,7,0,0
11099,48,1,6,0,0
11100,35,1,2,0,0
11101,29,1,13,1,0
11102,40,1,4,1,0
11103,9,1,3,0,0
11104,24,1,3,0,1
11105,39,5,10,1,1
11106,99,7,35,10,0
11107,19,3,4,1,2
11108,24,1,8,1,0
11109,49,1,3,0,0
11110,44,1,9,1,1
11111,36,4,9,1,0
11112,37,4,9,1,0
11113,41,5,3,1,1
11114,44,2,5,0,0
11115,12,1,2,0,0
11116,39,2,2,0,0
11117,53,1,2,0,0
11118,72,1,13,2,0
11119,13,1,6,0,1
11120,22,2,4,1,0
11121,26,3,7,1,0
11122,41,1,7,0,0
11123,9,1,3,0,0
11124,28,3,9,1,0
11125,32,2,3,0,0
11126,57,5,7,2,0
11127,12,1,2,0,0
11128,72,5,4,0,1
11129,64,1,7,1,0
11130,74,5,12,1,0
11131,33,4,4,2,0
11132,18,1,3,0,0
11133,23,1,8,0,0
11134,41,6,14,0,1
11135,54,1,7,0,0
11136,39,1,8,0,1
11137,56,2,3,1,0
