count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
51500,10,1,5,0,0
51501,10,2,3,0,0
51502,39,1,3,0,0
51503,49,7,24,2,0
51504,28,1,12,0,0
51505,51,4,7,1,1
51506,20,1,2,0,0
51507,37,1,8,0,0
51508,44,2,3,0,0
51509,64,2,12,1,0
51510,22,1,3,0,0
51511,45,1,6,0,0
51512,14,1,4,0,0
51513,69,5,3,1,0
51514,21,1,3,0,0
51515,42,1,6,0,0
51516,24,1,3,0,0
51517,32,2,13,2,0
51518,39,2,4,0,1
51519,12,1,5,1,0
51520,10,1,3,0,0
51521,9,1,3,0,0
51522,8,3,2,0,0
51523,53,5,2,1,2
51524,24,2,4,2,0
51525,17,3,3,0,0
51526,50,9,7,1,0
51527,12,1,2,0,0
51528,33,3,9,0,0
51529,44,2,7,2,1
51530,81,1,12,0,0
51531,10,2,4,2,0
51532,19,2,4,0,0
51533,21,2,2,0,0
51534,21,3,8,1,0
51535,33,3,3,1,1
51536,26,1,3,0,0
51537,70,1,5,0,0
51538,61,3,2,0,0
51539,13,2,6,0,0
51540,29,1,3,0,0
51541,27,4,7,2,0
51542,37,2,20,1,0
51543,39,1,4,1,0
51544,42,1,4,0,0
51545,46,6,11,3,0
51546,75,1,5,1,0
51547,54,3,8,0,0
51548,93,12,21,5,3
51549,22,2,3,0,0
51550,24,6,4,1,1
51551,9,1,3,0,0
51552,34,2,4,2,0
51553,21,2,11,0,0
51554,10,2,4,1,1
51555,86,2,5,1,0
51556,9,1,2,0,0
51557,44,3,10,2,0
51558,33,2,7,0,0
51559,30,2,6,0,0
51560,51,8,15,1,0
51561,28,2,2,0,0
51562,48,4,5,0,1
51563,41,1,4,0,0
51564,31,1,6,1,0
51565,20,3,3,0,0
51566,61,10,3,1,1
51567,37,3,5,0,0
51568,49,2,4,1,0
51569,26,3,12,1,1
51570,25,1,4,0,0
51571,43,3,22,0,0
51572,34,2,7,1,0
51573,24,2,3,1,0
51574,70,18,13,1,1
51575,18,1,3,0,0
51576,53,4,11,0,1
51577,15,1,3,0,0
51578,37,4,6,2,0
51579,21,1,3,0,0
51580,22,1,8,1,0
51581,17,1,6,0,0
51582,7,2,3,0,0
51583,59,1,4,0,0
51584,27,1,3,0,0
51585,32,1,8,0,0
51586,60,7,7,1,0
51587,50,2,11,0,0
51588,27,1,3,0,0
51589,39,2,5,0,0
51590,44,1,4,0,0
51591,49,1,2,0,0
51592,77,6,17,1,0
51593,33,2,3,1,0
51594,18,1,3,0,0
51595,23,1,7,1,0
51596,23,1,4,0,0
51597,21,1,8,0,0
51598,13,2,2,0,0
51599,24,4,6,1,0
51600,40,1,9,1,0
51601,32,2,4,0,0
51602,59,6,7,1,1
51603,22,5,2,1,0
51604,37,1,3,0,0
51605,16,2,5,0,0
51606,31,3,3,0,0
51607,45,5,10,0,1
51608,15,4,6,1,0
51609,63,1,4,0,0
51610,23,1,3,0,0
51611,101,4,13,1,0
51612,52,1,2,1,0
51613,26,2,7,0,0
51614,102,1,4,0,0
51615,59,2,5,3,0
51616,45,1,2,0,0
51617,19,2,5,0,0
51618,112,6,8,2,1
51619,10,2,3,1,0
51620,16,2,2,1,0
51621,51,1,11,0,0
51622,56,4,8,2,1
51623,48,12,11,2,1
51624,83,15,8,4,2
51625,58,10,11,3,1
51626,61,6,18,1,0
51627,43,1,3,0,0
51628,120,11,10,1,1
51629,29,1,3,0,0
51630,17,8,4,2,1
51631,14,1,5,0,0
51632,55,2,5,1,0
51633,9,1,4,0,0
51634,13,1,3,0,1
51635,35,3,4,2,0
51636,22,1,4,0,0
51637,32,1,4,0,0
51638,51,2,13,1,0
51639,12,1,2,0,0
51640,35,1,2,0,0
51641,41,2,12,0,1
51642,41,1,5,0,0
51643,69,1,12,0,0
51644,18,7,5,2,0
51645,43,2,3,0,0
51646,53,1,4,0,0
51647,16,1,3,0,0
51648,46,1,2,0,0
51649,94,1,9,1,0
51650,13,4,3,0,0
51651,50,3,4,0,0
51652,26,1,7,1,0
51653,102,3,27,1,1
51654,21,3,7,2,0
51655,55,2,2,0,0
51656,38,3,4,0,1
51657,14,1,2,0,0
51658,21,1,4,0,0
51659,52,1,5,0,0
51660,30,3,6,0,0
51661,74,7,14,0,0
51662,57,8,9,6,1
51663,24,3,3,0,0
51664,63,4,7,6,1
51665,13,2,2,0,0
51666,35,1,8,1,0
51667,54,1,15,2,0
51668,12,1,3,0,0
51669,15,1,2,0,0
51670,44,2,4,2,1
51671,22,2,4,1,0
51672,24,4,7,0,0
51673,9,1,2,0,0
51674,18,1,6,0,0
51675,12,4,2,3,0
51676,17,6,3,1,0
51677,9,1,6,1,0
51678,53,4,17,2,1
51679,43,2,12,1,1
51680,32,4,1,0,1
51681,19,1,7,0,0
51682,106,7,30,4,0
51683,15,1,2,0,0
51684,29,3,2,0,0
51685,22,2,3,0,0
51686,14,2,2,0,1
51687,42,4,1,0,1
51688,51,3,14,3,0
51689,40,2,3,1,0
51690,40,7,10,1,1
51691,39,1,3,1,0
51692,54,2,7,1,0
51693,19,1,5,0,0
51694,10,2,4,0,0
51695,15,2,9,1,0
51696,41,5,21,3,1
51697,22,1,9,1,0
51698,30,4,3,1,0
51699,52,1,4,0,0
51700,20,1,3,0,0
51701,9,1,4,0,0
51702,36,3,6,0,0
51703,11,2,5,1,1
51704,10,1,3,0,1
51705,42,1,4,0,0
51706,39,1,2,0,0
51707,53,1,4,0,0
51708,72,6,20,2,1
51709,20,3,4,1,0
51710,17,2,7,0,0
51711,27,2,7,3,2
51712,19,1,3,0,0
51713,63,4,6,0,0
51714,30,3,3,1,1
51715,9,1,2,0,0
51716,45,2,16,1,0
51717,9,1,4,0,0
51718,60,4,15,1,0
51719,28,6,8,1,0
51720,61,7,8,2,1
51721,15,1,5,0,0
51722,19,1,2,0,0
51723,87,14,10,5,1
51724,64,9,3,1,2
51725,39,1,6,1,0
51726,47,1,10,0,0
51727,23,2,12,0,1
51728,9,1,2,0,0
51729,38,5,12,3,1
51730,18,3,2,1,0
51731,9,1,5,0,0
51732,42,1,2,0,0
51733,21,5,4,2,0
51734,11,3,4,0,0
51735,12,1,3,0,0
51736,30,1,5,0,0
51737,40,4,3,0,2
51738,128,3,7,1,0
51739,23,1,9,0,0
51740,51,3,7,1,0
51741,36,5,2,1,0
51742,48,5,34,1,0
51743,46,4,14,1,0
51744,47,1,3,1,0
51745,10,2,2,0,0
51746,18,1,3,0,0
51747,9,1,2,0,0
51748,24,1,4,0,0
51749,60,10,7,1,0
51750,29,1,5,0,0
51751,21,1,2,0,0
51752,32,10,3,2,2
51753,36,7,9,1,0
51754,44,5,1,1,1
51755,41,4,17,3,2
51756,17,1,2,0,0
51757,53,2,14,1,1
51758,25,3,10,1,0
51759,152,6,10,0,0
51760,27,4,11,2,0
51761,60,4,14,1,0
51762,18,1,6,0,0
51763,91,5,9,1,1
51764,47,4,5,1,1
51765,41,2,4,2,1
51766,46,2,6,0,0
51767,13,2,3,0,0
51768,128,4,6,1,2
51769,28,2,10,1,1
51770,17,3,5,1,0
51771,15,4,2,0,0
51772,12,4,3,0,0
51773,34,1,2,0,0
51774,23,4,5,1,0
51775,17,1,9,2,0
51776,67,2,3,0,0
51777,40,12,6,3,3
51778,13,3,6,2,0
51779,23,1,6,0,0
51780,11,1,3,0,1
51781,85,3,5,0,1
51782,43,7,6,1,0
51783,59,1,3,0,0
51784,41,1,12,0,0
51785,56,1,14,0,0
51786,62,6,7,2,0
51787,32,1,7,1,0
51788,32,3,2,0,0
51789,25,5,6,0,1
