count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
4500,50,3,4,1,2
4501,37,7,13,0,1
4502,34,6,8,0,0
4503,42,5,3,0,0
4504,21,1,3,1,0
4505,20,1,5,0,0
4506,29,10,3,2,5
4507,87,3,6,1,0
4508,72,1,3,0,0
4509,22,1,4,0,0
4510,19,5,3,1,0
4511,12,1,3,1,0
4512,12,4,2,1,0
4513,22,1,2,1,1
4514,31,2,6,0,1
4515,14,2,4,0,1
4516,27,1,2,0,0
4517,12,1,4,0,0
4518,9,1,5,0,0
4519,45,2,3,2,1
4520,46,3,4,0,1
4521,22,5,3,0,0
4522,15,1,3,0,0
4523,18,2,7,0,0
4524,9,1,2,0,0
4525,23,1,3,0,0
4526,10,1,5,0,0
4527,50,1,13,1,0
4528,18,1,2,0,0
4529,36,2,12,1,0
4530,25,5,4,0,1
4531,12,1,2,0,0
4532,57,3,15,2,0
4533,100,4,7,1,0
4534,67,1,5,0,0
4535,43,5,8,2,1
4536,60,3,6,1,1
4537,31,1,7,2,0
4538,28,2,5,0,0
4539,29,1,5,1,0
4540,44,3,4,0,0
4541,40,14,16,4,0
4542,97,4,3,2,1
4543,18,1,2,1,0
4544,14,5,2,0,1
4545,25,1,2,1,0
4546,34,3,19,1,0
4547,34,1,5,1,0
4548,15,6,2,0,1
4549,22,1,6,0,0
4550,44,1,3,0,0
4551,42,1,6,1,0
4552,29,4,7,1,0
4553,17,5,5,1,1
4554,57,5,13,2,4
4555,34,4,3,0,0
4556,14,1,3,0,0
4557,27,5,4,0,0
4558,43,1,13,1,0
4559,30,5,8,2,1
4560,33,3,8,0,2
4561,15,4,2,1,0
4562,21,1,4,0,0
4563,24,2,5,0,0
4564,47,1,3,0,0
4565,20,1,4,1,1
4566,28,2,3,0,1
4567,25,1,6,1,0
4568,48,1,9,1,1
4569,36,3,13,2,0
4570,22,1,2,0,0
4571,47,1,2,0,0
4572,12,1,2,0,0
4573,27,3,6,0,1
4574,68,1,4,0,0
4575,44,1,4,0,0
4576,79,6,5,0,1
4577,78,1,2,0,0
4578,22,7,6,0,0
4579,40,3,3,0,0
4580,24,4,7,1,0
4581,85,2,7,1,0
4582,105,4,16,1,1
4583,42,4,3,1,1
4584,63,2,3,1,1
4585,28,1,2,0,0
4586,61,10,24,4,0
4587,41,1,9,1,0
4588,22,1,2,0,1
4589,98,16,36,4,0
4590,56,1,4,0,0
4591,76,2,22,1,0
4592,24,1,3,0,0
4593,146,1,23,1,1
4594,93,4,19,3,0
4595,13,1,2,0,1
4596,51,7,7,2,3
4597,31,4,8,1,0
4598,38,1,7,0,1
4599,34,6,12,0,4
4600,81,1,4,0,0
4601,34,1,2,0,0
4602,28,3,5,0,0
4603,42,1,14,1,0
4604,40,1,4,2,0
4605,65,2,5,1,0
4606,54,10,3,2,0
4607,72,4,18,1,1
4608,20,8,5,0,1
4609,41,1,7,0,0
4610,20,2,2,0,1
4611,11,1,3,2,1
4612,64,1,6,1,0
4613,12,1,5,0,0
4614,18,1,7,0,0
4615,32,1,2,1,0
4616,36,4,12,1,0
4617,12,4,2,0,0
4618,42,1,7,1,0
4619,29,4,8,0,0
4620,17,2,4,1,0
4621,11,2,2,0,0
4622,76,4,14,2,0
4623,14,3,5,0,0
4624,34,1,5,0,0
4625,52,1,5,0,0
4626,38,8,13,1,0
4627,18,1,3,0,0
4628,29,4,7,2,1
4629,13,4,2,0,0
4630,35,1,13,0,0
4631,48,2,7,0,0
4632,26,1,4,0,1
4633,21,6,3,3,2
4634,43,8,9,0,3
4635,44,1,2,0,0
4636,9,1,4,0,0
4637,17,1,2,0,1
4638,47,3,11,0,0
4639,33,2,7,0,0
4640,12,5,5,2,0
4641,14,2,2,1,1
4642,41,2,8,2,1
4643,26,1,4,0,0
4644,33,6,3,3,1
4645,9,1,4,0,0
4646,23,1,2,1,0
4647,17,2,3,1,1
4648,36,3,4,0,1
4649,14,2,4,1,0
4650,20,4,4,2,2
4651,49,3,5,0,0
4652,33,1,7,1,0
4653,13,1,3,0,1
4654,20,5,12,2,2
4655,23,3,3,0,0
4656,26,1,5,0,0
4657,29,6,5,1,0
4658,51,1,4,1,0
4659,9,1,3,0,0
4660,14,5,2,0,0
4661,15,6,5,1,1
4662,50,7,11,2,0
4663,39,2,8,1,2
4664,33,6,12,0,1
4665,61,1,4,1,0
4666,20,3,2,1,1
4667,36,1,13,0,0
4668,47,1,2,0,0
4669,90,1,5,0,0
4670,15,3,8,1,1
4671,51,2,1,0,1
4672,65,8,14,1,0
4673,54,1,2,0,0
4674,71,4,3,0,0
4675,23,1,11,0,0
4676,32,1,7,0,0
4677,42,3,3,0,1
4678,67,1,3,0,0
4679,56,1,18,2,0
4680,124,1,3,0,0
4681,74,9,9,3,0
4682,65,2,3,1,2
