count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
38500,67,2,12,1,1
38501,73,1,14,1,0
38502,80,1,4,0,0
38503,26,3,6,0,0
38504,14,3,3,1,0
38505,34,3,6,1,0
38506,6,1,2,0,0
38507,20,1,3,0,0
38508,45,2,11,0,0
38509,10,2,2,1,0
38510,35,2,2,0,0
38511,34,6,3,0,0
38512,25,1,6,0,0
38513,31,3,3,2,0
38514,12,1,2,0,0
38515,34,3,9,1,0
38516,10,2,4,0,0
38517,43,2,7,1,0
38518,40,1,9,1,0
38519,79,9,21,4,1
38520,10,2,4,0,0
38521,40,3,10,1,2
38522,29,3,6,0,1
38523,16,4,2,1,1
38524,60,4,8,1,0
38525,40,3,15,2,0
38526,23,1,5,1,0
38527,9,1,3,0,0
38528,15,3,2,1,1
38529,20,3,7,0,0
38530,30,6,3,2,1
38531,23,3,5,1,1
38532,92,2,9,1,0
38533,18,1,3,1,0
38534,6,1,2,0,0
38535,38,8,7,2,3
38536,82,7,8,0,0
38537,48,5,6,2,0
38538,38,1,2,1,0
38539,56,1,5,0,0
38540,21,4,12,2,1
38541,84,3,29,2,1
38542,45,1,14,0,1
38543,66,2,21,0,0
38544,40,3,16,1,1
38545,32,1,7,1,0
38546,19,2,6,0,0
38547,19,5,5,0,0
38548,82,16,24,3,2
38549,47,5,3,0,2
38550,9,1,2,0,0
38551,66,6,4,2,1
38552,43,13,13,5,1
38553,54,7,4,2,0
38554,15,1,7,1,0
38555,64,2,7,1,0
38556,75,1,4,2,0
38557,18,2,4,0,0
38558,25,6,2,0,0
38559,25,3,6,1,1
38560,18,1,10,0,0
38561,25,1,6,1,0
38562,14,2,5,0,2
38563,24,3,2,2,1
38564,65,2,18,2,0
38565,56,6,10,0,2
38566,47,10,6,2,3
38567,21,3,3,0,0
38568,41,3,7,0,1
38569,28,2,2,0,0
38570,39,1,13,0,0
38571,35,1,19,0,1
38572,45,3,6,1,0
38573,17,2,2,0,0
38574,35,1,6,1,0
38575,69,4,14,1,0
38576,79,3,23,2,0
38577,25,1,6,0,0
38578,14,3,2,1,0
38579,12,2,5,1,0
38580,26,5,4,1,1
38581,6,1,2,0,0
38582,23,3,12,3,0
38583,35,1,6,2,0
38584,18,4,4,0,0
38585,31,11,3,1,0
38586,26,1,3,1,1
38587,24,3,5,1,0
38588,55,3,2,1,1
38589,69,8,11,0,1
38590,32,1,2,0,0
38591,34,3,3,1,1
38592,20,2,2,0,1
38593,52,1,6,0,0
38594,28,1,13,0,1
38595,53,1,11,1,0
38596,21,3,7,0,0
38597,13,2,4,1,0
38598,65,1,12,3,0
38599,59,7,3,1,0
38600,27,4,10,4,0
38601,30,1,2,0,1
38602,9,1,4,1,0
38603,45,5,6,5,0
38604,82,9,16,2,2
38605,10,2,4,2,0
38606,82,5,2,0,0
38607,14,5,6,1,1
38608,90,2,4,1,1
38609,22,4,4,0,0
38610,24,2,6,2,0
38611,44,6,1,0,1
38612,51,1,3,2,0
38613,29,1,2,0,0
38614,113,7,7,1,2
38615,79,2,50,1,0
38616,28,2,8,1,0
38617,48,4,5,0,0
38618,92,1,27,5,0
38619,21,1,5,0,0
38620,55,11,12,0,0
38621,53,1,2,1,0
38622,83,14,12,5,2
38623,19,5,8,1,0
38624,49,1,2,0,0
38625,53,4,7,1,0
38626,43,3,13,0,0
38627,68,7,29,6,1
38628,34,2,3,0,0
38629,22,4,2,0,1
38630,13,1,3,0,1
38631,50,4,6,2,1
38632,63,1,3,0,0
38633,65,3,22,3,0
38634,27,5,6,0,0
38635,52,6,5,1,0
38636,63,8,11,2,1
38637,29,3,3,1,1
38638,45,5,9,1,1
38639,21,3,3,0,0
38640,65,2,18,1,0
38641,37,2,8,0,1
38642,37,13,3,1,2
38643,12,1,3,0,0
38644,20,1,3,0,0
38645,11,2,2,0,1
38646,41,3,3,0,0
38647,36,1,3,0,0
38648,17,2,6,0,0
38649,15,1,4,1,0
38650,54,2,3,2,0
38651,38,3,2,0,0
38652,15,1,2,0,0
38653,38,2,25,1,0
38654,85,8,5,1,1
38655,38,2,6,0,1
38656,47,2,5,0,1
38657,26,1,11,0,0
38658,12,1,6,0,0
38659,37,5,6,0,0
38660,15,1,4,0,0
38661,63,3,49,2,0
38662,15,1,3,0,0
38663,24,4,5,0,1
38664,34,1,5,1,0
38665,110,13,6,3,3
38666,19,1,6,0,0
38667,20,1,5,0,0
38668,29,1,3,0,0
38669,26,1,3,0,0
38670,54,1,9,0,0
38671,71,12,6,1,0
38672,43,1,18,0,0
38673,78,7,14,0,0
38674,23,2,4,2,0
38675,42,1,6,0,0
38676,28,1,4,0,0
38677,71,8,8,1,1
38678,24,1,5,0,0
38679,20,1,6,0,0
38680,62,2,1,1,1
38681,14,3,2,0,0
38682,11,1,7,0,0
38683,43,2,17,1,0
38684,37,1,14,0,0
38685,21,3,6,1,0
38686,15,4,5,0,1
38687,18,3,5,2,0
38688,39,1,2,0,0
38689,40,1,5,0,0
38690,11,2,1,0,1
38691,26,1,9,0,0
38692,62,5,10,1,1
38693,64,4,7,1,0
38694,13,2,4,1,0
38695,55,6,10,1,0
38696,45,2,3,0,0
38697,69,6,5,1,1
38698,22,3,3,2,1
38699,22,1,6,0,0
38700,63,5,27,4,1
38701,9,1,5,2,0
38702,34,2,5,0,0
38703,18,1,6,0,0
38704,19,2,8,1,0
38705,25,1,8,0,0
38706,23,1,2,0,0
38707,27,13,4,0,0
38708,40,1,7,0,0
38709,15,1,3,0,1
38710,42,11,4,3,1
38711,16,3,6,0,1
38712,60,2,8,0,0
38713,17,4,7,0,0
38714,61,3,15,0,0
38715,62,4,11,0,0
38716,30,10,5,0,0
38717,24,2,15,1,0
38718,27,1,17,0,0
38719,43,6,2,1,0
38720,69,2,4,0,1
38721,18,5,2,1,0
38722,31,3,13,1,0
38723,56,3,19,3,0
38724,36,5,15,3,0
38725,36,1,5,0,0
38726,42,4,8,0,0
38727,68,4,28,1,0
38728,44,2,15,0,0
38729,66,8,2,0,1
38730,97,9,13,4,1
38731,19,4,3,1,1
38732,46,2,12,1,1
38733,17,1,12,1,0
38734,21,4,11,1,0
38735,41,5,4,0,7
38736,15,2,3,1,0
38737,32,1,3,0,0
38738,33,1,8,0,0
38739,36,4,4,3,1
38740,57,1,6,1,0
38741,26,3,2,2,1
38742,64,5,38,3,0
38743,32,3,2,2,1
38744,29,4,9,2,2
38745,46,3,1,3,4
38746,18,1,5,0,1
38747,52,4,7,1,2
38748,23,1,10,1,1
38749,46,1,6,0,0
38750,30,1,4,0,0
38751,51,2,5,1,0
38752,68,7,23,5,0
38753,10,2,3,1,0
38754,23,3,3,1,0
38755,60,8,11,3,1
38756,47,1,7,1,0
38757,58,8,14,5,2
38758,32,2,5,1,0
38759,14,5,2,0,1
38760,24,1,4,1,0
38761,82,2,3,1,2
38762,28,5,2,0,1
38763,40,5,10,1,1
38764,39,2,6,0,1
38765,75,1,3,0,0
38766,23,5,3,0,2
38767,24,1,12,1,0
38768,20,1,4,0,0
38769,42,2,2,0,0
38770,54,2,16,1,0
38771,35,10,20,2,0
38772,20,1,3,0,0
38773,26,1,18,1,0
38774,8,1,7,0,0
38775,48,1,4,1,0
38776,30,7,10,0,0
38777,27,2,4,0,0
38778,22,2,6,0,0
38779,67,2,20,1,0
38780,16,2,6,0,0
38781,37,2,6,0,0
38782,22,3,1,0,2
38783,42,4,6,2,0
38784,69,3,6,1,0
38785,42,3,4,0,0
38786,36,1,9,0,0
38787,19,1,3,2,0
38788,46,1,3,0,0
38789,57,6,12,1,0
38790,20,1,4,0,0
38791,25,2,7,0,0
38792,8,1,3,0,0
38793,20,2,8,0,1
38794,21,1,2,0,0
38795,11,5,5,2,1
38796,60,4,19,4,2
38797,42,2,22,1,1
38798,21,1,6,0,0
38799,49,3,10,1,1
38800,15,1,2,0,0
38801,46,3,5,2,0
38802,29,2,14,0,0
38803,22,1,5,1,0
38804,33,10,9,1,0
38805,33,5,4,0,0
38806,98,2,6,0,1
38807,28,4,4,0,0
38808,43,1,3,0,0
38809,67,1,2,0,0
38810,47,2,4,1,3
38811,28,1,3,0,0
38812,48,3,6,1,0
38813,63,4,3,0,1
38814,25,2,2,0,0
38815,18,4,2,0,0
38816,65,6,9,0,2
38817,21,4,2,0,0
38818,37,1,3,0,0
38819,44,9,10,2,0
38820,75,1,4,0,0
38821,18,1,2,0,0
38822,19,3,6,0,0
38823,71,2,7,0,0
38824,9,1,3,0,0
38825,84,14,11,1,0
38826,31,3,2,0,1
38827,22,4,7,1,0
38828,30,2,10,0,0
38829,79,4,18,1,1
38830,22,5,6,1,0
38831,28,2,10,0,0
38832,54,3,22,1,0
38833,27,6,7,0,1
38834,45,3,10,2,0
38835,30,1,4,0,0
38836,89,1,4,0,0
38837,60,1,3,0,0
38838,32,6,7,0,2
38839,46,1,18,1,0
38840,29,6,12,1,0
38841,35,2,10,2,0
38842,60,2,4,0,1
38843,136,5,31,4,2
38844,19,1,11,2,1
38845,37,1,3,0,0
38846,43,6,1,0,2
38847,36,3,2,0,0
38848,49,5,8,1,2
38849,36,7,3,0,1
38850,19,1,3,0,0
38851,21,1,3,2,0
38852,122,10,21,3,0
38853,71,1,3,0,0
38854,54,1,4,0,0
38855,25,5,6,0,1
38856,51,2,1,1,1
38857,44,7,19,3,0
38858,49,1,6,0,1
38859,50,10,14,2,0
38860,34,3,3,0,1
38861,46,2,2,1,1
38862,37,1,18,1,0
38863,15,6,7,2,2
38864,35,2,8,0,0
38865,98,5,6,0,0
38866,13,2,5,1,0
38867,38,3,8,1,2
38868,28,1,6,0,1
38869,23,3,2,0,0
38870,45,9,10,1,0
38871,32,1,4,0,0
38872,28,3,4,1,0
38873,38,1,3,0,0
38874,43,1,4,1,0
38875,83,1,4,1,0
38876,50,4,10,2,1
38877,75,2,17,1,1
38878,25,2,5,0,0
38879,59,9,20,4,1
38880,56,7,18,2,0
38881,21,3,4,0,0
38882,27,1,4,0,0
38883,42,2,10,1,0
38884,38,1,8,0,0
38885,23,1,5,0,0
38886,9,1,4,0,0
38887,12,1,4,0,0
38888,7,2,4,1,0
38889,24,2,2,0,0
38890,41,1,5,0,0
38891,42,3,11,0,0
38892,18,1,4,2,0
38893,21,1,2,0,0
38894,74,2,23,2,0
38895,28,2,3,1,1
38896,96,6,8,0,1
38897,47,5,13,0,0
38898,29,2,8,1,0
38899,29,1,3,0,0
38900,31,1,3,0,0
38901,83,2,24,2,0
38902,35,2,11,0,0
38903,63,2,6,0,0
38904,19,2,6,0,0
38905,32,2,14,1,1
38906,12,1,2,0,0
38907,57,9,14,1,0
38908,45,2,2,1,1
38909,37,2,5,1,0
38910,54,5,18,3,0
38911,50,4,6,2,0
38912,45,2,8,0,0
38913,26,5,7,1,0
38914,34,3,3,0,0
38915,35,3,8,0,0
38916,19,5,3,0,1
38917,16,2,5,2,0
38918,29,3,8,2,0
38919,32,8,5,1,1
38920,59,11,13,0,2
38921,97,2,16,0,1
38922,93,1,11,0,0
38923,36,1,8,1,0
38924,59,5,17,3,0
38925,52,1,7,0,0
38926,35,2,5,0,1
38927,42,1,17,0,0
38928,8,1,3,0,0
38929,39,4,21,1,3
38930,32,7,14,2,1
38931,46,2,6,1,0
38932,78,6,10,3,0
38933,99,12,15,4,1
38934,47,6,5,0,0
38935,17,6,2,1,0
38936,109,3,9,0,0
38937,30,1,3,0,0
38938,19,2,3,0,0
38939,39,3,3,0,0
38940,42,11,2,0,1
38941,19,5,7,3,0
38942,43,3,6,1,0
38943,71,1,2,0,0
38944,15,1,5,0,0
38945,21,1,4,0,0
38946,29,1,9,1,0
38947,38,2,4,1,0
38948,46,3,7,1,0
38949,52,2,10,0,1
38950,37,1,4,0,3
38951,24,1,5,0,0
38952,10,2,5,1,0
38953,32,3,4,1,0
38954,45,1,15,0,0
38955,89,5,11,3,2
38956,70,6,4,0,1
38957,38,8,3,1,1
