count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
45500,60,2,5,0,0
45501,9,1,3,0,0
45502,45,7,3,1,0
45503,34,1,3,0,0
45504,28,1,3,0,0
45505,60,2,10,1,1
45506,36,1,4,0,1
45507,23,1,2,0,0
45508,80,1,14,3,0
45509,40,2,11,1,0
45510,27,2,2,0,1
45511,48,7,5,1,1
45512,20,3,8,1,1
45513,13,2,4,0,0
45514,56,3,4,1,1
45515,26,7,6,0,0
45516,94,3,10,2,0
45517,43,2,10,0,0
45518,21,7,8,1,0
45519,55,2,4,0,0
45520,8,1,2,0,0
45521,12,1,3,0,0
45522,68,10,11,2,0
45523,50,5,15,4,0
45524,79,2,13,1,1
45525,29,2,5,1,0
45526,63,8,16,1,0
45527,9,1,2,0,0
45528,12,1,4,0,0
45529,34,1,7,0,0
45530,16,2,6,0,0
45531,29,4,3,1,0
45532,19,5,5,0,0
45533,32,3,7,1,1
45534,35,3,8,1,1
45535,30,3,5,2,1
45536,46,5,3,0,1
45537,60,6,17,3,0
45538,63,1,4,0,0
45539,50,3,3,1,0
45540,65,2,4,0,0
45541,41,2,4,1,0
45542,44,8,7,1,2
45543,35,2,15,2,0
45544,27,2,7,0,0
45545,51,2,2,3,3
45546,37,5,2,1,3
45547,28,1,14,2,4
45548,70,5,15,2,0
45549,14,4,1,0,1
45550,64,5,22,3,0
45551,26,2,12,0,0
45552,19,3,3,1,1
45553,30,5,2,3,1
45554,20,4,1,1,2
45555,18,4,2,1,0
45556,28,1,4,0,1
45557,39,2,15,3,1
45558,49,2,3,0,1
45559,31,2,3,1,3
45560,12,1,3,1,0
45561,37,2,4,2,0
45562,18,4,8,3,3
45563,62,1,3,0,0
45564,49,2,3,0,0
45565,29,5,9,1,0
45566,37,2,4,0,0
45567,37,3,1,0,1
45568,50,8,15,1,2
45569,9,1,4,0,0
45570,55,5,15,3,4
45571,35,2,11,0,0
45572,15,1,3,0,0
45573,52,1,4,1,0
45574,56,1,4,0,0
45575,66,2,15,2,0
45576,47,3,7,1,1
45577,31,5,3,2,1
45578,17,2,7,1,0
45579,19,5,3,0,1
45580,37,2,2,1,0
45581,10,2,2,0,0
45582,29,3,1,0,2
45583,44,3,15,3,0
45584,34,2,2,0,0
45585,34,3,1,0,1
45586,81,2,2,2,1
45587,46,3,6,3,1
45588,20,3,9,3,2
45589,32,4,1,2,1
45590,21,5,4,2,2
45591,59,5,4,1,0
45592,41,1,3,0,0
45593,37,2,4,1,1
45594,72,3,24,1,0
45595,12,1,4,0,0
45596,20,3,3,0,2
45597,28,1,5,0,0
45598,24,1,9,1,0
45599,19,1,3,0,0
45600,18,1,3,0,0
45601,56,5,6,4,0
45602,24,1,8,0,0
45603,15,1,2,0,0
45604,52,9,10,3,5
45605,28,2,3,1,0
45606,62,4,5,1,2
45607,50,1,15,0,0
45608,47,3,16,0,3
45609,39,1,9,0,0
45610,55,2,3,1,0
45611,12,1,2,0,0
45612,38,2,1,0,1
45613,17,3,4,0,0
45614,23,4,5,1,2
45615,42,2,8,0,0
45616,37,1,5,0,0
45617,42,1,5,0,0
45618,70,7,37,1,0
45619,68,6,14,3,2
45620,20,2,3,0,0
45621,23,4,3,0,1
45622,46,9,4,0,4
45623,51,7,12,3,4
45624,25,2,7,0,0
45625,34,4,6,1,1
45626,22,7,9,0,0
45627,26,1,5,0,0
45628,34,4,7,1,0
45629,38,3,8,1,0
45630,24,2,2,0,1
45631,26,1,5,1,0
45632,30,2,12,1,0
45633,9,1,2,0,0
45634,81,4,2,2,1
45635,13,2,4,0,0
45636,40,6,12,2,0
45637,29,8,10,1,0
45638,20,5,5,0,1
45639,71,2,8,0,0
45640,17,3,8,1,0
45641,27,5,5,0,0
45642,19,1,6,0,1
45643,76,3,3,0,0
45644,74,1,4,0,0
45645,80,3,7,1,0
45646,9,1,2,0,0
45647,54,2,2,1,1
45648,89,6,30,0,0
45649,32,2,8,0,1
45650,30,1,7,0,0
45651,38,2,2,0,0
45652,11,3,2,0,0
45653,20,2,8,1,0
45654,95,9,17,5,1
45655,28,5,2,0,1
45656,24,2,6,2,0
45657,17,8,4,1,0
45658,18,1,3,0,0
45659,88,3,3,0,1
45660,35,2,21,1,0
45661,27,2,4,0,0
45662,93,3,7,1,1
45663,35,1,6,0,0
45664,13,1,4,0,1
45665,57,3,8,2,0
45666,9,1,2,0,0
45667,37,5,8,0,1
45668,18,1,4,0,0
45669,82,6,17,1,1
45670,22,1,5,0,0
45671,48,2,9,3,0
45672,76,6,15,0,1
45673,35,4,19,2,1
45674,67,3,8,2,1
45675,17,1,4,0,0
45676,29,4,4,0,2
45677,20,3,3,0,0
45678,41,2,14,1,0
45679,40,2,4,0,0
45680,18,3,5,2,0
45681,17,4,4,1,2
45682,32,1,3,0,0
45683,38,3,3,0,0
45684,15,1,3,0,0
45685,44,1,5,1,0
45686,27,4,6,0,0
45687,9,1,2,0,0
45688,9,1,2,0,0
45689,32,1,2,1,0
45690,59,9,25,5,1
45691,27,4,14,0,0
45692,60,1,8,2,0
45693,28,6,3,1,1
45694,54,5,6,0,0
45695,80,4,14,2,0
45696,57,1,10,0,0
45697,9,1,2,0,0
45698,19,2,6,0,0
45699,101,6,19,3,5
45700,76,5,5,2,1
45701,76,10,29,2,1
45702,57,4,18,5,0
45703,46,4,5,1,1
45704,54,4,12,2,0
45705,10,1,3,0,0
45706,59,2,7,1,1
45707,14,1,5,0,0
45708,54,6,11,0,0
45709,25,2,4,0,0
45710,17,1,6,1,0
45711,43,7,14,1,2
45712,29,1,13,0,0
45713,51,7,7,1,0
45714,46,1,4,0,0
45715,93,11,13,4,5
45716,12,4,2,1,0
45717,24,1,5,0,0
45718,50,3,10,0,0
45719,46,6,5,0,0
45720,72,2,4,2,1
45721,9,1,5,0,0
45722,24,6,5,0,3
45723,12,1,7,0,0
45724,44,3,16,0,1
45725,16,5,3,0,0
45726,48,2,3,0,0
45727,71,2,11,2,0
45728,38,5,10,5,1
45729,60,3,12,2,0
