count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
46000,18,3,1,0,1
46001,47,1,7,0,0
46002,63,1,19,0,0
46003,21,1,5,0,0
46004,27,2,2,0,1
46005,23,2,5,0,0
46006,19,1,7,0,0
46007,21,2,6,0,0
46008,27,4,4,1,0
46009,30,1,8,0,0
46010,19,2,5,0,0
46011,38,2,10,0,0
46012,23,1,2,0,0
46013,18,1,2,0,0
46014,25,2,2,0,0
46015,28,1,2,1,1
46016,38,2,3,1,0
46017,54,9,9,2,1
46018,25,1,3,0,0
46019,58,6,5,0,0
46020,44,1,7,0,0
46021,16,2,6,0,0
46022,41,8,7,1,0
46023,27,1,3,0,0
46024,48,2,4,1,0
46025,47,1,2,0,0
46026,25,1,2,0,0
46027,101,2,9,1,1
46028,38,1,6,0,0
46029,18,4,2,0,0
46030,10,2,4,0,0
46031,12,4,5,0,0
46032,47,1,20,0,0
46033,11,2,3,0,1
46034,43,1,4,0,0
46035,18,3,6,0,0
46036,30,9,11,0,1
46037,17,2,6,0,0
46038,53,1,3,0,0
46039,71,4,14,5,2
46040,17,6,5,2,0
46041,80,4,7,2,1
46042,57,4,17,3,2
46043,55,8,6,1,0
46044,41,3,13,0,1
46045,17,3,10,1,1
46046,67,3,12,1,0
46047,78,1,8,1,0
46048,20,3,10,0,0
46049,42,7,12,0,3
46050,23,3,6,0,0
46051,52,1,5,0,0
46052,45,1,3,0,0
46053,64,3,11,2,0
46054,21,1,6,0,0
46055,29,5,3,4,1
46056,31,1,2,0,0
46057,75,4,16,2,1
46058,29,4,23,3,0
46059,40,7,9,2,1
46060,29,1,3,0,0
46061,25,4,4,1,0
46062,34,2,5,0,0
46063,54,2,5,1,0
46064,59,2,8,1,0
46065,15,6,4,2,0
46066,41,5,7,2,4
46067,30,2,9,0,1
46068,44,1,13,1,0
46069,30,2,4,1,0
46070,21,1,4,0,1
46071,39,3,16,1,1
46072,17,2,2,2,1
46073,36,5,6,2,1
46074,24,4,2,0,1
46075,16,2,4,0,0
46076,34,3,17,2,1
46077,20,2,2,0,0
46078,48,2,2,0,1
46079,30,2,3,1,0
46080,131,2,2,1,1
46081,40,1,3,0,1
46082,46,2,12,3,0
46083,129,5,15,3,1
46084,40,3,2,0,0
46085,53,3,10,2,3
46086,9,1,2,0,0
46087,28,4,10,0,0
46088,27,3,8,1,0
46089,20,1,3,0,0
46090,94,3,20,2,1
46091,17,5,3,3,0
46092,58,1,5,0,0
46093,21,4,3,0,0
46094,13,1,3,1,0
46095,9,1,2,0,0
46096,26,3,4,0,1
46097,52,1,2,0,0
46098,89,13,9,0,1
46099,16,5,12,1,0
46100,84,11,19,3,1
46101,24,1,13,0,0
46102,56,2,8,2,0
46103,101,4,5,0,0
46104,44,1,3,1,0
46105,18,1,2,0,0
46106,53,1,4,1,0
46107,17,3,5,0,0
46108,41,6,4,1,1
46109,75,1,3,0,1
46110,10,1,2,0,1
46111,24,2,3,1,0
46112,35,1,11,0,0
46113,84,2,18,1,0
46114,24,1,2,0,0
46115,70,2,14,1,0
46116,26,5,3,0,0
46117,10,2,2,0,0
46118,54,5,5,0,0
46119,53,3,2,0,0
46120,20,1,2,0,0
46121,48,6,9,0,1
46122,50,6,12,0,0
46123,25,2,8,1,0
46124,44,4,16,2,0
46125,28,3,9,2,0
46126,27,3,6,2,0
46127,82,3,32,1,0
46128,52,2,27,1,0
46129,23,2,11,0,0
46130,9,1,2,0,0
46131,56,7,14,2,0
46132,26,1,8,0,0
46133,48,4,5,1,1
46134,29,3,3,0,1
46135,47,5,2,2,0
46136,50,7,4,1,1
46137,15,1,5,0,0
46138,59,7,17,5,2
46139,22,5,8,1,2
46140,44,3,3,1,1
46141,47,1,7,1,1
46142,63,6,24,2,3
46143,55,7,4,1,0
46144,29,3,4,0,0
46145,69,8,6,2,3
46146,24,5,7,1,0
46147,53,8,12,1,1
46148,9,2,2,1,2
46149,86,2,4,1,0
46150,12,1,3,0,0
46151,25,9,5,1,0
46152,77,5,7,0,0
46153,12,1,3,0,0
46154,30,2,2,0,1
46155,79,7,12,2,0
46156,64,1,2,0,0
46157,65,4,14,1,0
46158,32,3,2,0,0
46159,30,2,3,2,2
46160,77,6,15,3,0
46161,11,3,4,0,0
46162,49,4,11,0,0
46163,23,4,2,0,0
46164,39,1,2,0,0
46165,101,12,14,1,1
46166,53,3,14,1,0
46167,23,1,2,0,0
46168,12,1,2,0,0
46169,61,1,3,1,1
46170,52,5,4,1,3
46171,42,6,9,1,0
46172,58,2,5,1,0
46173,31,4,5,2,0
46174,50,4,7,2,1
46175,81,7,10,3,1
46176,76,2,3,0,0
46177,81,1,11,1,0
46178,22,2,10,1,0
46179,59,6,9,0,1
46180,35,3,17,3,1
46181,17,1,7,2,1
46182,34,6,5,3,0
46183,48,8,4,1,0
46184,99,10,13,4,3
46185,17,3,3,0,0
46186,48,1,3,1,0
46187,41,4,6,0,0
46188,28,1,4,0,0
46189,96,2,21,2,0
46190,34,3,6,0,0
46191,23,2,3,0,0
46192,12,1,3,0,0
46193,17,3,4,0,0
46194,16,1,2,0,0
46195,26,3,5,2,0
46196,46,2,9,1,1
46197,18,1,8,0,0
46198,25,1,4,0,0
46199,47,7,13,1,1
46200,23,3,2,0,0
46201,34,2,7,0,0
46202,46,1,3,0,0
46203,50,4,14,0,1
46204,24,10,2,0,0
46205,28,2,4,0,0
46206,28,1,3,0,0
46207,16,4,3,0,1
46208,59,1,8,0,0
46209,18,1,2,0,0
46210,46,8,6,0,0
46211,26,1,2,0,0
46212,34,1,6,0,0
46213,21,4,6,0,0
46214,29,3,12,2,0
46215,61,6,7,1,0
46216,22,1,2,0,0
46217,12,1,6,0,0
46218,37,4,14,1,0
46219,17,3,8,2,2
46220,12,1,5,0,1
46221,30,7,10,0,1
46222,53,3,12,0,0
46223,37,2,4,1,0
46224,29,3,5,1,0
46225,41,3,7,0,0
46226,68,5,2,1,1
46227,44,8,9,0,0
46228,9,1,2,0,0
46229,28,5,5,1,2
46230,23,1,8,0,1
46231,19,1,2,0,0
46232,21,1,3,0,0
