count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
34000,41,5,8,1,2
34001,73,7,16,1,0
34002,8,3,2,1,0
34003,66,6,7,2,0
34004,24,1,7,1,0
34005,26,2,6,1,0
34006,23,1,5,2,0
34007,44,8,11,2,0
34008,40,3,7,4,3
34009,23,1,4,1,0
34010,62,7,4,2,3
34011,28,2,3,0,1
34012,45,9,13,3,0
34013,28,1,5,0,1
34014,30,3,9,1,1
34015,40,2,11,1,1
34016,44,4,23,2,1
34017,17,3,3,1,0
34018,63,1,4,0,0
34019,53,1,6,0,0
34020,19,1,8,0,0
34021,9,1,2,0,0
34022,43,2,13,2,0
34023,21,2,6,1,0
34024,41,1,5,1,0
34025,67,3,15,1,2
34026,35,1,4,0,1
34027,104,3,14,0,1
34028,30,2,4,1,1
34029,56,4,14,2,0
34030,66,3,6,1,0
34031,14,2,2,0,1
34032,35,10,4,3,1
34033,9,1,2,0,0
34034,70,5,4,0,0
34035,42,4,7,1,0
34036,25,1,11,2,0
34037,60,11,12,3,1
34038,16,1,5,0,1
34039,20,4,4,0,1
34040,49,2,3,0,1
34041,19,5,2,1,1
34042,22,1,2,0,0
34043,26,2,7,1,1
34044,25,1,3,0,0
34045,18,2,2,0,0
34046,22,1,5,0,1
34047,61,1,8,0,0
34048,34,2,9,0,1
34049,25,1,3,0,0
34050,15,1,3,1,0
34051,7,2,2,0,0
34052,39,3,3,1,0
34053,24,1,2,0,0
34054,24,1,8,1,0
34055,44,1,3,1,1
34056,25,3,4,0,0
34057,15,1,7,0,0
34058,48,3,15,1,0
34059,51,5,11,1,0
34060,9,1,3,0,0
34061,28,2,17,1,0
34062,49,3,10,1,0
34063,40,1,3,0,1
34064,19,2,8,1,0
34065,12,3,3,1,1
34066,47,1,3,1,0
34067,68,5,8,1,2
34068,37,5,7,0,1
34069,44,3,22,2,0
34070,44,1,15,0,0
34071,39,2,6,0,0
34072,30,3,3,1,0
34073,36,3,6,3,0
34074,23,1,4,1,0
34075,52,1,5,0,0
34076,47,2,28,2,0
34077,69,2,26,4,0
34078,20,1,4,0,2
34079,50,3,12,1,1
34080,20,4,3,0,1
34081,31,4,9,3,0
34082,46,3,6,0,0
34083,26,1,11,1,0
34084,17,1,7,0,0
34085,17,2,11,2,1
34086,21,1,3,0,0
34087,18,1,10,0,0
34088,36,4,5,0,0
34089,64,4,3,0,1
