count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
14000,27,4,5,0,0
14001,13,2,2,1,0
14002,10,1,2,0,1
14003,22,2,9,0,0
14004,33,2,2,0,1
14005,28,1,2,0,0
14006,39,2,16,1,0
14007,47,5,4,3,0
14008,52,2,6,5,3
14009,14,2,4,0,1
14010,21,2,5,0,0
14011,26,2,15,3,1
14012,63,3,3,0,1
14013,61,2,5,0,2
14014,29,2,4,0,1
14015,74,6,11,1,1
14016,28,1,4,0,0
14017,22,2,7,1,0
14018,29,1,3,0,0
14019,34,6,9,1,1
14020,80,1,2,0,1
14021,59,3,23,1,3
14022,13,2,3,0,0
14023,26,2,2,1,0
14024,29,3,2,0,0
14025,54,2,6,1,0
14026,41,4,3,0,0
14027,15,1,2,0,0
14028,32,2,5,1,0
14029,38,4,3,0,0
14030,41,2,8,0,1
14031,41,1,3,0,0
14032,29,1,3,0,0
14033,40,3,4,0,0
14034,37,1,3,0,0
14035,58,2,5,0,1
14036,21,1,7,0,0
14037,28,8,6,0,0
14038,52,2,5,0,1
14039,52,4,4,0,0
14040,9,2,5,0,0
14041,21,3,3,0,0
14042,9,1,2,0,0
14043,39,1,7,1,0
14044,41,3,12,1,0
14045,33,2,7,0,0
14046,45,1,16,0,1
14047,49,2,10,0,1
14048,23,7,2,2,0
14049,27,1,2,0,0
14050,124,7,30,5,1
14051,46,6,9,1,3
14052,22,2,4,1,1
14053,27,3,12,1,0
14054,18,1,2,0,0
14055,22,2,9,1,0
14056,10,2,2,0,0
14057,75,6,36,5,1
14058,25,2,9,3,0
14059,82,3,6,3,6
14060,47,4,2,0,0
14061,46,5,8,0,0
14062,31,3,6,0,0
14063,31,1,3,0,0
14064,60,5,12,2,1
14065,14,1,4,0,0
14066,34,1,4,0,0
14067,31,1,9,1,0
14068,25,1,14,1,1
14069,19,1,11,0,1
14070,9,1,2,1,0
14071,20,3,7,0,3
14072,20,2,8,0,0
14073,30,8,8,0,0
14074,87,3,20,3,1
14075,64,4,16,0,0
14076,9,1,2,0,0
14077,22,5,2,0,0
14078,12,1,3,1,0
14079,66,9,1,1,1
14080,59,4,4,1,0
14081,21,1,3,0,0
14082,39,2,4,1,1
14083,57,3,6,2,0
14084,26,2,3,0,0
14085,69,1,3,0,0
14086,13,1,2,1,1
14087,44,1,6,0,0
14088,23,1,4,0,0
14089,43,1,2,0,0
14090,43,1,3,0,0
14091,12,4,2,0,0
14092,40,2,8,1,0
14093,53,3,10,0,0
14094,11,3,5,0,0
14095,13,2,7,0,0
14096,56,1,6,0,0
14097,41,1,4,0,0
14098,62,9,25,2,0
14099,58,6,7,0,1
14100,35,9,3,3,4
14101,57,1,3,0,0
14102,30,1,2,0,0
14103,64,11,11,2,0
14104,55,1,3,0,0
14105,47,2,2,0,0
14106,58,4,8,1,1
14107,52,1,6,0,0
14108,59,9,18,3,1
14109,15,4,7,0,0
14110,42,1,8,0,0
14111,85,4,18,3,0
14112,52,8,2,2,1
14113,37,2,6,0,0
14114,22,3,3,0,1
14115,47,3,11,3,0
14116,30,5,17,2,0
14117,19,2,2,0,0
14118,11,3,2,0,0
14119,65,4,18,4,2
14120,42,7,5,2,1
14121,11,1,2,0,0
14122,23,5,6,2,0
14123,110,1,5,0,0
14124,41,3,10,2,0
14125,28,3,9,0,1
14126,26,1,7,0,0
14127,45,3,21,2,0
14128,39,3,9,0,1
14129,21,2,1,0,1
14130,39,3,7,1,1
14131,90,2,6,3,0
14132,62,2,4,1,0
14133,17,2,7,1,0
14134,53,1,11,0,1
14135,56,2,7,1,0
14136,39,2,8,0,0
14137,42,5,14,3,0
14138,39,1,17,0,0
14139,53,1,16,1,0
14140,15,1,4,0,0
14141,34,5,6,0,0
14142,50,1,6,0,0
14143,76,1,5,1,0
14144,31,1,3,1,0
14145,20,2,5,0,1
14146,24,2,4,0,2
14147,21,1,2,0,0
14148,18,2,7,0,1
14149,84,3,2,2,1
14150,12,1,2,0,0
14151,20,2,8,0,1
14152,58,3,2,0,0
14153,38,7,3,0,0
14154,40,3,16,2,0
14155,28,1,3,0,1
14156,48,1,2,1,0
14157,19,7,4,0,1
14158,20,3,5,0,0
14159,16,3,3,0,2
14160,21,2,3,0,0
14161,76,2,10,1,0
14162,25,5,2,1,4
14163,13,2,3,0,0
14164,31,4,9,0,0
14165,25,1,3,0,0
14166,49,2,9,0,1
14167,34,2,10,0,1
14168,91,1,3,0,0
14169,66,3,11,0,0
14170,15,2,11,0,2
14171,20,1,3,0,1
14172,28,4,8,1,0
14173,22,7,2,0,1
14174,19,4,7,1,2
14175,18,2,12,1,1
14176,43,7,5,3,3
14177,38,7,10,0,2
14178,19,2,3,1,0
14179,21,1,8,1,0
14180,48,1,2,0,0
14181,14,3,4,2,0
14182,89,3,9,0,0
14183,30,1,5,1,0
14184,18,1,3,0,0
14185,12,1,4,0,0
14186,86,2,10,1,0
14187,31,1,6,1,0
14188,15,2,4,1,1
14189,5,2,0,0,1
14190,28,2,11,0,0
14191,35,1,3,0,0
14192,28,1,3,1,1
14193,19,3,1,0,1
14194,31,4,17,1,1
14195,28,2,2,0,1
14196,15,1,2,0,0
14197,9,1,4,0,0
14198,23,1,4,1,0
14199,12,5,4,0,0
14200,41,1,5,1,0
14201,30,2,10,1,0
14202,31,1,11,0,0
14203,37,3,10,1,0
14204,28,5,5,0,0
14205,16,2,2,1,0
14206,59,10,8,0,2
14207,17,1,2,1,0
14208,25,1,2,0,1
14209,31,3,5,0,1
14210,18,1,3,1,0
14211,22,4,4,0,0
14212,22,2,3,0,0
14213,9,1,2,0,0
14214,67,1,8,0,0
14215,19,1,9,0,1
14216,17,3,5,0,0
