count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
33000,15,4,2,0,0
33001,47,5,13,2,0
33002,84,8,11,1,0
33003,31,1,3,0,0
33004,17,2,7,0,0
33005,49,4,10,1,0
33006,32,6,10,3,1
33007,51,5,8,2,1
33008,53,1,8,0,0
33009,12,1,4,0,0
33010,36,1,3,0,0
33011,36,3,6,2,1
33012,9,1,3,0,0
33013,97,4,5,1,1
33014,12,4,2,1,0
33015,59,4,4,0,0
33016,36,2,5,1,0
33017,58,1,4,0,0
33018,60,5,3,1,1
33019,30,4,3,0,1
33020,49,1,8,0,0
33021,71,9,5,1,1
33022,54,4,1,0,1
33023,55,5,21,1,0
33024,45,5,14,1,1
33025,34,4,5,0,0
33026,41,1,5,1,0
33027,53,4,3,2,0
33028,36,1,3,0,0
33029,44,8,9,1,0
33030,48,5,3,0,1
33031,81,3,10,3,0
33032,21,2,4,0,0
33033,55,3,26,1,0
33034,18,1,2,0,0
33035,49,1,2,0,0
33036,26,1,2,0,1
33037,30,1,3,0,0
33038,58,3,14,0,1
33039,27,1,2,0,0
33040,85,4,26,3,0
33041,57,6,7,2,0
33042,115,11,39,4,0
33043,68,2,8,0,0
33044,46,2,3,1,0
33045,14,2,5,0,1
33046,30,1,3,0,0
33047,24,2,2,1,1
33048,19,4,6,1,0
33049,34,4,17,2,0
33050,47,6,40,3,0
33051,25,2,2,0,0
33052,26,3,2,2,2
33053,26,1,3,0,0
33054,12,1,4,0,0
33055,84,3,11,1,0
33056,20,2,4,0,0
33057,78,2,3,0,0
33058,12,1,2,0,0
33059,48,1,12,0,0
33060,57,3,3,0,0
33061,30,5,5,2,0
33062,37,1,2,1,0
33063,37,4,5,0,2
33064,38,2,7,1,0
33065,12,1,3,0,0
33066,83,2,30,4,0
33067,22,1,9,0,0
33068,35,2,7,2,0
33069,37,3,14,2,1
33070,38,1,2,0,0
33071,72,3,9,2,1
33072,65,7,15,4,1
33073,50,3,6,0,0
33074,28,3,5,1,0
33075,23,3,4,0,0
33076,61,3,4,0,0
33077,28,1,2,0,1
33078,23,3,2,1,0
33079,40,3,6,2,0
33080,10,2,3,0,0
33081,32,7,3,1,0
33082,31,2,1,0,1
33083,51,2,3,0,2
33084,25,2,8,1,0
33085,45,1,13,1,0
33086,104,2,11,1,1
33087,64,3,25,3,1
33088,15,3,2,1,1
33089,23,4,6,3,2
33090,59,1,2,0,0
33091,10,2,3,0,0
33092,15,4,2,1,3
33093,44,1,17,1,1
33094,45,3,4,2,0
33095,13,2,3,0,0
33096,33,2,11,1,0
33097,40,1,2,0,0
33098,40,6,5,2,1
33099,96,1,27,5,2
33100,42,3,23,1,2
33101,9,2,4,1,0
33102,20,5,1,2,1
33103,76,2,14,1,0
33104,28,2,6,3,1
33105,81,8,19,3,0
33106,13,3,2,0,2
