count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
13000,81,5,43,1,0
13001,34,11,4,1,1
13002,44,4,16,1,0
13003,48,3,8,2,1
13004,69,2,3,0,0
13005,80,2,16,2,2
13006,103,6,6,0,1
13007,47,2,18,1,0
13008,42,8,6,2,0
13009,46,9,5,3,0
13010,59,2,4,0,1
13011,27,1,7,0,0
13012,35,6,8,2,0
13013,29,2,4,0,0
13014,27,1,4,0,1
13015,25,2,4,1,1
13016,55,3,7,1,1
13017,31,1,6,0,0
13018,41,3,13,1,0
13019,26,3,7,0,1
13020,30,5,13,0,2
13021,22,1,5,0,0
13022,49,2,11,0,0
13023,24,1,4,2,0
13024,74,3,10,1,0
13025,16,3,2,0,0
13026,20,4,1,3,4
13027,17,3,4,0,0
13028,76,9,13,7,2
13029,46,2,2,1,1
13030,88,5,22,3,2
13031,27,3,10,2,2
13032,30,1,2,0,1
13033,24,3,8,0,0
13034,55,3,10,1,0
13035,29,2,2,0,0
13036,28,4,2,1,1
13037,25,5,10,1,0
13038,35,1,3,0,0
13039,13,3,0,0,2
13040,11,3,4,0,1
13041,14,1,2,0,0
13042,63,4,7,1,1
13043,28,4,8,1,0
13044,13,2,2,1,0
13045,27,2,6,1,0
13046,55,3,3,2,1
13047,97,11,22,2,0
13048,15,1,5,0,0
13049,35,3,8,0,0
13050,28,3,2,0,1
13051,63,3,5,1,1
13052,16,1,6,1,0
13053,33,1,5,0,0
13054,82,1,5,0,0
13055,33,1,4,1,0
13056,44,2,4,2,1
13057,22,2,4,0,0
13058,26,3,5,1,0
13059,20,3,2,0,1
13060,20,5,5,0,0
13061,21,4,2,0,0
13062,17,1,6,0,0
13063,67,1,3,0,0
13064,20,4,6,1,0
13065,85,1,2,0,0
13066,33,2,9,2,1
13067,24,1,12,0,0
13068,49,5,5,2,0
13069,65,7,24,0,0
13070,18,1,2,0,0
13071,65,3,5,0,1
13072,34,1,2,0,0
13073,37,2,3,0,1
13074,27,1,5,0,0
13075,28,2,3,1,0
13076,97,3,6,1,1
13077,23,3,9,0,0
13078,83,4,17,2,2
13079,88,2,32,3,4
13080,45,1,6,0,0
13081,75,4,10,4,1
13082,54,2,5,0,0
13083,132,4,29,2,0
13084,9,1,2,0,0
13085,34,1,3,0,0
13086,18,1,2,1,0
13087,37,2,10,2,0
13088,27,2,4,1,0
13089,66,7,20,2,0
13090,51,2,8,2,1
13091,48,3,14,0,0
13092,75,1,14,2,1
13093,25,2,3,1,5
13094,21,2,5,0,1
13095,16,1,6,0,1
13096,31,4,2,0,1
13097,57,1,2,0,0
13098,21,4,2,3,1
13099,9,5,0,0,2
13100,36,3,1,1,1
13101,67,7,18,3,2
13102,42,4,8,1,2
13103,13,1,2,0,1
13104,16,1,3,0,0
13105,23,3,6,0,1
13106,56,2,4,2,0
13107,45,2,4,0,0
13108,27,1,7,0,0
13109,32,1,3,0,0
13110,52,4,2,1,0
13111,40,3,5,0,0
13112,28,4,9,1,0
13113,23,4,2,0,0
13114,85,3,2,1,2
13115,32,4,6,1,0
13116,86,4,14,1,2
13117,14,1,5,0,0
13118,8,1,2,0,0
13119,16,3,3,1,1
13120,45,1,12,0,0
13121,32,4,6,0,2
13122,38,2,10,2,0
13123,47,2,18,2,1
13124,17,6,7,0,0
13125,96,1,7,1,0
13126,87,4,8,0,1
13127,54,2,12,1,4
13128,17,2,4,0,0
13129,31,5,13,0,0
13130,39,7,11,1,1
13131,31,1,4,0,0
13132,83,2,8,0,0
13133,81,4,3,0,0
13134,62,1,6,0,0
13135,40,1,12,0,0
13136,15,1,3,0,0
13137,36,1,5,0,0
13138,11,2,2,0,1
13139,31,1,20,0,0
13140,79,1,2,0,0
13141,36,7,5,2,0
13142,56,7,2,0,1
13143,65,8,9,2,1
13144,89,2,1,0,1
13145,40,5,7,2,0
13146,51,1,11,2,0
13147,18,2,4,1,1
13148,34,4,4,1,1
13149,78,1,6,0,0
13150,36,1,5,1,0
13151,10,2,2,0,0
13152,23,1,3,0,0
13153,67,2,3,1,0
13154,13,2,3,1,0
13155,27,3,17,2,0
13156,9,1,2,0,0
13157,21,1,5,0,1
13158,8,3,2,1,0
13159,46,9,2,1,1
13160,41,8,13,2,1
13161,34,1,6,0,0
13162,47,3,5,2,1
13163,41,4,2,1,4
13164,19,2,4,0,0
13165,30,1,4,0,0
13166,43,1,8,0,1
13167,10,1,6,0,0
13168,122,7,23,1,0
13169,21,1,6,0,0
13170,13,5,3,1,0
13171,22,1,15,1,0
13172,64,4,20,2,0
13173,35,8,3,0,0
13174,41,8,9,2,0
13175,15,1,2,0,0
13176,28,5,5,0,0
13177,23,3,7,0,0
13178,53,3,17,0,0
13179,105,2,20,2,0
13180,71,6,7,0,2
13181,9,1,4,0,0
13182,41,3,3,1,0
13183,60,3,9,0,0
13184,44,3,4,1,0
13185,39,1,8,0,1
13186,18,7,2,0,0
13187,25,1,5,0,0
13188,22,5,6,0,0
13189,50,14,8,2,1
13190,20,1,5,0,0
