count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
6000,49,8,9,1,0
6001,12,1,4,0,0
6002,10,2,6,0,0
6003,16,1,2,0,0
6004,44,8,8,0,0
6005,27,4,4,0,0
6006,15,1,3,0,0
6007,13,2,2,0,0
6008,65,1,10,0,0
6009,32,5,3,2,0
6010,16,1,3,1,0
6011,15,1,3,0,0
6012,40,2,3,1,0
6013,17,1,4,0,0
6014,44,1,2,0,0
6015,55,5,7,2,0
6016,108,1,13,1,0
6017,25,2,4,2,2
6018,47,2,22,1,0
6019,48,1,4,0,0
6020,109,3,9,1,0
6021,61,4,6,1,1
6022,36,1,4,0,0
6023,43,4,13,1,0
6024,86,13,15,4,0
6025,85,1,2,0,0
6026,23,1,4,0,0
6027,37,4,2,0,1
6028,22,2,4,1,0
6029,14,7,2,0,0
6030,22,6,3,0,3
6031,8,3,3,1,0
6032,40,2,10,1,1
6033,21,1,13,0,0
6034,43,7,5,0,0
6035,48,1,15,0,0
6036,9,1,2,0,0
6037,35,2,9,0,0
6038,17,1,8,0,1
6039,41,2,3,0,1
6040,61,3,12,1,0
6041,56,10,4,0,0
6042,68,3,32,1,0
6043,101,2,18,1,0
6044,32,1,6,0,0
6045,52,1,5,1,0
6046,35,2,3,1,0
6047,35,4,8,1,0
6048,45,2,4,0,0
6049,31,2,5,0,0
6050,10,2,3,0,0
6051,24,10,2,1,1
6052,74,3,5,1,0
6053,17,1,4,0,0
6054,93,1,10,0,0
6055,58,3,15,0,0
6056,39,3,2,0,0
6057,13,2,2,0,0
6058,40,2,6,2,0
6059,22,3,1,2,1
6060,38,2,13,5,0
6061,59,5,15,2,1
6062,26,6,7,0,1
6063,34,5,3,1,0
6064,10,1,3,0,1
6065,67,8,15,3,1
6066,32,4,12,0,3
6067,50,1,3,0,0
6068,52,2,11,0,0
6069,29,1,3,0,0
6070,38,5,5,3,1
6071,47,5,14,0,0
6072,12,1,2,0,0
6073,20,2,8,2,0
6074,49,4,3,3,2
6075,18,1,2,0,0
6076,12,1,2,0,0
6077,36,1,4,0,0
6078,23,5,8,4,1
6079,21,1,2,0,0
6080,61,4,26,1,1
6081,50,4,7,1,1
6082,16,1,7,1,0
6083,29,1,10,1,1
6084,54,3,11,0,1
6085,24,3,3,2,1
6086,35,3,3,1,2
6087,98,2,24,1,0
6088,53,3,6,0,3
6089,22,3,3,0,0
6090,12,1,2,0,0
6091,53,6,15,2,1
6092,16,2,3,0,1
6093,33,1,7,0,1
6094,17,6,9,1,0
6095,24,1,5,0,0
6096,19,2,5,0,0
6097,50,4,20,2,1
6098,53,10,3,2,2
6099,19,2,10,0,0
6100,57,2,19,1,0
6101,43,1,2,0,0
6102,107,5,4,2,1
6103,26,2,6,0,0
6104,35,1,3,0,1
6105,114,6,35,3,0
6106,135,5,8,0,0
6107,99,8,12,3,2
6108,35,2,2,0,1
6109,58,8,14,2,2
6110,24,4,5,2,0
6111,12,1,2,0,0
6112,20,4,1,0,1
6113,29,6,4,1,1
6114,52,7,26,2,1
6115,33,4,7,2,0
6116,28,1,4,0,0
6117,16,5,5,0,0
6118,65,2,15,1,0
6119,47,4,4,1,1
6120,20,1,15,0,0
6121,64,8,21,3,0
6122,33,1,6,0,0
6123,66,3,2,1,2
6124,39,2,3,0,0
6125,55,1,3,0,0
6126,39,2,14,1,1
6127,18,1,2,0,0
6128,47,2,20,0,1
6129,53,1,4,1,0
6130,19,2,3,0,0
6131,78,3,19,3,1
6132,68,8,9,0,1
6133,24,1,3,0,0
6134,50,3,16,1,0
6135,69,8,10,3,3
6136,19,2,2,0,0
6137,25,2,6,0,0
6138,81,4,2,0,1
6139,72,4,8,4,0
6140,46,1,19,2,0
6141,35,2,3,0,1
6142,12,1,6,0,0
6143,89,9,9,2,1
6144,22,4,1,2,1
6145,40,6,13,1,0
6146,14,6,3,0,0
6147,82,2,6,0,1
6148,13,1,5,0,1
6149,62,3,18,2,2
6150,72,3,9,1,0
6151,40,2,8,0,0
6152,53,2,3,0,0
6153,14,6,4,0,0
6154,76,1,6,0,0
6155,152,6,39,4,1
6156,54,1,2,1,0
6157,23,1,3,0,0
6158,44,3,2,0,1
6159,38,1,3,0,0
6160,68,2,10,1,0
6161,82,4,14,1,1
6162,20,1,6,1,1
6163,32,7,11,3,1
6164,32,4,2,0,0
6165,14,2,6,1,0
6166,36,1,20,1,0
6167,15,3,1,2,1
6168,45,1,3,0,0
6169,19,2,5,0,0
6170,43,1,9,0,0
6171,62,1,6,0,0
6172,32,2,5,2,1
6173,15,2,4,0,6
6174,29,3,4,0,0
6175,19,1,4,0,0
6176,45,12,6,1,0
6177,43,7,12,1,1
6178,33,1,4,1,0
6179,35,3,8,2,2
6180,18,2,6,0,0
6181,13,1,4,0,1
6182,6,1,2,0,0
6183,28,1,4,0,0
6184,34,2,3,1,0
6185,26,1,4,1,0
6186,81,1,7,1,0
6187,42,1,12,0,0
6188,63,4,16,2,1
6189,51,1,5,1,0
6190,84,2,2,1,2
6191,60,5,14,3,0
6192,67,5,25,2,0
6193,20,2,5,0,1
6194,37,1,6,0,0
6195,43,2,6,0,1
6196,42,4,5,3,0
6197,35,1,3,0,0
6198,31,2,9,0,0
6199,17,2,1,0,1
