count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
1500,21,1,2,0,0
1501,53,1,14,0,0
1502,74,1,3,0,0
1503,97,6,5,0,0
1504,13,5,3,0,0
1505,66,2,5,0,0
1506,47,1,2,0,0
1507,24,1,2,0,0
1508,45,4,11,2,0
1509,55,3,13,0,0
1510,12,1,2,0,0
1511,25,1,3,0,0
1512,42,2,8,1,0
1513,22,4,4,0,0
1514,43,1,5,0,0
1515,38,1,5,0,0
1516,68,2,4,0,0
1517,16,1,2,0,0
1518,27,5,14,3,1
1519,10,2,4,0,0
1520,30,1,7,0,0
1521,13,1,5,1,1
1522,24,2,17,1,0
1523,44,3,6,1,0
1524,43,1,6,1,1
1525,51,2,8,1,1
1526,29,2,8,0,0
1527,32,3,4,1,0
1528,49,8,8,4,6
1529,54,3,1,0,1
1530,18,2,16,0,0
1531,131,1,16,0,0
1532,6,2,1,0,4
1533,34,4,5,0,0
1534,9,1,3,0,0
1535,22,3,6,0,0
1536,18,1,4,0,0
1537,38,1,13,0,0
1538,89,3,11,1,0
1539,9,1,3,0,0
1540,69,6,14,1,0
1541,17,4,7,0,2
1542,46,1,4,0,0
1543,81,1,27,0,0
1544,50,5,17,2,3
1545,25,2,7,1,0
1546,6,1,2,0,0
1547,26,1,8,0,0
1548,67,1,27,0,0
1549,8,1,2,0,0
1550,71,5,4,0,1
1551,61,2,28,0,1
1552,51,4,21,2,2
1553,64,1,8,0,0
1554,69,1,2,0,0
1555,79,2,1,0,1
1556,27,1,6,1,0
1557,23,5,3,1,0
1558,9,1,5,0,0
1559,24,1,2,0,0
1560,22,1,3,1,0
1561,17,2,7,1,1
1562,62,4,13,2,1
1563,37,1,8,0,0
1564,9,1,2,0,0
1565,72,2,21,1,1
1566,28,4,3,1,1
1567,68,2,6,1,0
1568,13,1,9,0,1
1569,8,1,4,0,0
1570,54,1,2,0,0
1571,54,8,6,1,0
1572,70,1,3,0,0
1573,44,1,17,1,0
1574,93,1,7,0,0
1575,33,2,4,0,3
1576,18,4,2,0,2
1577,32,3,4,0,0
1578,19,2,2,0,0
1579,33,11,5,0,0
1580,18,1,2,0,0
1581,61,2,13,0,0
1582,20,1,2,0,0
1583,55,3,11,2,0
1584,27,4,6,0,0
1585,70,3,5,0,0
1586,16,1,3,0,1
1587,21,1,7,0,0
1588,15,1,2,0,0
1589,9,1,2,0,0
1590,29,5,6,0,1
1591,32,4,6,0,0
1592,17,3,3,1,0
1593,33,1,8,1,0
1594,51,2,4,1,0
1595,21,2,8,1,1
1596,67,5,25,1,0
1597,24,1,9,0,0
1598,36,1,4,0,0
1599,24,1,7,0,0
1600,22,2,12,0,0
1601,27,2,3,0,0
1602,65,3,11,0,0
1603,12,1,4,0,0
1604,23,2,5,0,1
1605,13,4,4,1,1
1606,44,3,5,0,2
1607,6,1,2,0,0
1608,11,2,3,1,0
1609,39,1,4,0,0
1610,42,2,3,0,1
1611,14,1,2,0,0
1612,21,2,3,0,0
1613,108,4,7,3,0
1614,29,5,2,0,0
1615,40,1,11,0,0
1616,16,2,4,0,0
1617,13,5,5,0,0
1618,26,1,5,0,0
1619,27,3,2,1,1
1620,9,3,3,1,1
1621,16,1,4,0,0
1622,27,1,4,0,0
1623,63,10,8,2,1
1624,29,5,2,0,0
1625,60,5,14,1,0
1626,28,2,7,1,0
1627,35,2,4,0,0
1628,41,4,12,2,0
1629,24,3,4,0,1
1630,54,11,9,2,2
1631,29,2,3,0,1
1632,58,1,3,1,0
1633,38,4,11,0,0
1634,15,1,2,0,0
1635,81,4,16,2,0
1636,31,2,5,1,0
1637,22,1,3,0,0
1638,26,1,6,0,0
1639,23,2,3,2,0
1640,32,1,13,0,0
1641,36,4,4,2,0
1642,30,2,3,0,0
1643,42,1,2,1,0
1644,44,4,9,1,2
1645,20,1,4,0,0
1646,43,2,2,0,1
1647,49,8,12,3,0
1648,40,2,3,0,1
1649,45,2,4,0,0
1650,21,2,4,0,1
1651,13,2,5,0,0
1652,18,4,4,1,0
1653,37,4,4,0,0
1654,56,1,11,1,0
1655,18,1,7,0,0
1656,9,1,5,0,1
1657,22,5,4,0,0
1658,23,2,8,0,0
1659,37,2,11,0,1
1660,16,1,4,0,0
1661,41,4,16,1,1
1662,56,5,19,1,0
1663,38,1,9,0,0
1664,18,2,2,1,0
1665,26,1,3,0,0
1666,28,2,7,1,0
