count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
23000,32,2,2,0,0
23001,50,1,8,1,0
23002,35,1,13,0,0
23003,92,4,22,2,0
23004,29,1,14,1,0
23005,17,3,7,1,0
23006,26,3,2,1,1
23007,84,7,9,3,0
23008,26,11,4,2,1
23009,30,1,8,1,1
23010,12,4,3,0,0
23011,16,2,4,0,0
23012,57,4,1,0,1
23013,31,8,19,1,1
23014,18,1,4,0,0
23015,48,1,2,0,0
23016,19,2,1,0,1
23017,20,1,4,0,0
23018,15,1,7,0,0
23019,25,3,4,0,0
23020,26,4,4,1,0
23021,24,2,7,0,0
23022,11,3,3,0,0
23023,9,1,4,0,0
23024,18,1,2,0,0
23025,19,2,7,1,0
23026,26,1,3,0,0
23027,74,1,11,0,0
23028,21,1,2,0,0
23029,43,1,6,0,0
23030,28,1,5,0,0
23031,22,1,3,0,0
23032,13,4,2,0,1
23033,53,5,3,0,0
23034,83,5,17,2,0
23035,71,5,2,0,0
23036,15,1,2,0,0
23037,66,7,8,0,0
23038,12,1,4,0,0
23039,53,3,8,2,0
23040,110,1,2,0,0
23041,48,6,19,2,1
23042,124,10,21,0,0
23043,18,3,2,0,0
23044,36,7,11,1,0
23045,31,8,9,0,0
23046,21,3,6,1,1
23047,21,4,4,0,0
23048,19,2,3,0,0
23049,40,1,6,1,0
23050,65,1,3,0,0
23051,16,5,2,0,0
23052,14,3,3,0,0
23053,55,4,14,1,0
23054,74,4,5,2,0
23055,33,1,2,0,0
23056,32,1,2,0,0
23057,59,1,3,0,0
23058,16,2,3,1,0
23059,45,2,16,1,2
23060,45,1,5,0,1
23061,43,3,4,0,0
23062,23,2,3,0,1
23063,35,5,15,3,1
23064,14,6,3,0,0
23065,25,2,10,1,0
23066,12,4,3,0,0
23067,46,3,9,1,0
23068,13,2,3,0,0
23069,17,1,2,2,0
23070,49,8,7,1,0
23071,18,1,5,1,0
23072,19,1,6,1,1
23073,18,1,2,0,0
23074,73,1,6,1,0
23075,54,3,8,1,0
23076,47,2,3,0,1
23077,57,1,3,1,0
23078,55,4,4,0,0
23079,9,1,4,1,1
23080,28,3,10,5,3
23081,62,4,5,0,1
23082,8,1,3,0,0
23083,42,5,5,1,1
23084,27,2,2,0,0
23085,25,5,4,0,0
23086,27,5,9,2,1
23087,19,2,3,0,0
23088,58,3,2,1,1
23089,13,1,4,0,1
23090,16,1,7,0,0
23091,37,3,11,1,2
23092,22,1,3,0,0
23093,52,1,4,0,0
23094,97,1,7,0,0
23095,62,4,6,1,0
23096,64,5,12,2,2
23097,28,1,5,0,0
23098,85,7,25,6,1
23099,15,7,6,1,0
23100,34,4,5,0,0
23101,80,2,2,0,1
23102,69,4,3,1,0
23103,26,1,7,1,1
23104,27,3,3,1,1
23105,30,4,18,5,1
23106,9,1,2,1,0
23107,14,3,4,0,0
23108,14,1,2,0,0
23109,17,3,5,0,0
23110,18,1,6,0,0
23111,28,2,7,0,0
23112,37,2,21,1,0
23113,62,2,2,0,1
23114,62,3,6,1,4
23115,47,2,3,0,0
23116,19,5,7,0,0
23117,12,1,2,0,0
23118,18,1,8,0,0
23119,26,1,2,0,0
23120,18,1,4,0,0
23121,32,5,5,0,1
23122,69,6,22,4,0
23123,14,3,2,1,0
23124,67,1,8,0,0
23125,18,4,9,0,0
23126,23,4,10,2,0
23127,23,1,5,0,0
23128,14,3,4,0,0
23129,19,1,4,0,0
23130,55,2,3,0,0
23131,28,2,11,1,0
23132,51,4,5,0,0
23133,53,4,2,0,0
23134,11,2,4,0,1
23135,43,1,4,0,0
23136,38,5,2,0,0
23137,50,1,2,0,0
23138,15,1,2,0,0
23139,52,2,28,0,0
23140,34,2,2,2,0
23141,30,6,6,0,1
23142,31,1,2,0,0
