count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
52000,17,2,1,0,1
52001,17,1,9,1,1
52002,37,2,6,0,0
52003,31,2,3,2,1
52004,78,11,6,1,0
52005,16,1,3,0,1
52006,34,1,9,2,0
52007,45,2,11,1,0
52008,24,4,3,0,0
52009,29,1,4,1,0
52010,9,1,2,1,0
52011,19,2,1,0,1
52012,59,5,4,3,3
52013,44,6,4,1,0
52014,25,3,14,2,0
52015,80,4,10,1,2
52016,22,6,1,0,2
52017,70,1,5,0,0
52018,61,3,7,1,0
52019,40,4,14,3,0
52020,45,2,6,2,2
52021,16,5,2,0,0
52022,42,2,6,1,0
52023,16,1,2,0,0
52024,54,1,9,0,0
52025,10,2,2,0,0
52026,12,2,4,1,0
52027,22,1,9,0,0
52028,16,1,4,0,1
52029,27,1,6,0,1
52030,27,1,6,0,0
52031,15,1,2,0,0
52032,77,3,10,3,0
52033,107,1,2,1,0
52034,65,2,3,1,1
52035,27,5,9,3,0
52036,15,1,2,0,0
52037,36,2,2,0,0
52038,27,4,7,1,2
52039,9,1,2,0,0
52040,15,1,3,0,0
52041,19,7,1,0,1
52042,63,3,8,0,1
52043,43,3,9,2,0
52044,59,1,8,1,0
52045,41,3,6,3,0
52046,86,5,17,0,2
52047,41,1,2,1,1
52048,56,1,8,1,0
52049,45,2,11,1,0
52050,25,1,3,1,0
52051,8,1,2,0,0
52052,16,3,3,0,1
52053,48,4,9,1,1
52054,26,1,6,0,0
52055,14,3,1,0,1
52056,17,2,3,0,1
52057,81,2,3,0,1
52058,50,5,5,1,0
52059,40,6,8,0,0
52060,28,2,25,3,1
52061,26,2,7,1,0
52062,11,1,6,1,0
52063,33,5,4,3,2
52064,25,2,5,0,2
52065,39,3,5,0,0
52066,29,3,4,1,0
52067,26,2,7,1,0
52068,9,1,2,0,0
52069,30,4,2,1,1
52070,16,1,3,0,1
52071,19,2,2,0,0
52072,27,1,3,0,0
52073,26,1,4,0,0
52074,21,4,4,0,0
52075,37,1,16,0,0
52076,60,7,23,4,3
52077,15,1,5,1,0
52078,50,6,13,3,1
52079,33,2,3,0,1
52080,37,4,9,0,0
52081,41,1,7,0,0
52082,48,3,15,1,1
52083,51,2,5,1,0
52084,18,1,6,0,0
52085,54,6,8,1,2
52086,29,1,4,1,0
52087,33,1,3,0,0
52088,23,8,7,0,1
52089,39,2,5,0,0
52090,63,4,4,1,1
52091,52,1,7,0,0
52092,50,2,12,2,0
52093,8,1,4,0,0
52094,83,1,15,2,1
52095,41,3,6,0,2
52096,48,5,20,1,1
52097,7,1,3,1,1
52098,10,2,2,0,0
52099,12,1,2,0,0
52100,66,5,13,2,0
52101,89,7,25,7,6
52102,21,4,2,0,0
52103,15,1,3,0,0
52104,9,1,2,0,0
52105,37,2,6,0,0
52106,39,3,7,1,1
52107,24,4,11,1,0
52108,26,4,6,1,0
52109,49,7,13,1,0
52110,35,1,4,1,0
52111,18,1,3,0,0
52112,20,3,10,0,0
52113,23,6,2,2,0
52114,24,1,3,1,1
52115,11,2,3,1,1
52116,57,1,3,0,0
52117,59,2,2,0,0
52118,10,2,3,0,0
52119,43,2,7,0,0
52120,30,2,3,0,0
52121,9,1,2,0,0
52122,12,4,4,1,0
52123,24,1,4,0,0
52124,47,4,12,2,1
52125,30,1,6,0,1
52126,97,1,5,0,0
52127,34,3,6,1,0
