count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
39000,105,4,22,2,0
39001,32,1,2,0,1
39002,35,1,9,0,0
39003,16,2,3,1,0
39004,32,1,4,0,0
39005,67,1,2,0,0
39006,27,2,5,1,0
39007,22,2,2,0,0
39008,16,1,5,0,1
39009,25,1,2,1,0
39010,31,1,2,0,0
39011,37,2,2,1,0
39012,32,2,10,0,0
39013,15,1,2,0,0
39014,27,7,6,2,0
39015,33,2,6,0,0
39016,33,1,7,0,0
39017,30,8,7,3,0
39018,48,2,11,1,1
39019,34,5,15,2,1
39020,36,10,2,2,1
39021,25,10,5,2,4
39022,70,1,2,0,0
39023,13,2,3,0,0
39024,50,3,9,1,2
39025,22,1,6,0,1
39026,52,1,8,0,0
39027,14,6,2,0,0
39028,43,3,4,0,0
39029,43,4,10,0,0
39030,36,1,8,1,0
39031,15,1,3,0,0
39032,18,1,2,0,0
39033,77,1,10,0,0
39034,32,3,5,0,0
39035,9,1,2,0,0
39036,29,1,15,0,0
39037,32,3,12,0,1
39038,32,1,8,0,0
39039,50,7,16,2,3
39040,72,4,16,2,0
39041,22,1,7,0,0
39042,31,1,5,1,0
39043,22,5,8,1,0
39044,111,9,44,8,0
39045,37,1,3,0,0
39046,36,1,6,0,0
39047,27,3,2,0,0
39048,77,2,2,0,0
39049,24,5,5,0,0
39050,58,1,4,2,0
39051,69,2,20,2,1
39052,39,12,6,1,1
39053,54,6,14,3,3
39054,29,1,13,0,0
39055,60,4,11,1,1
39056,89,1,2,0,0
39057,78,10,10,3,1
39058,24,1,4,0,0
39059,50,2,2,0,1
39060,39,6,16,1,0
39061,17,4,2,1,0
39062,46,7,7,3,0
39063,38,2,3,1,0
39064,19,3,7,1,1
39065,20,2,2,0,1
39066,59,1,2,0,0
39067,54,5,4,0,0
39068,40,2,12,0,0
39069,71,9,3,1,0
39070,19,3,7,2,0
39071,58,2,18,0,0
39072,63,6,9,2,1
39073,44,2,4,0,0
39074,55,1,3,0,0
39075,84,1,3,0,0
39076,14,3,2,0,0
39077,22,10,2,1,1
39078,9,1,3,0,0
39079,23,1,7,0,0
39080,35,1,10,1,0
39081,49,3,6,0,0
39082,23,2,8,0,0
39083,39,2,2,0,0
39084,19,2,2,0,0
39085,22,7,9,3,1
39086,34,2,15,2,1
39087,10,1,4,0,1
39088,20,3,4,0,2
39089,12,1,2,0,0
39090,20,3,12,1,0
39091,10,2,5,0,0
39092,33,2,15,1,0
39093,29,1,7,0,0
39094,51,6,16,4,2
39095,56,1,7,0,0
39096,25,1,8,0,0
39097,24,3,9,0,2
39098,30,2,5,1,0
39099,19,1,5,1,1
39100,31,3,12,1,0
39101,64,3,22,2,0
39102,56,5,9,2,0
39103,19,1,3,0,0
39104,12,1,3,1,0
39105,19,4,4,2,1
39106,41,5,8,1,0
39107,48,1,2,0,0
39108,63,1,3,1,0
39109,58,3,2,0,1
39110,46,3,3,1,1
39111,37,2,2,0,0
39112,30,1,6,0,0
39113,43,3,3,1,0
39114,14,3,2,0,0
39115,37,6,5,2,0
39116,32,4,7,2,1
39117,24,2,8,1,0
39118,43,6,5,3,1
39119,26,1,2,1,0
39120,21,5,5,3,2
39121,23,2,9,1,0
39122,42,1,4,0,0
39123,17,3,2,0,0
39124,35,4,4,1,0
39125,48,1,2,0,0
39126,21,2,6,1,0
39127,34,4,4,1,1
39128,23,1,4,0,1
39129,16,2,3,2,1
39130,29,5,1,0,1
39131,100,11,11,2,1
39132,86,4,9,1,1
39133,84,4,10,1,0
39134,25,1,5,0,0
39135,62,1,3,0,0
39136,66,4,11,2,1
39137,18,1,2,0,0
39138,11,1,3,0,1
39139,32,2,9,2,0
39140,60,3,5,2,1
39141,9,1,3,0,0
39142,21,3,2,1,2
39143,48,1,11,0,0
39144,70,3,27,1,0
39145,26,10,5,1,1
39146,39,2,14,2,0
39147,15,1,2,0,0
39148,110,4,10,2,1
39149,40,5,11,0,0
39150,37,2,4,1,1
39151,32,5,10,1,1
39152,64,2,5,1,0
39153,74,5,11,2,0
39154,40,1,2,0,1
39155,13,2,4,0,0
39156,22,10,2,1,1
39157,36,5,11,1,0
39158,25,1,6,0,0
39159,14,3,7,1,0
39160,30,1,9,1,0
39161,28,2,11,1,1
39162,38,2,11,0,0
39163,29,2,10,2,0
39164,11,6,3,0,0
39165,26,3,5,1,0
39166,59,4,8,2,1
39167,42,2,1,0,1
39168,27,2,6,1,1
39169,45,4,4,2,1
39170,38,1,6,0,1
39171,40,3,9,3,0
39172,15,3,4,0,1
39173,14,1,5,1,0
39174,15,3,6,0,1
39175,46,3,3,0,1
39176,41,2,15,0,1
39177,34,4,4,2,0
39178,80,1,3,2,0
39179,64,1,3,0,0
39180,13,3,2,1,2
39181,32,5,9,3,2
39182,36,4,6,2,0
39183,15,1,3,1,0
39184,22,5,5,1,0
39185,9,1,3,0,0
39186,13,1,6,0,0
39187,9,1,2,0,0
39188,24,4,3,1,1
39189,12,1,2,0,0
39190,15,5,3,2,0
39191,24,1,4,0,0
39192,54,4,11,2,1
39193,60,2,18,0,0
39194,32,3,12,1,0
39195,69,2,23,2,0
39196,83,8,16,2,1
39197,57,1,5,2,1
39198,75,4,4,1,1
39199,88,8,7,2,0
39200,26,1,3,0,0
39201,34,2,2,0,1
39202,22,2,5,0,0
39203,22,6,1,1,1
39204,42,2,14,2,0
39205,26,2,6,0,1
39206,38,3,6,1,0
39207,22,4,6,1,1
39208,156,18,16,5,3
39209,12,1,2,0,0
39210,22,4,2,0,2
39211,14,1,2,0,0
39212,17,2,2,1,1
39213,41,2,15,1,0
39214,53,6,12,2,1
39215,64,4,7,1,2
39216,63,2,13,0,1
39217,41,2,4,1,1
39218,18,2,4,1,0
39219,40,4,8,3,0
39220,25,4,6,0,1
39221,42,3,12,1,0
39222,14,1,7,0,0
39223,43,6,11,0,0
39224,22,1,3,0,0
39225,27,1,11,1,0
39226,22,7,3,0,1
39227,29,4,15,2,0
39228,24,1,4,0,0
39229,78,2,16,2,0
39230,32,3,8,0,0
39231,65,4,5,1,0
39232,20,3,6,2,0
39233,22,4,2,0,1
39234,44,2,13,0,1
39235,16,3,2,1,0
39236,21,1,3,0,0
39237,50,1,4,0,1
39238,28,5,5,2,0
39239,20,1,2,0,0
39240,45,5,4,1,0
39241,13,2,4,0,0
39242,35,1,2,0,0
39243,17,3,5,2,0
39244,42,6,10,1,1
39245,22,1,3,0,1
39246,26,1,6,0,0
39247,20,1,3,0,0
39248,22,2,3,0,1
39249,13,3,1,0,2
39250,42,1,8,0,0
39251,13,1,2,1,1
39252,33,9,8,4,0
39253,40,3,8,1,2
39254,73,3,4,1,0
39255,9,1,3,0,0
39256,31,3,16,1,0
39257,17,1,4,1,1
39258,27,4,7,1,1
39259,98,5,11,2,0
39260,10,1,4,0,1
39261,18,2,6,1,0
39262,9,1,4,0,0
39263,30,5,10,1,2
39264,99,8,36,1,0
39265,21,1,5,0,0
39266,12,1,2,0,0
39267,50,8,15,1,0
39268,16,5,4,0,0
39269,61,2,4,0,0
39270,34,9,19,1,0
39271,51,2,15,1,0
39272,40,5,10,1,0
39273,33,1,3,0,0
39274,42,3,5,1,0
39275,43,3,6,0,0
39276,58,4,14,1,0
39277,10,2,3,0,0
39278,32,5,4,0,0
39279,13,4,3,0,1
39280,113,7,31,4,2
39281,46,1,3,0,0
39282,29,1,2,0,0
39283,43,1,6,0,0
39284,10,2,2,0,0
39285,25,1,7,0,0
39286,18,4,6,1,0
39287,37,4,9,1,1
39288,19,5,4,1,0
39289,37,2,3,0,0
39290,36,5,2,0,0
39291,36,4,10,1,0
39292,33,3,4,2,0
39293,19,1,5,0,0
39294,31,5,3,0,1
39295,15,2,4,1,0
39296,12,1,2,0,0
39297,73,8,4,0,0
39298,29,4,3,1,1
39299,60,4,8,1,0
39300,72,5,6,0,0
39301,25,3,2,1,0
39302,41,6,4,0,0
39303,83,4,5,1,0
39304,65,1,3,0,0
39305,64,4,8,1,1
39306,26,1,6,0,0
39307,38,2,4,0,1
39308,43,1,2,0,0
39309,117,3,14,0,0
39310,16,2,6,1,0
39311,44,1,8,0,0
39312,12,1,4,0,0
39313,16,2,6,0,0
39314,31,4,5,0,1
39315,109,2,3,1,1
39316,60,1,14,0,0
39317,22,1,2,0,0
39318,20,1,7,0,1
39319,93,6,8,2,0
39320,46,7,5,0,1
39321,9,1,6,0,0
39322,33,2,5,1,0
39323,38,4,15,0,0
39324,45,2,5,1,1
39325,77,8,4,0,0
39326,10,1,4,0,1
39327,32,1,2,0,0
39328,15,1,2,0,0
39329,48,6,26,3,1
39330,76,5,9,3,3
39331,51,3,6,0,2
39332,15,1,4,0,0
39333,37,4,1,0,1
39334,90,7,4,1,0
39335,77,3,3,1,0
39336,33,5,7,1,0
39337,86,3,35,2,0
39338,52,1,7,2,0
39339,97,8,16,2,0
39340,9,1,3,0,0
39341,32,4,5,2,1
39342,15,1,5,0,1
39343,39,6,11,3,2
39344,20,1,4,0,0
39345,70,1,10,2,0
39346,55,4,7,2,1
39347,33,2,2,0,1
39348,49,3,16,4,0
39349,41,4,8,4,2
39350,49,3,9,1,0
39351,44,8,2,0,0
39352,57,2,8,1,1
39353,19,1,2,0,0
39354,16,1,5,1,0
39355,98,2,15,0,1
39356,39,2,7,0,0
39357,18,1,3,0,0
39358,40,3,6,3,0
39359,69,2,1,1,2
39360,76,3,8,3,1
39361,51,7,13,3,0
39362,16,1,3,0,1
39363,53,1,8,0,1
39364,46,2,2,0,1
39365,32,6,2,0,1
39366,83,2,8,0,0
39367,20,3,6,1,0
39368,15,6,2,0,1
39369,40,3,4,1,1
39370,70,4,9,1,0
39371,35,1,5,1,0
39372,20,3,2,1,0
39373,9,1,4,0,0
39374,55,6,9,1,1
39375,138,1,10,0,0
39376,60,3,8,1,1
39377,52,1,7,0,0
39378,25,1,3,0,0
39379,61,8,3,1,1
39380,28,1,3,0,0
39381,16,2,6,0,0
39382,49,1,4,0,0
39383,44,2,10,2,0
39384,72,2,3,0,1
39385,59,4,12,2,1
39386,47,1,10,0,0
39387,20,2,6,0,0
39388,17,2,2,0,1
39389,18,1,4,0,0
39390,36,2,3,1,0
39391,57,1,2,0,0
39392,32,1,2,0,0
39393,18,3,4,1,1
39394,21,5,5,2,1
39395,61,1,3,1,0
39396,35,6,2,2,1
39397,34,5,13,2,1
39398,47,4,2,0,0
39399,21,8,3,0,0
39400,36,4,8,1,0
39401,60,7,20,3,0
39402,41,4,1,0,1
39403,59,1,12,0,0
39404,62,11,19,1,1
39405,60,2,6,0,1
39406,49,2,12,1,0
39407,57,2,3,1,1
39408,7,1,4,0,1
39409,16,1,7,0,0
39410,16,2,2,0,0
39411,34,4,6,0,0
39412,32,5,14,1,1
39413,90,4,22,2,2
39414,16,1,3,0,0
39415,41,7,12,3,1
39416,41,8,17,2,1
39417,21,1,6,0,0
39418,16,1,3,0,0
39419,29,2,4,2,0
39420,18,1,2,0,0
39421,38,4,7,1,3
39422,82,1,10,0,0
39423,22,1,2,0,0
39424,19,1,2,1,0
39425,23,4,6,0,0
39426,127,1,5,0,0
39427,54,2,11,1,0
39428,62,3,13,0,0
39429,58,1,11,0,0
39430,14,1,2,0,0
39431,31,2,4,0,0
39432,46,5,15,1,0
39433,25,5,3,0,0
39434,44,4,6,1,1
39435,56,4,8,1,0
39436,24,2,2,0,1
39437,98,3,8,1,0
39438,41,2,3,0,1
39439,18,4,2,1,0
39440,58,1,4,0,0
39441,18,3,2,1,1
39442,15,1,2,0,0
39443,58,2,5,0,0
39444,58,3,18,1,1
39445,8,2,3,1,1
39446,10,2,3,1,0
39447,24,1,5,0,0
39448,16,3,4,1,0
39449,50,3,10,1,1
39450,35,1,9,1,0
39451,32,10,3,1,3
39452,24,4,10,0,2
39453,24,3,3,0,1
39454,77,3,23,1,1
39455,62,8,2,2,0
39456,16,1,4,1,0
39457,47,2,2,0,2
39458,37,2,7,0,0
39459,27,1,2,1,0
39460,13,2,6,0,0
39461,56,6,20,3,1
39462,38,2,6,1,1
39463,60,2,7,1,0
39464,18,3,4,0,1
39465,48,4,1,1,1
39466,70,10,14,3,1
39467,11,2,1,0,1
39468,17,3,5,1,1
39469,18,2,4,0,0
39470,31,2,8,1,0
39471,32,5,12,1,1
39472,27,6,10,2,1
39473,33,3,3,1,0
39474,45,7,9,1,0
39475,42,3,1,0,1
39476,40,1,12,0,0
39477,21,1,5,0,0
39478,29,2,3,0,0
39479,65,3,25,4,0
39480,18,1,3,0,1
39481,22,3,2,0,0
39482,13,2,3,0,0
39483,111,3,7,0,1
39484,18,2,4,0,0
39485,24,1,2,0,0
39486,15,1,2,0,0
39487,27,2,2,1,1
39488,12,1,4,0,0
39489,29,6,10,0,1
39490,38,1,2,0,0
39491,12,3,2,0,1
39492,20,5,1,1,2
39493,29,1,6,2,0
39494,41,4,8,2,1
39495,9,1,3,0,0
39496,12,1,3,0,0
39497,29,5,6,0,0
39498,12,1,5,0,0
39499,35,6,4,2,0
