count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
49000,39,1,3,0,0
49001,22,3,8,1,0
49002,44,2,5,0,0
49003,51,3,22,1,0
49004,19,2,3,0,0
49005,19,2,2,0,0
49006,118,1,15,1,0
49007,61,4,14,3,2
49008,18,1,2,0,0
49009,108,3,21,1,0
49010,66,5,4,2,1
49011,31,2,4,0,0
49012,18,1,3,0,0
49013,70,2,14,1,0
49014,38,7,12,1,1
49015,23,1,3,0,0
49016,22,1,3,0,0
49017,40,7,8,2,1
49018,102,1,14,0,0
49019,14,5,4,0,1
49020,44,2,27,3,1
49021,43,5,6,2,1
49022,36,3,12,0,0
49023,15,1,7,0,1
49024,16,2,9,1,0
49025,54,3,9,1,1
49026,22,1,4,0,0
49027,21,2,5,0,0
49028,45,2,16,1,1
49029,53,2,6,1,1
49030,37,6,8,0,0
49031,65,2,2,0,0
49032,27,2,4,1,0
49033,32,1,3,0,0
49034,11,1,4,0,0
49035,40,1,2,0,0
49036,30,5,4,1,0
49037,41,1,12,0,0
49038,50,10,5,1,1
49039,87,2,5,0,0
49040,38,5,17,0,1
49041,23,1,5,1,0
49042,61,7,6,1,0
49043,36,1,9,1,0
49044,10,2,3,2,0
49045,24,2,10,0,0
49046,70,1,10,1,0
49047,31,3,6,2,0
49048,20,1,3,0,0
49049,18,2,2,1,0
49050,47,10,7,1,0
49051,39,4,6,1,1
49052,59,1,8,0,0
49053,61,4,9,1,1
49054,23,1,6,0,0
49055,22,1,3,0,0
49056,23,3,6,0,0
49057,54,1,13,1,0
49058,58,4,16,2,1
49059,47,2,16,0,0
49060,20,2,4,0,1
49061,22,2,12,1,0
49062,22,1,3,0,0
49063,13,1,3,0,1
49064,18,5,2,1,0
49065,21,3,5,0,0
49066,25,2,8,0,0
49067,10,2,5,0,0
49068,86,3,5,1,0
49069,98,8,6,1,1
49070,60,3,14,1,0
49071,27,2,5,0,0
49072,68,7,7,1,3
49073,37,2,5,0,1
49074,9,4,2,0,0
49075,25,3,2,0,0
49076,49,3,6,1,0
49077,9,1,4,0,0
49078,16,5,6,2,0
49079,20,4,6,1,0
49080,44,7,5,0,0
49081,141,9,26,6,0
49082,26,1,5,0,0
49083,25,1,4,0,0
49084,44,3,3,2,1
49085,52,3,15,2,1
49086,15,1,3,0,0
49087,67,4,12,1,0
49088,73,5,16,2,1
49089,22,2,3,0,1
49090,23,1,12,0,0
49091,112,1,15,0,1
49092,32,3,4,0,1
49093,14,3,2,0,0
49094,78,3,24,1,1
49095,21,2,8,1,0
49096,46,2,11,2,0
49097,69,4,14,1,1
49098,27,1,3,0,1
49099,17,1,4,0,0
49100,86,3,17,2,0
49101,68,5,11,2,2
49102,20,2,2,0,0
49103,24,4,3,0,0
49104,29,4,2,3,0
49105,27,2,6,0,0
49106,27,3,4,1,1
49107,44,5,6,3,1
49108,30,3,8,2,1
49109,39,3,14,1,0
49110,14,2,7,1,1
49111,36,4,1,0,1
49112,57,2,7,2,0
49113,51,2,7,1,1
49114,26,1,3,0,0
49115,71,3,20,4,0
49116,121,4,30,2,0
49117,40,2,5,3,0
49118,23,2,17,2,0
49119,28,2,7,0,0
49120,36,4,3,0,1
49121,22,1,2,0,0
49122,49,5,9,2,0
49123,18,4,5,2,0
49124,11,2,3,1,1
49125,41,1,5,0,0
49126,31,2,5,0,0
49127,20,1,2,0,0
49128,17,2,3,0,1
49129,17,3,5,0,2
49130,50,3,15,1,1
49131,45,1,2,0,0
49132,12,1,5,0,0
49133,21,2,2,1,0
49134,21,3,3,0,1
49135,36,2,3,0,1
49136,28,1,5,0,0
49137,33,2,2,0,0
49138,44,3,25,4,0
49139,175,14,9,4,3
49140,18,3,3,3,4
49141,30,3,9,2,1
49142,18,1,3,0,0
49143,22,1,2,0,0
49144,34,2,3,1,0
49145,41,1,2,0,2
49146,44,4,11,2,0
49147,31,3,5,1,0
49148,108,7,16,2,2
49149,61,1,7,0,0
49150,105,2,26,1,1
49151,31,1,10,0,0
49152,36,4,5,0,2
49153,81,3,1,1,1
49154,36,9,4,1,0
49155,45,2,21,0,1
49156,31,4,2,0,0
49157,106,12,24,4,0
49158,93,2,34,1,0
49159,38,1,3,0,0
49160,19,2,6,1,0
49161,15,1,5,0,0
49162,90,1,4,1,0
49163,35,1,6,0,0
49164,32,1,4,0,0
49165,25,1,3,0,0
49166,34,4,2,0,1
49167,12,5,3,0,0
49168,58,4,19,1,0
49169,50,2,5,1,0
49170,13,3,2,0,1
49171,35,3,8,0,1
49172,29,4,4,0,0
49173,33,1,5,0,1
49174,34,8,6,2,2
49175,18,3,3,0,0
49176,25,1,2,0,0
49177,12,1,3,1,0
49178,51,1,9,1,0
49179,117,2,6,1,0
49180,85,3,5,1,2
49181,47,6,2,1,1
49182,25,1,3,0,0
49183,75,4,23,3,1
49184,37,3,5,0,0
49185,32,3,10,0,0
49186,29,1,2,0,1
49187,14,2,3,0,1
49188,38,2,5,1,0
49189,70,2,14,0,1
49190,107,4,6,4,0
49191,14,1,6,1,2
49192,15,3,2,0,1
49193,16,1,6,0,0
49194,73,1,3,0,0
49195,55,1,5,1,1
49196,53,2,4,1,1
49197,108,8,4,1,0
49198,19,3,8,0,0
49199,13,5,4,0,0
49200,81,4,5,1,0
49201,89,3,26,2,0
49202,23,1,3,0,0
49203,79,1,12,0,0
49204,37,3,4,0,1
49205,53,5,22,3,1
49206,23,2,3,1,2
49207,140,5,14,1,0
49208,28,1,4,0,0
49209,26,2,2,0,2
49210,44,1,2,0,0
49211,20,2,2,0,0
49212,31,2,10,0,0
49213,44,3,10,0,1
49214,33,2,3,0,0
49215,51,4,4,0,1
49216,62,2,15,2,1
49217,9,1,2,0,0
49218,33,5,7,2,0
49219,33,1,9,0,0
49220,14,3,3,0,0
49221,25,1,4,0,0
49222,64,8,14,1,1
49223,34,2,6,0,1
49224,23,2,3,1,1
49225,50,1,5,0,0
49226,37,5,5,2,0
49227,35,2,9,1,2
49228,43,3,19,3,1
49229,24,5,3,0,0
49230,56,1,4,1,1
49231,94,9,6,1,2
49232,95,3,14,1,0
49233,46,3,18,1,0
49234,71,8,5,1,1
49235,60,1,2,0,0
49236,31,1,2,0,0
49237,43,3,3,0,0
49238,24,1,3,0,0
49239,46,3,3,0,0
49240,38,1,5,1,1
49241,43,4,17,2,1
49242,50,2,3,0,1
49243,54,3,7,1,0
49244,16,3,4,0,0
49245,66,5,8,0,1
49246,23,1,2,0,0
49247,25,1,2,0,1
49248,43,3,3,0,0
49249,24,4,4,0,0
49250,18,1,2,0,0
49251,38,14,10,4,0
49252,28,1,2,0,0
49253,56,1,9,0,1
49254,49,5,6,1,1
49255,101,2,12,2,0
49256,67,3,2,1,0
49257,19,4,3,1,1
49258,27,7,7,1,0
49259,30,2,6,0,1
49260,28,1,2,0,0
49261,28,1,3,1,0
49262,57,4,5,1,0
49263,24,3,8,1,1
49264,70,2,30,1,0
49265,66,4,1,1,1
49266,61,5,7,3,0
49267,89,7,10,1,1
49268,106,6,12,4,0
49269,39,1,2,0,0
49270,41,5,8,3,3
49271,19,1,4,1,0
49272,20,1,4,0,0
49273,43,3,9,0,0
49274,71,5,13,0,0
49275,41,4,16,1,0
49276,18,1,3,0,0
49277,83,8,7,1,1
49278,44,5,4,0,0
49279,25,7,4,0,3
49280,22,2,3,0,0
49281,54,6,4,0,0
49282,79,3,9,0,0
49283,13,2,3,1,0
49284,69,3,4,1,0
49285,18,2,4,1,0
49286,15,1,2,0,0
49287,23,2,4,0,0
49288,44,2,2,0,1
49289,9,1,3,0,0
49290,46,1,3,0,0
49291,15,1,3,0,0
49292,69,7,9,0,0
49293,40,1,8,1,0
49294,28,5,5,1,1
49295,25,3,2,1,1
49296,13,1,3,0,1
49297,31,1,4,0,0
49298,12,1,3,1,0
49299,18,1,4,0,0
49300,67,1,11,0,0
49301,23,1,4,0,0
49302,38,1,6,0,0
49303,36,2,3,1,0
49304,30,2,4,0,1
49305,32,3,7,1,1
49306,57,1,22,0,1
49307,91,2,4,0,0
49308,36,5,5,4,2
49309,15,1,2,0,0
49310,19,2,3,1,0
49311,53,1,14,1,0
49312,50,5,8,1,2
49313,33,3,4,2,1
49314,43,3,16,1,0
49315,14,3,2,0,0
49316,20,3,4,1,0
49317,39,1,8,1,0
49318,14,3,2,1,0
49319,48,3,15,0,0
49320,31,2,4,1,1
49321,17,2,5,0,0
49322,27,2,3,0,0
49323,39,1,10,0,0
49324,58,3,18,1,0
49325,40,1,5,0,0
49326,30,1,7,0,0
49327,62,5,25,2,0
49328,12,1,3,0,0
49329,12,4,2,0,0
49330,17,1,7,0,0
49331,53,3,12,1,0
49332,36,1,12,2,1
49333,32,4,8,2,1
49334,28,1,2,0,0
49335,53,2,4,1,1
49336,62,4,21,1,0
49337,58,1,5,0,0
49338,36,1,3,1,0
49339,23,5,4,1,1
49340,53,3,13,1,0
49341,34,1,3,0,1
49342,43,1,8,0,0
49343,39,11,8,2,1
49344,16,2,2,0,0
49345,26,3,7,1,1
49346,37,3,6,0,0
49347,50,4,2,0,0
49348,18,2,6,0,1
49349,65,3,3,1,1
49350,9,1,5,1,0
49351,33,2,5,0,0
