count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
0,258,4,1,65,254
1,17,3,4,0,0
2,23,1,3,0,0
3,23,3,3,0,0
4,77,1,4,0,0
5,48,1,3,0,0
6,44,3,2,0,0
7,21,1,2,0,0
8,13,2,2,0,0
9,26,2,3,0,0
10,22,1,8,0,0
11,36,3,16,0,0
12,15,1,2,0,0
13,16,1,5,0,0
14,33,1,2,0,0
15,22,2,7,0,0
16,55,1,2,0,0
17,9,1,4,0,0
18,81,3,6,0,0
19,26,3,6,0,0
20,31,11,2,0,0
21,13,2,8,0,0
22,49,1,10,0,0
23,15,4,5,0,0
24,12,4,3,0,0
25,63,1,2,0,0
26,21,1,2,0,0
27,46,1,3,0,0
28,95,7,11,0,0
29,33,1,3,0,0
30,15,1,2,0,0
31,28,1,11,0,0
32,21,3,6,0,0
33,119,2,7,0,0
34,9,1,2,0,0
35,54,1,3,0,0
36,40,8,5,0,0
37,21,1,4,0,0
38,20,9,6,0,0
39,66,2,3,0,0
40,21,1,3,0,0
41,58,1,14,0,0
42,16,1,2,0,0
43,93,3,4,0,0
44,19,2,3,0,0
45,48,1,7,0,0
46,20,3,3,0,0
47,63,1,11,1,0
48,32,1,6,0,0
49,31,7,3,0,0
50,76,3,13,0,0
51,21,1,2,0,0
52,36,1,3,0,0
53,9,1,4,0,0
54,11,1,4,0,0
55,14,1,6,0,0
56,19,3,8,0,0
57,10,2,2,0,0
58,45,6,9,0,0
59,59,1,7,0,0
60,54,3,12,0,0
61,38,1,3,0,0
62,62,2,5,0,0
63,57,8,14,0,0
64,12,4,2,0,0
65,67,4,16,1,0
66,41,3,5,0,0
67,31,5,13,0,0
68,10,2,3,0,0
69,48,2,11,0,0
70,48,1,8,0,0
71,53,1,8,0,0
72,12,1,2,0,0
73,52,4,4,0,0
74,61,5,13,0,0
75,44,3,8,0,0
76,71,1,7,0,0
77,83,4,4,0,0
78,19,1,2,0,0
79,51,1,8,0,0
80,51,1,20,0,0
81,24,8,10,0,0
82,15,1,8,0,0
83,30,2,5,0,0
84,67,6,3,0,0
85,27,1,6,0,0
86,18,1,3,0,0
87,27,2,6,0,0
88,71,1,8,0,0
89,33,5,4,0,0
90,83,5,12,0,0
91,21,1,3,0,0
92,40,1,2,0,0
93,29,3,12,0,0
94,39,5,3,0,0
95,23,1,9,0,0
96,16,1,2,0,0
97,9,1,2,0,0
98,29,1,10,0,1
99,24,1,4,0,0
100,46,1,4,0,0
101,33,2,2,0,0
102,33,1,4,0,0
103,85,5,30,1,0
104,29,1,4,0,0
105,30,1,3,0,0
106,27,1,3,0,0
107,41,2,10,0,1
108,41,1,4,1,0
109,51,3,1,1,1
110,15,3,5,1,1
111,31,1,3,0,0
112,108,1,5,0,1
113,94,2,19,1,1
114,45,2,6,0,0
115,26,3,3,0,0
116,10,5,3,0,0
117,19,1,2,0,0
118,17,6,2,2,0
119,51,1,7,0,0
120,68,5,4,0,0
121,14,3,2,0,0
122,29,2,10,0,0
123,33,3,6,1,0
124,60,1,3,0,0
125,47,1,2,0,0
126,51,6,4,0,0
127,32,1,9,0,0
128,12,1,5,0,0
129,11,3,3,0,0
130,33,2,2,0,0
131,39,2,7,0,0
132,36,1,11,0,0
133,18,1,4,0,0
134,25,2,5,0,1
135,89,2,7,1,0
136,61,1,4,0,0
137,95,8,16,0,0
138,15,1,4,0,0
139,10,5,1,1,5
140,64,1,2,0,0
141,10,2,2,0,0
142,22,2,8,0,0
143,10,2,2,0,0
144,53,1,6,0,0
145,21,13,4,0,0
146,11,1,2,0,0
147,35,1,10,0,0
148,32,3,14,0,0
149,38,5,11,0,1
150,10,2,6,1,0
151,14,1,5,0,0
152,18,1,4,0,0
153,16,2,6,0,0
154,6,1,2,0,0
155,8,1,3,0,0
156,25,1,9,0,0
157,29,3,8,0,0
158,45,1,3,0,0
159,19,3,9,1,0
160,27,2,7,0,0
161,61,2,9,0,0
162,12,1,2,0,0
163,34,5,3,0,0
164,52,3,9,1,0
165,12,1,3,0,0
166,16,1,10,0,0
167,38,2,11,0,0
168,27,1,3,0,0
169,9,1,2,0,0
170,24,1,2,0,0
171,51,2,9,0,0
172,42,5,3,1,0
173,32,1,9,0,0
174,14,6,2,0,0
175,33,2,7,0,0
176,37,1,4,0,0
177,32,2,4,0,0
178,79,5,6,0,0
179,31,5,9,0,0
180,51,3,5,0,0
181,25,1,8,0,0
182,45,1,8,0,0
183,52,2,9,1,0
184,10,2,4,0,0
185,15,4,2,0,0
186,39,7,11,0,0
187,11,2,3,0,0
188,39,1,12,0,0
189,43,1,4,0,0
190,15,1,4,0,0
191,26,1,3,0,0
192,13,2,3,0,0
193,12,4,2,0,0
194,24,2,3,0,0
195,12,1,2,0,0
196,28,1,3,0,0
197,21,1,2,0,0
198,57,2,13,0,0
199,20,2,5,1,0
200,18,1,3,0,0
201,37,5,6,0,0
202,6,1,2,0,0
203,12,1,4,0,0
204,6,1,5,0,0
205,37,1,2,0,0
206,32,6,6,1,0
207,42,6,6,1,1
208,24,1,7,0,0
209,39,3,4,0,0
210,12,1,3,0,0
211,14,1,3,0,0
212,19,2,3,0,0
213,39,1,6,0,0
214,40,7,9,0,0
215,10,1,3,0,0
216,21,1,2,0,0
217,35,1,10,0,0
218,59,1,4,1,0
219,31,1,9,0,0
220,59,2,14,1,0
221,61,5,8,1,1
222,31,1,3,0,0
223,17,4,4,0,0
224,24,1,2,0,0
225,14,1,10,1,0
226,31,3,7,0,0
227,18,1,3,0,0
228,9,1,3,0,0
229,64,3,8,0,0
230,11,3,2,0,0
231,11,3,6,0,0
232,64,3,4,1,1
233,17,1,7,0,0
234,36,7,10,0,0
235,35,1,5,0,0
236,47,1,8,0,0
237,18,4,3,0,0
238,15,1,2,0,0
239,30,1,4,0,0
240,33,2,7,0,0
241,23,2,3,0,0
242,18,1,6,0,0
243,34,1,2,0,0
244,94,1,9,0,0
245,84,4,5,1,0
246,28,2,6,1,0
247,21,4,2,0,0
248,53,2,8,0,0
249,67,1,3,0,0
250,29,5,5,1,0
251,51,1,5,0,0
252,35,2,3,0,0
