count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
4000,20,5,4,0,1
4001,66,5,10,0,0
4002,35,3,9,1,0
4003,14,1,3,0,0
4004,97,1,7,0,0
4005,77,7,8,0,0
4006,18,7,2,0,0
4007,73,3,32,2,0
4008,25,1,3,0,1
4009,28,5,6,1,0
4010,33,2,8,1,0
4011,18,1,2,0,0
4012,23,1,6,0,0
4013,40,1,3,0,0
4014,37,2,10,0,0
4015,14,1,3,0,0
4016,19,2,2,0,0
4017,21,1,9,0,1
4018,23,3,6,1,0
4019,18,1,6,0,0
4020,40,5,4,0,0
4021,50,2,3,0,0
4022,55,1,13,0,0
4023,42,1,2,1,0
4024,26,4,2,1,1
4025,26,2,11,0,0
4026,11,2,2,0,1
4027,19,3,4,0,1
4028,71,1,3,0,0
4029,69,4,11,2,2
4030,43,4,5,0,1
4031,46,7,18,3,1
4032,118,5,9,1,4
4033,63,5,11,0,0
4034,47,3,21,3,0
4035,18,3,2,1,0
4036,121,1,8,0,0
4037,13,1,5,1,1
4038,84,1,5,0,0
4039,102,2,5,0,1
4040,53,2,1,1,1
4041,40,1,4,0,0
4042,14,2,4,1,0
4043,55,2,4,0,1
4044,42,3,4,0,0
4045,59,5,10,0,3
4046,15,1,2,0,0
4047,42,2,4,0,0
4048,21,2,2,0,0
4049,21,1,2,0,0
4050,41,3,15,0,0
4051,36,5,6,1,0
4052,16,1,6,0,0
4053,27,8,3,0,0
4054,24,2,3,0,1
4055,28,1,2,0,0
4056,12,1,2,0,0
4057,16,5,2,0,0
4058,12,1,3,1,0
4059,12,1,2,0,0
4060,65,10,13,3,1
4061,12,1,2,0,0
4062,73,6,5,1,0
4063,54,9,9,2,0
4064,57,2,8,1,0
4065,14,3,3,0,0
4066,36,2,7,1,0
4067,18,1,5,0,1
4068,36,2,7,1,1
4069,17,6,5,1,0
4070,16,2,2,1,0
4071,45,1,3,0,0
4072,32,2,3,1,0
4073,51,10,11,1,4
4074,17,1,3,0,0
4075,30,6,12,1,0
4076,45,4,9,1,0
4077,35,3,9,0,1
4078,9,2,5,1,0
4079,71,4,18,1,0
4080,18,3,3,0,0
4081,66,2,6,2,1
4082,9,1,2,0,0
4083,25,2,15,1,0
4084,73,5,12,1,0
4085,36,1,4,0,0
4086,69,3,5,0,3
4087,34,1,9,1,0
4088,27,1,4,1,0
4089,29,1,2,0,0
4090,63,3,11,0,0
4091,33,2,5,2,0
4092,30,1,2,0,0
4093,4,2,1,0,2
4094,21,1,3,0,0
4095,30,3,9,0,0
4096,33,2,11,1,0
4097,32,7,9,4,3
4098,54,2,6,0,0
4099,37,3,6,1,0
4100,12,1,2,0,0
4101,55,4,22,1,0
4102,84,1,6,0,0
4103,48,6,3,0,0
4104,31,1,7,1,0
4105,35,3,5,0,0
4106,32,1,4,0,0
4107,21,1,4,0,1
4108,17,1,7,0,0
4109,82,2,16,1,0
4110,44,2,6,0,0
4111,68,5,21,6,1
4112,48,5,7,1,0
4113,38,2,8,0,0
4114,25,1,2,1,2
4115,35,3,9,2,0
4116,28,3,7,2,0
4117,29,4,9,1,2
4118,16,1,2,0,1
4119,79,2,12,3,0
4120,15,1,6,0,0
4121,36,1,15,1,0
4122,24,3,8,0,1
4123,30,2,7,1,0
4124,28,6,6,0,1
4125,132,2,15,3,0
4126,105,4,11,3,1
4127,66,1,11,0,0
4128,48,1,3,1,0
4129,70,1,7,0,0
4130,9,1,3,0,0
4131,40,2,1,0,1
4132,48,2,7,1,0
4133,56,3,5,1,0
4134,29,1,3,1,2
4135,24,1,6,1,0
4136,16,2,6,1,0
4137,27,7,2,0,1
4138,27,6,4,0,1
4139,13,2,3,0,0
4140,30,10,2,0,0
4141,9,1,3,0,0
4142,60,2,3,0,0
4143,22,1,6,1,0
4144,40,1,2,0,0
4145,35,1,5,0,0
4146,29,5,6,0,1
4147,47,1,4,0,0
4148,32,1,3,0,0
4149,55,5,10,0,0
4150,21,1,3,0,0
4151,20,2,6,1,1
4152,50,1,3,0,0
4153,56,6,23,1,0
4154,12,1,2,0,0
4155,9,4,5,0,0
4156,36,1,12,1,0
4157,21,1,4,0,0
4158,20,1,4,0,0
4159,22,1,11,0,0
4160,74,7,24,6,3
4161,21,1,3,0,0
4162,15,2,2,0,2
4163,25,1,2,0,0
4164,67,3,5,1,1
4165,16,2,3,0,0
4166,31,2,6,0,0
4167,30,1,11,0,0
4168,29,1,2,0,0
4169,21,1,4,0,1
4170,40,1,4,0,0
4171,64,1,14,1,0
4172,42,4,15,0,2
4173,11,6,5,0,0
4174,26,1,3,0,0
4175,31,3,11,1,0
4176,20,1,6,0,0
4177,46,1,2,0,0
4178,28,3,2,0,0
4179,45,3,2,0,1
4180,43,1,4,0,0
4181,21,1,3,0,0
4182,26,6,5,1,0
4183,31,2,4,0,0
4184,35,3,2,0,0
4185,9,1,4,0,0
4186,151,1,6,1,0
4187,25,2,3,0,0
4188,61,1,13,1,0
4189,94,5,10,2,0
4190,26,3,3,0,0
4191,24,2,5,0,0
4192,27,1,5,0,0
4193,108,9,5,0,1
4194,25,1,13,0,0
4195,8,1,2,0,0
4196,25,2,6,0,0
4197,42,2,4,1,0
4198,42,3,8,0,0
4199,15,1,4,0,0
4200,58,1,5,0,0
4201,49,1,4,0,0
4202,20,1,10,0,0
4203,68,6,7,1,0
4204,20,2,4,1,0
4205,19,2,4,1,0
