count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
2500,46,2,19,1,1
2501,37,3,3,1,1
2502,25,3,9,0,0
2503,30,2,4,1,0
2504,35,1,11,0,0
2505,41,2,6,1,0
2506,48,4,11,1,0
2507,20,1,4,0,0
2508,21,5,10,2,0
2509,23,7,10,1,1
2510,20,5,3,1,1
2511,39,2,9,1,0
2512,21,2,2,1,1
2513,10,2,3,0,0
2514,15,4,3,0,0
2515,12,1,2,0,0
2516,26,1,6,0,0
2517,25,1,6,0,0
2518,48,1,2,0,0
2519,25,2,4,0,0
2520,104,6,3,1,1
2521,55,1,8,0,0
2522,42,2,2,1,1
2523,10,2,2,0,0
2524,44,1,11,2,0
2525,19,7,2,1,1
2526,67,3,10,0,1
2527,9,1,2,0,0
2528,42,1,6,0,0
2529,43,2,9,0,1
2530,14,1,3,0,0
2531,21,3,4,1,1
2532,25,10,4,2,1
2533,16,1,4,0,0
2534,39,1,16,0,0
2535,19,1,2,0,0
2536,9,1,2,0,0
2537,37,2,2,1,0
2538,24,1,2,0,0
2539,23,6,1,0,2
2540,14,3,6,0,0
2541,48,6,3,0,0
2542,63,5,9,1,0
2543,14,1,6,0,0
2544,61,7,1,0,1
2545,20,2,8,0,1
2546,20,1,8,0,0
2547,23,1,2,0,0
2548,27,1,9,0,1
2549,14,1,3,0,0
2550,35,3,7,0,0
2551,39,2,3,0,0
2552,15,3,8,0,0
2553,46,3,4,0,0
2554,80,1,2,0,0
2555,55,8,4,1,2
2556,34,2,10,0,1
2557,140,2,16,1,0
2558,52,5,7,2,0
2559,72,7,4,0,0
2560,23,2,3,1,0
2561,38,2,12,1,1
2562,45,1,4,0,0
2563,22,3,6,1,0
2564,12,1,3,0,0
2565,13,2,3,0,0
2566,69,13,6,1,0
2567,19,1,4,0,0
2568,117,2,4,1,0
2569,17,3,4,1,0
2570,21,1,6,1,0
2571,34,1,7,0,0
2572,92,3,6,0,1
2573,49,2,6,0,0
2574,56,9,2,1,1
2575,57,4,7,0,0
2576,14,1,6,0,0
2577,24,2,6,1,1
2578,15,1,3,0,0
2579,14,2,3,0,1
2580,22,1,7,0,0
2581,9,1,4,0,0
2582,26,1,5,0,0
2583,15,1,2,0,0
2584,28,1,9,0,1
2585,32,3,17,0,0
2586,113,3,9,1,1
2587,34,4,3,0,0
2588,66,2,3,0,0
2589,36,6,3,0,0
2590,55,4,13,1,0
2591,74,6,12,2,1
2592,15,1,3,0,0
2593,41,1,3,0,0
2594,12,1,2,0,0
2595,31,4,3,0,1
2596,39,2,3,0,0
2597,78,3,10,2,0
2598,29,2,6,1,0
2599,12,1,5,0,0
2600,46,3,1,0,1
2601,94,3,7,1,0
2602,22,1,11,0,0
2603,22,1,2,0,0
2604,35,1,7,1,0
2605,72,2,6,1,0
2606,26,5,2,0,0
2607,58,7,10,1,0
2608,28,1,5,0,0
2609,31,1,2,0,0
2610,74,8,10,2,0
2611,25,2,9,0,2
2612,25,1,2,0,0
2613,19,2,5,1,0
2614,80,5,22,2,0
2615,60,11,5,0,1
2616,11,3,2,0,0
2617,17,2,3,0,0
2618,37,7,8,0,1
