count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
48000,22,3,2,1,0
48001,9,1,3,0,0
48002,17,5,3,1,1
48003,88,3,7,0,1
48004,38,1,3,0,0
48005,67,4,13,2,0
48006,75,3,6,0,1
48007,47,2,11,1,0
48008,39,6,6,1,2
48009,63,6,7,1,0
48010,34,5,11,4,1
48011,52,2,11,0,0
48012,29,2,7,0,0
48013,30,4,9,2,0
48014,64,7,6,0,1
48015,48,1,8,0,0
48016,60,5,3,0,1
48017,25,1,3,0,0
48018,35,2,4,1,1
48019,20,3,2,0,0
48020,52,2,10,1,2
48021,28,3,2,0,0
48022,103,3,16,6,3
48023,95,4,12,3,1
48024,29,2,12,3,0
48025,56,1,3,0,0
48026,37,7,6,1,1
48027,18,1,5,1,0
48028,21,1,8,0,0
48029,58,5,7,7,6
48030,50,2,17,1,1
48031,27,2,6,2,0
48032,31,1,18,1,0
48033,56,4,5,1,1
48034,37,5,4,0,0
48035,12,3,3,0,1
48036,70,3,3,0,4
48037,65,3,2,2,1
48038,27,9,4,0,1
48039,29,1,2,0,0
48040,50,2,11,0,0
48041,91,1,3,0,0
48042,73,5,2,2,2
48043,66,3,1,1,1
48044,99,7,2,1,2
48045,39,1,7,0,0
48046,22,2,6,1,1
48047,15,1,3,0,0
48048,44,1,3,0,0
48049,22,1,9,0,1
48050,34,4,3,0,2
48051,21,5,13,3,1
48052,94,9,19,2,0
48053,75,1,4,0,1
48054,64,1,3,0,0
48055,23,5,6,2,0
48056,31,5,7,2,1
48057,12,1,3,0,0
48058,46,2,3,2,0
48059,65,2,10,3,0
48060,54,4,9,1,0
48061,14,5,8,1,0
48062,43,5,9,1,0
48063,23,2,7,1,0
48064,18,1,2,0,0
48065,25,2,4,2,2
48066,23,2,1,0,1
48067,29,1,6,0,0
48068,9,1,2,0,0
48069,32,3,8,2,0
48070,14,3,7,1,0
48071,48,9,8,0,0
48072,30,1,3,1,0
48073,70,1,3,0,0
48074,44,1,5,0,0
48075,42,1,4,0,0
48076,30,1,8,1,0
48077,72,3,8,1,0
48078,79,3,3,2,1
48079,40,3,7,3,0
48080,18,4,3,0,0
48081,27,4,5,2,1
48082,72,1,4,0,0
48083,22,6,2,1,1
48084,19,2,4,0,0
48085,23,1,3,0,0
48086,12,1,5,0,0
48087,56,2,8,0,1
48088,21,2,3,0,1
48089,25,2,10,0,0
48090,24,4,5,0,0
48091,20,2,1,1,2
48092,119,9,13,0,1
48093,109,2,16,0,0
48094,54,1,4,0,0
48095,43,2,10,0,0
48096,108,3,19,1,2
48097,27,1,4,0,0
48098,41,2,6,1,0
48099,35,6,15,4,2
48100,41,3,12,1,0
48101,63,2,3,0,0
48102,118,2,4,2,0
48103,60,1,5,0,0
48104,33,4,9,1,0
48105,13,2,3,1,0
48106,24,5,3,0,0
48107,16,1,3,0,0
48108,22,1,5,0,0
48109,59,6,9,0,1
48110,64,3,8,0,0
48111,16,3,4,0,0
48112,9,1,2,0,0
48113,58,4,13,0,1
48114,29,2,18,0,0
48115,29,1,12,0,0
48116,26,1,9,0,0
48117,27,2,2,0,0
48118,141,5,5,1,0
48119,14,1,2,0,0
48120,18,4,6,1,1
48121,28,5,10,0,0
48122,21,2,9,1,0
48123,28,1,5,0,0
48124,59,4,4,1,0
48125,39,2,3,0,1
48126,57,15,10,1,1
48127,10,1,2,0,0
48128,61,2,8,0,0
48129,11,3,2,1,0
48130,9,1,2,0,0
48131,29,4,10,1,0
48132,31,3,9,2,0
48133,53,2,18,1,0
48134,97,6,2,0,2
48135,18,1,4,0,0
48136,25,2,2,1,0
48137,32,4,3,0,1
48138,63,1,5,0,0
48139,65,3,5,1,0
48140,17,2,2,0,0
48141,77,2,7,2,1
48142,66,9,21,0,2
48143,19,2,7,1,0
48144,17,1,6,0,0
48145,39,5,7,0,0
48146,42,1,4,0,0
48147,31,3,5,1,1
48148,30,1,2,0,1
48149,50,1,8,0,1
48150,9,1,2,0,0
48151,21,1,3,1,0
48152,51,2,6,1,0
48153,33,3,1,0,1
48154,41,6,4,1,0
48155,61,6,9,2,1
48156,85,5,7,2,0
48157,88,7,9,2,4
48158,22,4,11,1,1
48159,23,1,6,0,0
48160,53,4,7,2,0
48161,68,3,3,0,2
48162,40,1,5,1,0
48163,16,1,2,0,0
48164,69,4,9,0,1
48165,58,6,5,0,1
48166,39,1,2,0,0
48167,66,5,13,1,0
48168,42,1,4,1,0
48169,50,2,11,1,1
48170,27,1,4,0,0
48171,13,6,8,3,0
48172,14,1,8,0,1
48173,33,4,6,1,1
48174,46,4,29,2,2
48175,12,1,3,1,0
48176,9,1,2,0,0
48177,15,4,2,0,0
48178,64,3,6,1,1
48179,124,9,25,5,3
48180,43,2,13,0,1
48181,10,2,6,0,1
48182,24,3,10,1,0
48183,54,1,3,0,0
48184,40,1,3,1,0
48185,15,1,2,0,0
48186,12,4,3,0,0
48187,40,1,5,1,0
48188,26,3,4,0,0
48189,16,1,4,0,0
48190,78,1,4,0,0
48191,45,8,12,5,2
48192,33,1,7,0,0
48193,47,3,3,2,1
48194,50,1,6,1,0
48195,47,6,20,2,0
48196,16,1,5,2,0
48197,30,1,14,1,0
48198,27,5,2,0,2
48199,16,4,5,1,1
48200,19,5,4,1,0
48201,41,13,9,4,3
48202,19,2,8,0,1
48203,21,1,2,0,0
48204,20,2,11,1,0
48205,21,7,4,3,1
48206,50,1,4,0,1
48207,10,2,3,1,1
48208,52,6,9,3,1
48209,23,2,3,0,0
48210,30,4,6,2,0
48211,22,1,6,0,0
48212,12,1,4,0,0
48213,52,3,11,1,0
48214,36,5,8,2,1
48215,52,5,6,0,0
48216,36,7,1,3,2
48217,35,7,10,2,0
48218,90,5,11,2,1
48219,11,2,3,0,1
48220,20,1,5,1,0
48221,15,1,2,0,0
48222,60,4,23,2,1
48223,52,2,2,0,1
48224,30,2,5,1,0
48225,13,3,2,0,2
48226,16,3,6,0,0
48227,12,1,6,0,0
48228,24,3,10,1,1
48229,45,5,3,0,0
48230,36,7,2,1,1
48231,54,6,23,5,0
48232,18,1,5,0,0
48233,60,2,2,0,0
48234,39,3,2,0,0
48235,12,1,4,0,0
48236,18,3,1,0,2
48237,60,2,21,0,1
48238,30,4,5,0,0
48239,13,2,7,0,0
48240,15,1,4,0,0
48241,18,5,4,0,1
48242,23,5,5,0,1
48243,52,1,9,0,0
48244,62,7,8,2,1
48245,30,8,10,1,0
48246,76,9,9,1,1
48247,48,1,8,0,0
48248,105,8,2,1,1
48249,18,2,8,0,0
48250,16,1,3,0,0
48251,16,2,2,0,0
48252,9,1,2,0,0
48253,12,1,6,0,0
48254,15,1,2,0,0
48255,14,1,3,0,0
48256,6,1,2,0,0
48257,105,4,5,0,0
48258,24,2,4,0,0
48259,43,4,10,1,0
48260,35,5,10,2,0
48261,27,1,4,1,0
48262,41,6,5,0,1
48263,58,13,3,1,0
48264,39,2,10,1,0
48265,14,3,2,0,0
48266,57,3,2,0,0
48267,26,6,9,1,1
48268,55,2,17,1,1
48269,19,1,3,0,0
48270,41,6,14,0,0
48271,46,2,8,1,0
48272,9,1,3,0,0
48273,16,1,5,0,0
48274,24,3,13,1,0
48275,26,1,4,0,0
48276,21,1,2,0,0
48277,53,3,5,1,3
48278,26,1,9,1,0
48279,71,3,15,2,0
48280,46,6,18,2,0
48281,41,8,3,0,0
48282,34,2,3,1,1
48283,44,4,21,2,0
48284,32,1,4,0,0
48285,51,2,13,1,0
48286,15,1,6,0,0
48287,62,7,11,1,0
48288,47,6,16,2,0
48289,35,2,15,1,0
48290,26,1,3,0,0
48291,40,3,8,1,0
48292,9,1,4,0,0
48293,31,2,6,2,0
48294,18,3,3,0,0
48295,58,3,14,1,0
48296,36,3,7,0,1
48297,43,1,7,0,0
48298,20,1,3,0,0
48299,40,4,5,0,0
48300,13,2,5,1,0
48301,34,1,3,0,0
48302,83,1,6,1,0
48303,39,4,4,0,0
48304,66,4,6,1,0
48305,15,1,6,0,0
48306,79,1,3,0,0
48307,42,1,3,0,0
48308,16,1,2,0,0
48309,58,3,12,0,1
48310,18,3,5,1,0
48311,44,4,7,1,2
48312,22,2,5,1,3
48313,29,1,10,0,1
48314,12,4,3,0,0
48315,16,1,2,0,1
48316,30,5,2,1,0
48317,76,9,14,3,1
48318,32,4,13,1,1
48319,12,3,7,0,1
48320,57,6,34,1,0
48321,21,6,2,0,1
48322,24,1,5,0,0
48323,18,4,2,1,0
48324,23,5,7,2,0
48325,77,9,13,2,1
48326,84,4,11,1,0
48327,51,6,10,1,1
48328,76,8,8,0,1
48329,37,2,3,0,0
48330,29,1,5,2,0
48331,15,1,2,0,0
48332,31,1,7,2,0
48333,12,4,4,1,0
48334,47,4,2,0,1
48335,57,9,9,2,2
48336,25,2,4,0,0
48337,49,8,3,2,0
48338,11,3,4,0,0
48339,41,3,9,1,0
48340,51,5,25,1,1
48341,41,1,6,1,1
48342,35,3,7,1,0
48343,14,3,7,0,0
48344,64,10,4,0,0
48345,42,1,4,1,0
48346,86,2,2,0,0
48347,32,4,9,1,0
48348,39,3,6,0,1
48349,22,2,4,0,0
48350,60,3,8,1,0
48351,29,1,6,1,1
48352,64,1,11,2,0
48353,58,2,4,1,0
48354,24,1,5,0,0
48355,59,2,8,0,0
48356,11,1,6,1,1
48357,48,2,5,1,0
48358,61,2,17,1,1
48359,15,1,16,1,0
48360,35,6,3,1,1
48361,22,1,2,0,0
48362,23,2,4,0,1
48363,25,3,5,0,0
48364,25,6,5,1,1
48365,22,3,1,1,1
48366,40,1,2,0,0
48367,25,3,7,0,0
48368,32,12,6,0,0
48369,40,1,6,1,0
48370,64,1,3,1,0
48371,29,3,5,1,0
48372,25,3,9,2,0
48373,24,1,3,0,0
48374,55,3,4,1,1
48375,12,1,4,0,0
48376,111,6,31,2,1
48377,12,1,3,0,0
48378,31,7,3,1,2
48379,12,1,2,0,0
48380,101,2,9,3,0
48381,46,3,10,1,0
48382,61,5,18,1,0
48383,10,2,2,1,0
48384,52,4,7,0,0
48385,19,2,5,1,0
48386,25,1,5,1,1
48387,41,2,1,2,1
48388,15,1,2,0,0
48389,51,1,7,0,0
48390,113,2,7,3,1
48391,48,2,14,3,3
48392,47,4,1,1,3
48393,75,11,17,6,0
48394,29,1,2,0,0
48395,12,1,2,0,0
48396,9,1,6,1,0
48397,24,1,4,0,0
48398,48,5,19,0,1
48399,59,2,8,1,1
48400,67,4,23,3,0
48401,57,1,3,1,0
48402,12,1,2,0,0
48403,25,3,4,0,0
48404,49,5,12,0,0
48405,92,5,5,2,1
48406,31,3,13,1,1
48407,36,3,6,0,0
48408,30,3,6,0,0
48409,36,8,11,2,0
48410,81,1,2,0,0
48411,39,2,3,0,0
48412,29,1,2,0,0
48413,15,1,3,0,0
48414,29,3,4,0,0
48415,9,1,2,0,0
48416,90,2,18,0,1
48417,22,1,2,0,0
48418,28,1,2,1,0
48419,19,7,2,1,1
48420,38,1,5,1,0
48421,46,1,7,0,1
48422,25,3,9,1,0
48423,84,1,6,1,1
48424,83,7,12,3,2
48425,12,5,2,0,0
48426,111,2,16,1,0
48427,110,13,20,4,1
48428,62,2,8,0,0
48429,21,2,8,0,1
48430,34,1,8,0,0
48431,74,1,9,0,0
48432,24,1,4,0,0
48433,32,1,3,0,0
48434,13,1,4,0,0
48435,20,2,5,0,0
48436,52,4,11,2,0
48437,69,10,23,2,0
48438,10,2,3,0,0
48439,25,7,5,0,0
48440,19,2,16,1,0
48441,25,2,3,0,0
48442,18,3,2,0,1
48443,24,4,10,1,0
48444,50,5,23,2,0
48445,25,2,4,0,0
48446,62,1,10,0,1
48447,66,3,6,0,0
48448,53,6,17,5,0
48449,9,2,7,0,0
48450,27,2,3,0,0
48451,12,2,3,1,1
48452,15,2,11,0,0
48453,20,1,3,0,0
48454,27,2,12,1,0
48455,43,1,4,0,0
48456,34,1,6,1,0
48457,10,1,4,1,1
48458,87,9,6,4,0
48459,18,3,6,1,0
48460,41,2,4,0,1
48461,23,1,3,1,0
48462,45,1,9,1,0
48463,24,2,5,0,0
48464,20,3,3,2,0
48465,25,2,5,0,0
48466,20,1,2,1,0
48467,13,4,3,0,1
48468,10,2,3,1,1
48469,38,4,3,2,1
48470,33,3,3,1,1
48471,15,4,3,0,1
48472,29,1,2,1,1
48473,27,4,1,1,1
48474,98,2,6,1,0
48475,57,4,4,2,2
48476,49,3,13,1,2
48477,45,1,3,1,0
48478,48,1,4,0,0
48479,40,1,6,0,0
48480,46,1,6,0,0
48481,19,2,3,0,0
48482,81,9,25,0,1
48483,47,1,13,0,0
48484,26,6,6,2,0
48485,57,8,10,2,1
48486,29,5,5,2,2
48487,73,4,20,3,1
48488,27,4,5,2,0
48489,48,1,13,0,0
48490,12,1,2,0,0
48491,6,1,2,0,0
48492,28,1,6,0,0
48493,90,2,16,1,0
48494,34,2,10,0,0
48495,20,1,12,0,0
48496,88,2,13,3,0
48497,24,5,4,2,2
