count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
15500,14,3,3,0,0
15501,11,3,4,0,0
15502,12,1,2,0,0
15503,12,1,2,0,0
15504,19,1,5,0,0
15505,43,1,7,0,0
15506,24,1,2,0,0
15507,28,4,2,0,0
15508,62,7,20,1,0
15509,13,2,3,0,0
15510,13,2,3,0,0
15511,22,4,5,1,0
15512,39,2,2,0,0
15513,45,5,18,3,0
15514,36,1,4,0,0
15515,44,1,11,0,0
15516,45,1,4,0,0
15517,32,1,5,0,0
15518,13,2,2,0,0
15519,20,1,4,0,0
15520,39,3,11,0,0
15521,15,1,5,0,0
15522,88,1,8,0,0
15523,67,4,6,1,0
15524,36,3,12,0,1
15525,37,1,6,0,0
15526,17,1,5,0,0
15527,36,2,10,1,0
15528,22,1,7,0,1
15529,12,4,2,0,0
15530,19,2,6,1,0
15531,33,1,8,0,0
15532,36,1,2,0,0
15533,42,4,3,0,1
15534,37,1,9,0,1
15535,59,6,10,1,0
15536,16,2,4,1,0
15537,68,4,8,1,0
15538,50,10,3,0,0
15539,61,2,4,0,0
15540,76,1,9,0,0
15541,31,1,4,0,0
15542,23,6,2,0,2
15543,38,1,4,0,0
15544,32,1,4,0,0
15545,18,6,4,0,1
15546,64,3,29,1,0
15547,126,1,7,0,0
15548,75,4,38,1,0
15549,58,4,3,0,0
15550,10,2,3,0,0
15551,40,1,5,0,0
15552,75,1,6,0,0
15553,26,1,3,0,0
15554,18,4,2,0,0
15555,23,3,5,0,0
15556,29,2,10,0,0
15557,44,3,4,0,0
15558,97,10,21,2,0
15559,36,1,10,0,0
15560,36,1,2,0,0
15561,77,6,7,0,0
15562,23,3,3,0,2
15563,32,9,20,1,0
15564,51,3,18,1,0
15565,52,2,23,0,0
15566,65,1,4,0,0
15567,36,5,13,0,0
15568,22,5,2,0,0
15569,9,1,2,0,0
15570,12,1,4,0,0
15571,87,5,10,0,0
15572,28,3,4,1,0
15573,18,3,5,0,0
15574,11,2,4,0,1
15575,25,1,9,1,0
15576,14,3,2,0,0
15577,24,2,5,0,0
15578,79,1,2,0,0
15579,30,3,2,0,0
15580,34,7,3,0,0
15581,24,1,4,0,0
15582,59,4,5,0,0
15583,57,6,29,3,0
15584,38,2,9,0,0
15585,156,3,7,2,0
