count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
21500,19,3,4,0,1
21501,48,2,8,1,1
21502,25,4,7,0,0
21503,22,1,4,1,0
21504,42,4,4,1,0
21505,35,7,8,1,1
21506,46,3,5,1,0
21507,34,2,14,1,1
21508,42,6,17,4,2
21509,34,1,6,0,0
21510,12,2,1,0,1
21511,23,1,4,0,1
21512,59,1,16,1,0
21513,9,1,2,1,1
21514,49,1,3,1,0
21515,25,4,7,2,1
21516,9,1,5,0,0
21517,64,4,4,1,1
21518,15,1,3,1,0
21519,71,2,3,0,0
21520,39,1,8,0,0
21521,30,3,2,1,1
21522,12,1,3,0,0
21523,37,6,7,2,0
21524,47,4,7,1,2
21525,49,1,3,0,0
21526,15,1,5,0,0
21527,16,3,6,1,1
21528,88,5,26,3,0
21529,30,1,11,1,0
21530,27,3,7,2,0
21531,10,2,2,0,0
21532,37,6,8,1,2
21533,23,3,5,0,0
21534,48,3,2,1,0
21535,16,3,3,1,0
21536,17,2,1,0,1
21537,28,2,4,1,0
21538,9,2,0,0,2
21539,45,4,1,2,1
21540,69,2,14,2,0
21541,21,3,3,0,0
21542,21,1,4,0,0
21543,17,5,5,0,0
21544,16,1,3,0,0
21545,35,3,12,0,0
21546,6,1,2,0,0
21547,77,2,7,0,1
21548,59,1,8,0,0
21549,21,7,3,1,0
21550,63,1,9,1,0
21551,27,2,18,1,0
21552,12,8,0,1,2
21553,10,1,2,1,0
21554,17,3,0,0,1
21555,61,7,10,2,0
21556,29,1,3,0,0
21557,19,2,2,0,1
21558,102,4,12,1,0
21559,14,5,3,0,1
21560,59,2,4,0,0
21561,59,1,3,1,0
21562,10,2,3,0,0
21563,19,5,5,0,0
21564,67,2,6,1,1
21565,24,1,3,0,0
21566,77,1,16,1,1
21567,25,5,9,1,0
21568,9,1,2,0,0
21569,48,1,5,0,0
21570,53,1,5,0,0
21571,96,3,9,0,0
21572,29,2,3,0,1
21573,20,1,4,0,0
21574,21,1,5,0,0
21575,84,4,22,1,1
21576,25,2,2,0,0
21577,39,4,13,1,1
21578,45,2,17,2,0
21579,72,5,11,1,1
21580,15,1,5,0,0
21581,42,1,6,1,1
21582,16,4,4,3,0
21583,17,6,5,2,0
21584,92,5,30,3,4
21585,58,1,6,0,0
21586,28,1,2,0,0
21587,19,1,7,0,0
21588,31,1,2,0,0
21589,42,2,2,0,0
21590,67,4,30,4,0
21591,42,5,3,4,2
21592,73,4,9,1,0
21593,51,1,7,1,0
21594,107,5,24,4,0
21595,28,2,4,0,1
21596,58,6,11,1,3
21597,29,1,5,1,0
21598,36,1,6,1,0
21599,31,1,3,0,0
21600,15,1,2,1,0
21601,9,1,2,0,0
21602,40,3,5,1,3
21603,17,2,3,1,1
21604,45,6,15,1,0
21605,39,2,5,0,0
21606,32,5,8,3,1
21607,26,6,4,0,0
21608,73,4,9,3,1
21609,73,1,4,0,0
21610,43,1,4,1,2
21611,9,1,6,0,0
21612,85,2,3,0,1
21613,19,1,2,0,1
21614,23,1,5,0,0
21615,37,1,16,0,0
21616,72,3,4,1,0
21617,29,2,7,0,0
21618,51,2,6,1,0
21619,51,3,4,0,1
21620,51,1,9,1,1
21621,44,2,2,0,1
21622,15,7,2,0,0
21623,57,4,17,1,0
21624,15,1,5,0,0
21625,14,3,0,0,1
21626,31,1,16,0,1
21627,21,1,5,0,0
21628,58,2,24,1,0
21629,45,1,8,0,0
21630,34,2,9,2,1
21631,68,3,25,1,1
21632,55,8,4,2,2
21633,39,3,15,1,0
21634,51,2,12,1,0
21635,61,1,5,0,2
21636,50,3,5,1,0
21637,62,2,7,0,0
21638,27,1,2,1,0
21639,31,1,4,0,0
21640,51,4,6,1,0
21641,18,1,7,1,0
21642,16,4,2,1,1
21643,12,1,3,0,0
21644,64,1,15,0,0
21645,28,3,4,1,1
21646,15,1,6,0,0
21647,39,2,2,1,0
21648,34,5,3,1,0
21649,28,7,3,1,0
21650,61,6,17,1,0
21651,25,3,3,0,0
21652,31,4,9,0,0
21653,34,1,2,0,0
21654,63,2,13,0,0
21655,17,2,2,0,1
21656,37,2,14,1,1
21657,44,2,16,3,0
21658,53,2,8,0,0
21659,34,2,3,1,1
21660,28,1,9,0,0
21661,59,1,2,0,0
21662,34,4,12,2,0
21663,81,4,15,1,0
21664,34,4,9,3,0
21665,47,6,11,1,0
21666,61,8,9,0,0
21667,41,1,5,0,1
21668,18,2,7,0,0
21669,24,7,4,1,0
21670,40,2,3,0,1
21671,16,2,2,0,0
21672,22,1,3,0,1
21673,83,5,9,2,1
21674,51,2,13,0,1
21675,14,3,2,0,0
21676,35,3,11,1,1
21677,38,1,7,0,0
21678,58,2,13,0,1
21679,44,4,5,1,0
21680,48,5,16,1,0
21681,75,5,16,3,2
21682,89,1,7,1,0
21683,69,5,3,2,1
21684,131,6,4,0,1
21685,61,14,16,3,0
21686,39,1,7,0,1
21687,34,2,2,0,0
21688,38,1,3,1,1
21689,33,1,9,1,1
21690,20,2,3,1,0
21691,30,2,16,2,0
21692,127,2,8,0,2
21693,55,4,4,0,1
21694,43,4,6,2,1
21695,37,8,7,2,0
21696,51,1,2,0,0
21697,24,1,3,0,0
21698,36,4,7,0,0
21699,58,5,15,4,0
21700,29,6,3,1,0
21701,16,5,2,1,0
21702,16,1,4,1,1
21703,10,2,2,0,0
21704,66,4,4,1,1
21705,92,3,8,1,0
21706,69,4,8,1,1
21707,64,3,5,1,0
21708,41,7,1,1,2
21709,12,1,4,1,0
21710,13,2,4,1,0
