count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
37500,15,1,3,1,0
37501,27,7,2,0,0
37502,27,2,3,0,0
37503,33,2,6,1,0
37504,31,1,7,1,0
37505,25,1,2,1,0
37506,23,5,5,1,0
37507,28,1,4,0,1
37508,22,2,7,0,0
37509,22,3,3,1,0
37510,9,1,2,0,0
37511,53,1,3,0,1
37512,46,2,10,1,0
37513,9,1,6,0,0
37514,38,2,8,0,0
37515,31,4,21,1,0
37516,44,6,5,2,1
37517,52,5,7,0,1
37518,18,1,3,0,1
37519,26,1,4,1,0
37520,34,3,1,2,2
37521,30,1,5,1,0
37522,51,1,3,0,0
37523,87,4,14,1,1
37524,25,1,2,0,0
37525,17,4,2,0,0
37526,12,2,4,1,2
37527,89,1,11,0,0
37528,39,1,2,0,2
37529,63,5,3,0,1
37530,91,6,1,0,1
37531,25,2,9,0,0
37532,22,3,5,1,0
37533,44,2,7,1,1
37534,21,1,16,0,0
37535,80,3,2,0,0
37536,42,10,15,1,0
37537,54,4,9,1,0
37538,36,8,5,0,1
37539,83,1,7,0,0
37540,23,1,3,0,0
37541,53,1,8,1,0
37542,42,4,8,2,0
37543,22,2,4,0,0
37544,34,1,10,2,0
37545,34,1,3,0,0
37546,18,1,5,1,0
37547,25,3,5,0,1
37548,44,4,8,1,2
37549,42,5,11,2,0
37550,14,3,3,1,0
37551,40,7,13,4,1
37552,10,1,2,0,0
37553,28,2,7,1,0
37554,70,1,19,1,1
37555,65,5,8,2,2
37556,13,2,5,0,0
37557,18,3,4,0,0
37558,19,1,9,0,0
37559,54,3,6,2,1
37560,43,3,10,1,1
37561,60,2,8,0,0
37562,56,4,10,2,0
37563,22,1,17,0,1
37564,25,5,14,2,1
37565,18,4,2,0,0
37566,13,2,3,0,0
37567,59,1,6,1,0
37568,51,5,8,2,1
37569,15,1,7,1,0
37570,11,3,2,0,1
37571,46,3,13,4,1
37572,42,3,6,2,0
37573,13,1,3,1,0
37574,45,13,5,1,5
37575,16,4,5,2,1
37576,90,7,14,4,0
37577,45,3,21,1,0
37578,33,1,8,0,0
37579,36,4,9,0,1
37580,37,2,6,3,1
37581,10,2,3,0,0
37582,39,1,2,0,0
37583,24,1,2,0,0
37584,44,3,4,0,1
37585,49,10,15,3,1
37586,30,1,3,0,0
37587,24,1,4,1,0
37588,27,3,6,1,1
37589,22,1,2,0,0
37590,75,8,37,6,1
37591,17,2,2,1,0
37592,51,1,4,1,1
37593,37,1,16,0,0
37594,27,1,3,0,0
37595,50,12,9,1,0
37596,32,1,2,0,0
37597,47,1,3,1,0
37598,23,4,3,0,0
37599,42,2,3,1,0
37600,54,1,4,0,0
37601,68,1,6,0,0
37602,18,1,8,0,0
37603,55,3,19,1,0
37604,24,3,2,1,0
37605,14,3,2,0,0
37606,67,1,5,0,0
37607,22,1,2,0,0
37608,31,4,3,1,1
37609,35,2,2,0,1
37610,55,5,33,1,0
37611,18,4,6,0,0
37612,31,4,5,1,0
37613,20,1,4,1,0
37614,27,3,4,1,1
37615,62,3,7,1,0
37616,39,3,5,1,1
37617,53,4,8,0,0
37618,44,3,11,1,0
37619,27,2,3,2,0
37620,57,3,8,1,0
37621,30,1,3,0,0
37622,24,2,5,0,0
37623,16,4,3,0,1
37624,35,1,8,1,0
37625,19,4,5,1,1
37626,33,3,6,1,1
37627,42,1,3,0,0
37628,36,1,6,0,0
37629,16,1,3,0,0
37630,29,1,5,1,0
37631,29,2,4,1,4
37632,21,2,7,1,2
37633,19,1,12,1,0
37634,35,1,4,0,1
37635,15,5,2,1,2
37636,56,4,15,2,1
37637,16,1,3,0,0
37638,69,2,8,1,0
37639,79,5,9,4,0
37640,70,3,4,2,0
37641,43,1,7,1,0
37642,36,4,6,1,1
37643,155,2,6,1,0
37644,15,3,5,1,0
37645,9,1,3,0,1
37646,52,1,18,0,0
37647,44,1,6,2,1
37648,40,1,2,2,0
37649,12,4,2,1,0
37650,12,1,3,1,0
37651,44,5,12,3,0
37652,37,3,14,2,1
37653,57,2,5,1,1
37654,16,3,3,0,1
37655,21,1,6,0,0
37656,31,3,2,0,0
37657,15,1,10,0,1
37658,18,1,6,0,0
37659,31,1,2,0,0
37660,24,2,5,0,0
37661,28,4,4,2,1
37662,59,4,7,2,0
37663,18,4,3,1,1
37664,46,2,3,0,0
37665,33,2,2,0,1
37666,30,1,3,1,0
37667,35,1,9,0,1
37668,35,9,2,2,1
37669,48,1,11,0,0
37670,65,6,50,3,1
37671,25,8,2,0,0
37672,28,2,5,0,0
37673,32,4,4,0,0
37674,39,1,7,0,0
37675,123,10,5,2,2
37676,86,3,2,0,0
37677,73,2,7,0,0
37678,13,2,3,0,0
