count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
10500,36,4,12,2,0
10501,21,2,7,1,0
10502,30,3,9,0,2
10503,55,5,9,2,0
10504,19,4,3,0,0
10505,31,8,3,1,3
10506,10,2,2,0,0
10507,62,1,3,0,0
10508,24,1,4,0,0
10509,25,4,6,0,1
10510,47,1,3,1,0
10511,70,7,6,0,1
10512,99,1,13,0,0
10513,44,8,11,1,1
10514,17,3,4,0,0
10515,25,3,11,0,0
10516,13,2,4,0,0
10517,27,1,5,0,0
10518,15,4,2,0,0
10519,67,2,11,1,0
10520,13,1,4,0,1
10521,45,2,42,1,0
10522,93,8,11,0,0
10523,25,6,7,0,1
10524,33,3,11,0,0
10525,14,3,4,0,0
10526,48,4,2,0,0
10527,61,2,4,0,0
10528,53,6,9,1,0
10529,41,1,8,0,0
10530,18,4,5,0,1
10531,12,1,2,0,0
10532,87,2,14,0,0
10533,31,3,2,1,0
10534,15,1,3,0,0
10535,40,1,2,0,0
10536,57,14,24,2,0
10537,27,4,8,0,1
10538,17,2,10,0,0
10539,17,9,2,1,0
10540,14,3,2,0,0
10541,27,6,3,0,1
10542,30,2,9,1,0
10543,24,3,13,0,0
10544,15,1,2,0,0
10545,62,1,5,0,0
10546,50,3,2,1,0
10547,18,4,4,0,0
10548,16,1,2,0,0
10549,37,2,4,0,0
10550,89,2,7,0,1
10551,16,1,6,0,0
10552,30,4,3,0,0
10553,49,1,6,0,0
10554,29,1,10,0,0
10555,66,1,6,0,0
10556,43,1,6,0,0
10557,12,3,1,0,1
10558,25,2,14,1,0
10559,38,3,17,2,0
10560,30,2,13,0,0
10561,37,1,4,1,0
10562,27,4,13,2,0
10563,84,11,7,0,1
10564,22,2,2,1,0
10565,36,4,9,1,2
10566,22,1,4,0,0
10567,23,5,5,0,0
10568,27,1,10,1,0
10569,17,1,5,0,1
10570,51,3,11,0,0
10571,28,3,3,0,0
10572,43,2,2,0,0
10573,40,1,9,0,1
10574,21,1,3,0,0
10575,35,4,7,0,1
10576,64,3,7,1,1
10577,40,1,6,0,0
10578,71,2,6,1,0
10579,49,3,2,0,0
10580,33,1,7,0,0
10581,46,2,7,2,0
10582,56,3,4,0,0
10583,15,1,4,0,0
10584,29,4,3,1,0
10585,91,1,20,1,0
10586,15,1,3,0,0
10587,61,3,10,0,2
10588,32,5,1,1,1
10589,46,1,15,0,0
10590,69,1,9,0,0
10591,108,6,14,2,0
10592,109,4,6,2,2
10593,66,1,2,0,0
10594,19,1,14,0,1
10595,59,2,10,1,0
10596,40,7,4,0,1
10597,43,3,14,1,0
10598,45,9,10,3,1
10599,15,1,3,0,0
10600,33,1,8,0,0
10601,56,4,8,0,1
10602,45,6,13,1,4
10603,50,3,11,0,1
10604,9,1,3,0,0
10605,12,1,2,0,0
10606,34,2,1,0,0
10607,42,5,11,2,1
10608,27,9,10,1,0
10609,81,1,13,0,0
10610,81,1,12,0,0
10611,30,1,7,0,0
10612,54,1,3,0,0
10613,47,1,13,0,0
10614,36,2,4,1,0
10615,85,12,9,1,2
10616,51,5,6,0,1
10617,54,5,9,1,1
10618,52,1,5,0,0
10619,65,1,5,0,0
10620,28,6,14,1,1
10621,50,3,12,1,0
10622,38,5,4,1,0
10623,34,1,4,0,0
10624,20,11,2,0,0
10625,61,17,12,4,0
10626,32,1,7,0,0
10627,48,12,9,3,0
10628,26,1,5,1,0
10629,39,6,11,1,1
10630,58,3,18,1,0
10631,9,1,3,0,0
10632,26,3,2,0,0
10633,27,2,7,0,0
10634,57,5,6,1,0
10635,65,1,4,0,0
10636,30,1,7,0,0
10637,16,5,4,1,0
10638,44,3,7,1,0
10639,29,1,12,0,0
10640,43,1,6,0,0
10641,34,4,4,0,1
10642,65,1,10,0,1
10643,33,5,3,0,1
10644,38,1,7,0,0
10645,48,2,3,0,0
10646,61,3,8,0,0
10647,15,1,7,0,0
10648,25,1,4,0,0
10649,38,4,6,3,1
10650,36,5,17,3,0
10651,19,1,3,0,0
10652,12,1,4,1,0
10653,37,5,11,0,0
10654,32,3,2,0,0
10655,49,1,4,0,0
10656,31,2,7,2,0
10657,40,2,4,0,1
10658,16,3,0,0,2
10659,13,2,2,0,0
10660,35,1,11,0,0
10661,9,2,2,0,0
10662,41,1,2,0,0
10663,42,1,13,1,0
10664,47,6,6,2,0
10665,23,2,19,1,0
10666,41,1,3,1,0
10667,15,6,6,1,0
10668,74,15,8,4,9
10669,31,8,5,0,0
10670,66,4,7,0,0
10671,54,5,18,1,0
10672,79,4,15,0,0
10673,34,4,3,0,0
10674,35,1,2,0,0
10675,30,4,6,1,1
10676,36,3,17,0,0
10677,37,1,16,1,1
10678,26,3,4,1,0
10679,33,3,4,0,1
10680,43,1,3,0,0
10681,20,1,4,0,0
10682,74,6,11,0,0
10683,71,6,23,3,1
10684,7,2,2,1,0
10685,41,4,3,1,1
10686,26,3,6,1,0
10687,15,1,4,0,0
10688,9,1,2,0,0
10689,31,1,5,0,0
10690,21,3,4,0,1
10691,15,1,2,1,0
10692,48,7,17,1,0
10693,58,4,10,2,0
10694,24,1,8,0,0
10695,30,2,4,2,0
10696,15,1,1,0,0
10697,77,8,9,1,0
10698,29,8,2,0,1
10699,9,1,3,0,0
10700,28,2,4,1,1
10701,72,2,24,0,1
10702,27,1,11,0,1
10703,105,1,8,0,0
10704,68,4,14,1,1
10705,18,1,4,0,0
10706,114,2,19,0,0
10707,33,1,9,0,1
10708,34,2,4,0,0
10709,11,3,2,0,0
10710,64,7,12,1,1
10711,27,1,6,0,0
10712,18,1,3,0,0
10713,78,1,6,0,0
10714,16,2,7,1,0
10715,55,2,15,0,1
10716,30,7,8,0,0
10717,61,8,9,0,1
10718,30,2,13,0,0
10719,19,4,4,0,0
10720,34,15,11,3,0
10721,20,2,4,0,0
10722,15,1,2,0,0
10723,10,1,2,1,0
10724,12,1,5,0,0
10725,21,2,5,0,0
10726,20,1,2,0,0
10727,39,1,3,1,0
10728,35,2,5,0,1
10729,31,1,2,1,0
10730,23,3,6,0,1
10731,34,4,22,4,0
10732,15,1,3,0,0
10733,21,5,5,2,0
10734,22,1,6,0,0
10735,45,1,6,2,0
10736,18,1,2,0,0
10737,41,3,18,0,0
10738,12,1,2,0,0
