count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
54000,45,1,3,0,0
54001,73,1,10,0,0
54002,40,1,4,0,0
54003,13,2,5,0,0
54004,56,5,13,1,1
54005,94,3,10,0,0
54006,52,2,10,1,0
54007,60,2,9,4,1
54008,53,1,3,0,0
54009,38,5,8,0,1
54010,27,4,5,2,1
54011,6,1,2,0,0
54012,16,1,2,0,0
54013,26,4,6,0,1
54014,48,6,8,1,1
54015,37,1,3,0,0
54016,73,1,4,0,0
54017,14,3,8,1,0
54018,66,10,14,3,1
54019,28,3,8,0,0
54020,13,2,2,0,0
54021,38,3,7,1,0
54022,19,3,9,1,1
54023,74,7,25,3,0
54024,27,3,17,1,0
54025,31,3,5,1,0
54026,25,6,3,2,0
54027,23,1,4,0,0
54028,21,5,4,0,1
54029,105,5,9,1,1
54030,56,5,13,0,0
54031,19,1,2,0,0
54032,57,3,7,0,0
54033,27,2,7,1,1
54034,33,2,8,0,1
54035,30,1,4,0,1
54036,13,5,3,0,0
54037,65,1,9,1,0
54038,9,2,2,0,0
54039,61,10,7,1,1
54040,32,1,2,1,0
54041,78,1,7,0,0
54042,20,5,4,1,0
54043,18,1,3,0,0
54044,15,1,2,0,0
54045,24,2,9,4,1
54046,34,1,9,0,0
54047,50,4,10,3,2
54048,79,5,4,0,0
54049,35,1,7,0,0
54050,83,5,13,1,0
54051,45,1,7,0,0
54052,62,9,11,0,0
54053,51,1,7,0,0
54054,46,3,4,2,0
54055,77,3,9,1,0
54056,18,2,6,0,1
54057,44,3,7,1,0
54058,93,4,5,1,1
54059,52,1,22,0,1
54060,50,2,18,1,0
54061,74,8,17,2,2
54062,14,3,2,0,0
54063,20,2,8,2,0
54064,37,2,4,0,1
54065,104,2,5,0,0
54066,64,2,4,0,0
54067,52,2,17,0,0
54068,19,1,2,0,0
54069,71,8,2,0,1
54070,30,7,5,1,1
54071,46,2,10,1,0
54072,44,6,13,0,0
54073,26,1,4,0,0
54074,53,2,6,1,1
54075,26,1,3,1,1
54076,51,1,11,1,0
54077,24,2,3,1,0
54078,23,5,4,1,2
54079,21,3,4,0,0
54080,56,1,24,0,0
54081,22,2,6,0,0
54082,24,1,6,0,0
54083,36,5,5,0,0
54084,11,3,2,0,0
54085,48,6,7,0,0
54086,50,2,3,0,1
54087,106,23,15,2,1
54088,25,3,7,0,0
54089,10,2,3,0,0
54090,61,2,2,2,2
54091,9,1,4,0,0
54092,42,1,3,0,0
54093,87,9,2,0,0
54094,28,5,4,0,1
54095,106,5,29,5,0
54096,34,9,3,0,1
54097,92,6,31,3,0
54098,37,1,10,1,0
54099,29,5,6,1,1
54100,12,1,5,0,0
54101,76,1,6,1,0
54102,42,3,5,1,0
54103,55,5,11,2,0
54104,16,2,2,1,0
54105,21,4,3,0,0
54106,12,1,2,0,0
54107,22,1,5,0,0
54108,43,4,5,1,0
54109,15,1,10,0,0
54110,20,3,7,0,0
54111,42,1,4,0,0
54112,66,2,6,0,0
54113,48,4,3,1,0
54114,22,1,11,1,1
54115,19,2,3,0,1
54116,23,3,3,2,1
54117,47,5,13,1,1
54118,53,1,3,0,0
54119,41,2,2,0,0
54120,55,2,5,0,0
54121,26,4,2,0,1
54122,20,2,2,0,1
54123,52,6,17,2,0
54124,9,1,2,0,0
54125,22,3,1,1,1
54126,62,2,4,0,1
54127,26,1,4,0,0
54128,49,1,3,0,0
54129,41,2,5,2,0
54130,51,4,11,3,1
54131,60,1,6,1,1
54132,43,3,14,2,0
54133,33,1,13,0,0
54134,61,12,19,4,1
54135,55,4,6,1,2
54136,71,7,17,5,0
54137,38,2,7,1,1
54138,38,5,3,0,2
54139,47,5,14,1,2
54140,34,1,3,1,0
54141,77,1,10,1,1
54142,99,4,9,2,3
54143,54,9,16,1,0
54144,64,5,2,1,1
54145,19,2,3,1,0
54146,20,3,4,0,0
54147,42,1,5,0,0
54148,63,4,21,2,0
54149,59,2,1,0,1
54150,31,4,8,0,0
54151,28,7,3,0,1
54152,6,1,3,1,0
54153,23,2,13,1,0
54154,40,1,13,1,0
54155,24,1,8,2,0
54156,10,1,2,2,1
54157,54,5,9,3,0
54158,50,4,3,0,0
54159,27,2,4,1,6
54160,19,1,3,0,0
54161,20,6,4,0,0
54162,36,1,4,0,0
54163,25,1,2,1,0
54164,92,1,5,0,0
54165,43,1,2,1,0
54166,50,3,19,2,0
54167,130,5,11,3,1
54168,26,4,6,1,1
54169,51,6,4,0,0
54170,56,5,12,1,0
54171,66,11,5,1,2
54172,43,1,5,0,0
54173,28,3,4,2,0
54174,28,6,7,0,0
54175,20,1,7,0,0
54176,26,2,1,1,1
54177,36,6,12,3,0
54178,9,1,2,0,0
54179,32,6,6,0,0
54180,23,3,3,2,0
54181,32,2,6,0,0
54182,45,1,6,1,2
54183,69,1,3,0,0
54184,34,4,2,1,0
54185,34,1,5,1,0
54186,27,1,4,0,0
54187,44,1,5,0,0
54188,36,2,5,0,1
54189,75,3,10,1,0
54190,32,1,7,0,0
54191,37,6,11,3,2
54192,9,1,4,0,0
54193,28,2,6,1,0
54194,39,6,14,3,2
54195,35,8,8,1,1
54196,92,10,14,5,1
54197,31,3,5,0,1
54198,76,3,4,1,0
54199,38,4,4,5,3
54200,14,5,2,1,0
54201,6,1,4,1,0
54202,12,1,2,1,0
54203,43,5,3,4,3
54204,27,2,2,0,1
54205,52,3,11,4,0
54206,13,2,4,0,0
54207,69,1,13,1,0
54208,36,2,11,2,0
54209,17,2,3,0,1
54210,44,8,10,2,2
54211,15,1,6,0,0
54212,72,5,10,1,1
54213,36,2,3,0,0
54214,52,4,9,2,1
54215,16,3,5,1,0
54216,23,5,4,1,0
54217,112,4,44,3,0
54218,84,8,37,3,0
54219,31,6,7,0,1
54220,12,1,6,0,0
54221,26,2,2,0,1
54222,39,3,10,1,1
54223,20,1,10,0,0
54224,6,1,4,0,0
54225,43,2,6,2,0
54226,23,2,4,1,1
54227,21,2,9,2,0
54228,24,3,3,0,0
54229,40,5,9,1,0
54230,45,4,4,1,3
54231,16,2,6,1,0
54232,36,1,4,0,0
54233,18,1,4,0,0
54234,65,4,29,4,0
54235,26,2,11,1,1
54236,65,6,8,2,0
54237,41,3,2,1,1
54238,63,1,8,1,0
54239,9,1,3,0,0
54240,47,1,3,0,0
54241,34,1,3,1,1
54242,29,2,5,0,1
54243,42,2,8,1,2
54244,21,3,7,0,0
54245,58,8,4,0,1
54246,31,6,8,0,0
54247,34,9,7,3,1
54248,39,4,2,1,0
54249,95,2,8,2,0
54250,22,8,4,0,0
54251,73,3,7,1,0
54252,15,4,2,0,0
54253,40,5,18,3,1
54254,108,1,2,0,0
54255,34,4,4,0,0
54256,31,1,15,1,0
54257,83,1,6,1,1
54258,21,6,1,0,1
54259,39,2,5,1,1
54260,14,1,2,0,0
54261,42,1,14,0,0
54262,18,1,3,0,0
54263,68,2,9,3,1
54264,35,2,4,3,1
54265,22,1,4,0,0
54266,25,1,2,0,0
54267,89,6,21,3,2
54268,14,3,2,0,3
54269,41,1,18,0,0
54270,19,5,3,0,0
54271,37,3,21,2,1
54272,15,1,2,0,0
54273,17,5,2,1,1
54274,62,7,7,1,0
54275,24,6,5,2,1
54276,64,3,6,1,1
54277,28,4,8,0,1
54278,25,4,6,1,1
54279,28,1,3,1,0
54280,22,2,2,0,1
54281,77,9,5,3,1
54282,46,2,4,0,1
54283,80,3,20,4,2
54284,67,8,13,3,1
54285,30,7,2,0,0
54286,75,11,37,7,2
54287,37,1,10,0,0
54288,51,3,16,1,0
54289,36,8,7,1,1
54290,12,3,6,1,1
54291,52,1,5,1,0
54292,108,4,20,2,0
54293,9,1,3,0,0
54294,66,1,11,1,0
54295,27,3,3,1,0
54296,9,1,2,0,0
54297,29,4,8,0,0
54298,58,1,2,0,0
54299,38,4,16,0,0
54300,28,2,6,1,0
54301,18,3,1,2,1
54302,92,1,13,0,1
54303,21,2,5,0,0
54304,39,7,11,2,1
54305,15,6,6,2,0
54306,52,2,12,2,0
54307,40,3,13,0,0
54308,42,2,4,1,0
54309,64,6,13,0,1
54310,45,4,5,3,1
54311,19,3,2,2,1
54312,58,3,5,1,1
54313,43,7,11,7,2
54314,42,1,8,0,0
54315,79,3,13,0,0
54316,40,3,2,0,1
54317,21,4,6,2,1
54318,21,1,8,0,1
54319,29,7,5,2,4
54320,20,3,3,1,1
54321,15,1,2,0,0
54322,18,1,2,0,0
54323,16,2,3,1,0
54324,16,2,3,0,0
54325,20,1,6,0,1
54326,26,10,5,1,0
54327,22,1,5,1,0
54328,33,1,2,0,0
54329,26,6,4,0,0
54330,27,2,3,0,0
54331,15,1,4,0,0
54332,82,1,11,0,0
54333,79,2,29,1,0
54334,19,5,7,0,0
54335,26,3,4,1,1
54336,24,2,17,1,0
54337,12,1,3,0,0
54338,69,1,2,1,0
54339,40,5,2,1,2
54340,21,1,7,0,0
54341,28,1,2,0,0
54342,43,1,3,0,0
54343,31,2,3,0,1
54344,104,5,14,3,0
54345,10,2,2,0,0
54346,17,1,4,0,1
54347,31,2,6,1,0
54348,47,1,2,0,0
54349,34,1,2,0,0
54350,49,3,11,2,0
54351,18,1,2,0,0
54352,34,4,4,0,0
54353,13,2,4,1,0
54354,27,2,3,0,0
54355,41,2,4,2,1
54356,26,2,8,1,0
54357,9,1,2,0,0
54358,63,13,11,6,1
54359,39,3,13,1,1
54360,35,3,3,1,0
54361,75,3,18,3,0
54362,56,5,16,2,1
54363,21,1,3,0,0
54364,21,1,10,0,0
54365,79,3,23,2,0
54366,59,2,7,1,0
54367,12,3,3,1,1
54368,24,1,6,0,0
54369,19,1,3,0,0
54370,93,6,11,1,1
54371,23,1,3,0,0
54372,33,1,4,0,0
54373,15,3,2,0,1
54374,67,5,9,1,1
54375,88,5,7,1,0
54376,37,1,6,1,0
54377,60,2,5,1,0
54378,101,8,23,2,0
