count,cleared,cor_digs,inc_digs,cor_flags,inc_flags
3000,3,2,1,0,1
3001,42,1,4,1,1
3002,22,1,3,0,0
3003,36,1,3,0,1
3004,68,4,23,1,0
3005,41,4,7,0,3
3006,31,6,8,1,0
3007,30,2,3,0,0
3008,33,6,5,0,0
3009,17,6,4,1,1
3010,46,1,4,0,0
3011,79,3,11,0,1
3012,29,8,11,3,0
3013,56,1,8,0,0
3014,35,2,1,0,1
3015,87,1,4,0,0
3016,57,6,9,1,0
3017,55,5,21,3,1
3018,27,1,4,1,0
3019,60,6,8,1,1
3020,73,4,7,1,0
3021,40,2,4,1,3
3022,47,3,18,1,1
3023,25,3,11,1,0
3024,33,1,2,1,0
3025,24,2,6,0,0
3026,56,7,7,0,0
3027,60,5,11,1,0
3028,35,1,7,1,0
3029,12,1,5,0,0
3030,39,1,8,0,0
3031,27,8,3,1,1
3032,38,4,3,0,1
3033,18,1,2,0,0
3034,22,1,4,0,0
3035,31,3,3,0,0
3036,10,2,2,0,0
3037,87,5,7,2,0
3038,90,7,12,2,0
3039,108,1,2,0,0
3040,52,5,15,0,0
3041,12,1,2,0,0
3042,20,3,2,0,1
3043,19,5,6,0,0
3044,14,2,7,0,1
3045,56,6,5,0,1
3046,12,1,4,0,0
3047,48,1,4,0,0
3048,36,1,18,0,0
3049,20,5,10,1,0
3050,42,2,5,0,1
3051,27,4,7,0,0
3052,34,4,9,1,0
3053,17,3,7,0,0
3054,65,6,3,0,1
3055,53,1,3,0,0
3056,27,1,2,0,0
3057,37,1,3,1,0
3058,19,1,6,0,1
3059,35,1,2,0,0
3060,25,1,3,0,0
3061,62,7,8,1,0
3062,41,2,6,0,0
3063,78,1,6,0,0
3064,35,1,6,0,0
3065,43,1,3,0,0
3066,75,1,3,0,0
3067,36,1,3,0,0
3068,46,1,4,0,0
3069,15,1,3,0,0
3070,19,1,3,0,0
3071,35,2,6,0,4
3072,29,1,6,0,0
3073,74,2,5,0,0
3074,45,1,6,0,0
3075,46,2,10,1,0
3076,82,6,17,1,0
3077,26,1,3,0,0
3078,39,3,11,0,0
3079,9,1,3,0,0
3080,18,3,8,0,0
3081,45,3,17,1,0
3082,76,1,12,0,0
3083,54,1,11,0,0
3084,22,1,7,0,0
3085,34,1,4,0,1
3086,44,1,4,0,0
3087,31,1,2,0,0
3088,42,3,4,1,1
3089,64,1,2,0,0
3090,12,1,3,0,0
3091,53,1,5,0,1
3092,19,2,2,0,0
3093,49,3,7,0,0
3094,12,1,2,0,0
3095,78,3,21,1,0
3096,26,3,11,1,0
3097,46,3,9,2,1
3098,63,7,5,3,1
3099,82,4,7,1,1
3100,27,2,12,1,0
3101,40,1,4,1,0
3102,49,1,2,0,1
3103,12,2,4,1,0
3104,49,1,2,0,1
3105,42,3,11,2,0
3106,9,1,2,1,0
3107,42,1,17,1,0
3108,21,6,5,1,4
3109,17,1,2,0,0
3110,12,1,2,0,0
3111,13,2,2,0,0
3112,43,1,9,2,0
3113,28,2,9,0,0
3114,32,1,6,0,0
3115,45,8,7,2,1
3116,20,3,4,0,0
3117,16,3,7,1,0
3118,39,2,7,0,0
3119,33,4,12,3,0
3120,29,1,5,0,0
3121,20,2,4,1,0
3122,75,3,3,0,1
3123,51,3,7,2,0
3124,24,3,15,1,0
3125,54,12,9,1,1
3126,46,4,10,1,0
3127,50,3,4,0,2
3128,38,5,3,1,0
3129,36,1,6,0,0
3130,82,11,23,4,1
3131,45,1,14,0,0
3132,29,2,9,1,0
3133,19,2,9,0,0
3134,59,1,8,0,0
3135,25,5,7,0,0
3136,56,1,4,0,0
3137,30,1,3,0,0
3138,56,2,6,3,0
3139,32,1,8,3,1
3140,76,1,6,0,0
3141,30,1,3,0,0
3142,98,3,11,1,1
3143,49,3,9,1,0
3144,30,1,2,0,0
3145,45,6,28,4,2
3146,38,1,3,0,0
3147,12,1,5,1,0
3148,67,1,7,1,0
3149,27,4,2,0,0
3150,73,3,15,1,0
3151,36,2,6,0,0
3152,18,4,3,0,0
3153,35,1,2,0,0
3154,75,6,14,0,0
3155,60,2,10,1,0
3156,13,4,8,0,1
3157,41,2,6,0,0
3158,79,7,13,1,1
3159,36,1,2,0,0
3160,7,2,4,0,0
3161,43,1,3,0,0
3162,12,1,5,0,0
3163,34,1,3,0,0
3164,31,3,6,0,0
3165,13,5,4,1,0
3166,29,4,5,0,1
3167,34,10,8,1,1
3168,26,2,3,0,0
3169,12,4,5,1,0
3170,26,4,3,0,0
3171,28,2,4,1,0
3172,23,1,2,0,0
3173,48,2,3,0,0
3174,73,3,31,1,0
3175,40,9,5,2,0
3176,28,2,7,0,0
3177,39,1,4,0,0
3178,66,5,5,1,0
3179,12,1,3,0,0
3180,15,1,3,1,0
3181,48,2,13,2,2
3182,84,5,10,1,0
