win_pct,sq_err,pct_cor,cleared,cor_digs,inc_digs,cor_flags,inc_flags
48.050389922,0.00093412217487,1.0,54,15,214,0,0
48.0607756897,0.0111364866452,0.984375,54,16,340,0,0
48.0711573056,0.00144783581795,1.0,54,22,237,0,0
48.0815347722,0.0041416504966,1.0,54,12,240,0,0
48.0719280719,0.028934952698,0.96875,51,16,390,8,0
48.0623252097,0.00528495740088,1.0,54,9,294,9,1
48.0726982225,0.00229535870326,1.0,54,15,230,0,0
48.0630990415,0.0101035597233,0.96875,53,13,727,9,0
48.073467758,0.0117842220544,0.984375,54,13,337,0,0
48.0838323353,0.00991441058238,0.984375,54,12,633,0,0
48.0742366793,0.0579803473237,0.921875,46,8,214,5,1
48.0845969673,0.00567002413717,1.0,54,27,457,0,0
48.075004987,0.0723591343185,0.90625,23,10,103,3,0
48.0853609892,0.0280138937222,0.953125,54,12,339,0,0
48.0957128614,0.00188791316827,1.0,54,15,1405,0,0
48.0861244019,0.117373491369,0.796875,33,1,3,0,0
48.0964719952,0.000560863537577,1.0,54,17,191,0,0
48.1068154643,0.00795185581722,1.0,54,21,263,0,0
48.1171548117,0.01508916695,0.984375,54,13,345,0,0
48.1075697211,0.0840460100664,0.875,34,2,45,2,0
48.1179047998,0.00182775455494,1.0,54,21,1016,0,0
48.1282357626,0.00244861269587,1.0,54,19,531,0,0
48.1186541907,0.164078073781,0.796875,6,1,43,0,0
48.1289808917,0.00648565178427,0.984375,54,16,216,0,0
48.1393034826,0.0290863931019,0.984375,54,9,165,0,0
48.1496219658,0.00685096842949,0.984375,54,9,276,0,0
48.1599363437,0.00356991654714,1.0,54,16,714,0,0
48.1503579952,0.0240205625827,0.96875,53,17,336,8,1
48.1606681249,0.000145134200116,1.0,54,8,320,0,0
48.1709741551,0.00357004115838,1.0,54,19,251,0,0
48.1812760883,0.00493224503766,0.984375,54,13,231,0,0
48.1915739269,0.0145328539575,0.96875,54,19,717,0,0
48.1819988079,0.159895224342,0.609375,12,1,15,0,0
48.1922924116,0.00972253573544,0.984375,54,19,592,0,0
48.2025819265,0.00608137197405,1.0,54,11,485,0,0
48.212867355,0.00242145900287,1.0,54,9,1322,0,0
48.2231486996,0.00135696721484,1.0,54,13,241,0,0
48.2334259627,0.0121603777333,0.984375,54,17,168,0,0
48.2436991467,0.00413102665935,1.0,54,11,349,0,0
48.2341269841,6.24374119876e-05,1.0,53,13,8021,9,0
48.2245586193,0.0221478309237,0.96875,53,7,370,8,0
48.21499405,0.0471149387178,0.953125,45,11,164,7,0
48.2054332738,0.0778774723862,0.90625,33,6,65,2,0
48.1958762887,0.0346324449159,0.953125,50,12,151,6,0
48.2061446977,0.0102444519554,0.984375,54,18,434,0,0
48.2164090369,0.00450038104653,1.0,54,11,369,0,0
48.2068555578,0.0471257046287,0.9375,47,13,137,5,0
48.2171156894,0.0168641794543,0.96875,54,12,267,0,0
48.2273717568,0.00368848538229,1.0,54,8,190,0,0
48.2178217822,0.0830002050411,0.921875,24,5,50,0,0
48.2280736488,0.000322715794599,1.0,54,15,261,0,0
48.2383214568,0.0114281998989,0.984375,54,12,219,0,0
48.2287749852,0.00659066251946,0.984375,54,16,403,9,1
48.2390185991,0.00616431774525,1.0,54,15,235,0,0
48.2294757666,0.0656383359141,0.875,50,9,192,4,0
48.2397151899,0.00209809463833,1.0,54,23,415,0,0
48.2301759937,0.0800026021652,0.921875,27,9,130,3,0
48.2404112297,0.0105091630396,0.984375,54,15,296,0,0
48.2506424195,0.00241465572608,1.0,54,19,522,0,0
48.2608695652,0.00237572440992,1.0,54,16,206,0,0
48.2710926694,0.00938497685649,0.984375,54,13,276,0,0
48.2813117345,0.0110091894543,0.984375,54,12,522,0,0
48.2915267628,0.0239963781415,0.96875,54,13,239,0,0
48.3017377567,0.00175799455926,1.0,54,12,300,0,0
48.3119447187,0.000271570950478,1.0,54,15,572,0,0
48.322147651,0.00729570150548,1.0,54,15,151,0,0
48.3323465561,0.0099883421447,0.984375,54,8,242,0,0
48.3425414365,0.0066783558041,0.984375,54,23,458,0,0
48.3527322943,0.00450068240643,1.0,54,17,163,0,0
48.3431952663,0.0615839630533,0.9375,33,7,112,4,0
48.3533819759,0.00228977637301,1.0,54,16,345,0,0
48.3438485804,0.0226253689039,0.96875,53,14,284,9,0
48.3540311453,0.00145165992925,1.0,54,12,298,0,0
48.3642096965,0.00786765490506,0.984375,54,11,174,0,0
48.354679803,0.0746902307248,0.921875,37,8,164,4,0
48.3451536643,0.0478218101415,0.9375,42,7,340,6,0
48.3356312783,0.0171585328321,0.984375,49,16,239,7,0
48.3458054352,0.0148188291288,0.984375,54,14,356,0,0
48.3559755857,0.00538175988436,1.0,54,10,446,0,0
48.3661417323,0.00631007828802,1.0,54,13,389,0,0
48.3566227121,0.0120359420095,0.984375,53,13,317,7,1
48.3667847304,0.0223342898339,1.0,54,14,145,0,0
48.3769427503,0.00440914786007,1.0,54,5,265,0,0
48.3870967742,0.00870738597129,0.984375,54,15,409,0,0
48.3972468043,0.00598212433118,0.984375,54,12,511,0,0
48.4073928431,0.000849029947346,1.0,54,21,335,0,0
48.3978769412,0.0288844992274,0.953125,52,16,274,7,0
48.3883647799,0.0192623590207,0.984375,51,13,350,6,0
48.3788563568,0.0270077540224,0.953125,50,20,359,8,0
48.3693516699,0.0977266324309,0.890625,15,4,31,1,0
48.359850717,0.0914638904651,0.890625,28,13,104,1,0
48.3699921445,0.0015572439259,1.0,54,14,1104,0,0
48.3801295896,0.00738063353635,1.0,54,11,342,0,0
48.3706321162,0.0574026385297,0.921875,44,5,288,5,0
48.3807654563,0.00156045205936,1.0,54,14,332,0,0
48.3712715856,0.0237282068223,0.96875,48,7,223,6,0
48.381400824,0.00234219761681,1.0,54,15,239,0,0
48.3915260887,0.000225350946957,1.0,54,10,601,0,0
48.3820356933,0.0233704909118,0.984375,47,8,258,7,0
48.3725490196,0.0159840363603,0.984375,52,6,1317,9,0
48.3826700647,0.00890290163315,0.984375,54,17,581,0,0
48.3927871423,0.0210715628112,0.96875,54,9,516,0,0
48.3833039389,0.076820500975,0.921875,24,5,208,3,1
48.3934169279,0.00186803496149,1.0,54,13,199,0,0
48.4035259549,0.00539574743008,1.0,54,13,389,0,0
48.4136310223,0.0055533351462,0.984375,54,11,449,0,0
48.4041511651,0.121076461099,0.84375,14,6,123,0,0
48.4142521535,0.0029511317848,1.0,54,14,290,0,0
48.4243491877,0.00269713500822,1.0,54,11,246,0,0
48.4344422701,0.00069482738687,1.0,54,11,273,0,0
48.4445314029,0.00189468365095,1.0,54,6,108,0,0
48.4546165884,0.0137787864424,0.984375,54,23,208,0,0
48.4451398396,0.0161905409007,0.984375,50,7,835,8,0
48.4552209621,0.00527951872486,1.0,54,16,1069,0,0
48.4457478006,0.038807332838,0.9375,52,13,198,7,0
48.4558248632,0.0200193026816,0.984375,54,13,226,0,0
48.4463552863,0.099860651245,0.890625,19,4,128,3,0
48.4368894099,0.0129171128379,0.96875,53,14,921,8,0
