win_pct,sq_err,pct_cor,cleared,cor_digs,inc_digs,cor_flags,inc_flags
40.7296351824,0.0218857418068,0.96875,52,17,603,8,0
40.7092907093,0.0148597169218,0.984375,51,7,519,8,0
40.6889665502,0.0239596335306,0.953125,47,12,311,6,0
40.7185628743,0.00263708442128,1.0,54,13,220,0,0
40.7481296758,0.00610956136376,1.0,54,10,126,0,0
40.7278165503,0.0211717007757,0.96875,53,13,352,8,0
40.7573492775,0.00414015638445,1.0,54,14,310,0,0
40.7868525896,0.00873987002451,0.984375,54,21,255,0,0
40.7665505226,0.0449603899468,0.9375,40,12,151,5,0
40.7960199005,0.00235916815534,1.0,54,14,208,0,0
40.7757334659,0.0182774228502,0.953125,53,10,488,8,0
40.8051689861,0.00878119015712,0.984375,54,26,497,0,0
40.7848981619,0.126410680469,0.84375,14,3,118,1,0
40.8142999007,0.000990886027164,1.0,54,14,371,0,0
40.794044665,0.0360204417097,0.9375,50,11,499,7,1
40.7738095238,0.0435123578466,0.953125,47,7,133,5,0
40.7535944472,0.00646804957297,1.0,53,16,552,8,1
40.7829534192,0.00257380251805,1.0,54,17,642,0,0
40.7627538385,0.223178919206,0.234375,6,1,46,0,0
40.7920792079,0.00193757846057,1.0,54,13,239,0,0
40.8213755567,0.00216353040531,1.0,54,16,234,0,0
40.8011869436,0.0910991309125,0.890625,18,4,90,1,0
40.7810182897,0.0229291227431,0.96875,52,10,386,9,0
40.8102766798,0.00297343681497,1.0,54,12,172,0,0
40.7901234568,0.0324406671583,0.96875,45,16,366,8,0
40.8193484699,0.0148411621156,0.96875,54,11,291,0,0
40.8485446473,0.00938353720238,0.984375,54,25,432,0,0
40.8777120316,0.0104402992592,0.984375,54,9,95,0,0
40.8575653031,0.0307152935714,0.96875,44,9,366,7,0
40.8374384236,0.0492069559332,0.953125,39,4,77,5,0
40.866568193,0.000661659536286,1.0,54,15,324,0,0
40.8956692913,0.00219140294948,1.0,54,17,413,0,0
40.8755533694,0.0509170894791,0.90625,46,16,242,4,0
40.9046214356,0.0185028568327,0.96875,54,21,404,0,0
40.8845208845,0.0829271954569,0.90625,27,8,68,1,0
40.9135559921,0.00278030867788,1.0,54,15,244,0,0
40.942562592,0.00186692207228,1.0,54,8,634,0,0
40.9224730128,0.0662177123882,0.90625,45,6,193,5,1
40.9514467876,0.0100348187123,0.984375,54,18,419,0,0
40.9803921569,0.000963634257122,1.0,54,7,351,0,0
40.9603135718,0.0211513928456,0.984375,49,8,309,8,0
40.9892262488,0.000412730155436,1.0,54,12,251,0,0
41.0181106216,0.00306491701403,1.0,54,11,217,0,0
41.0469667319,0.00817531814366,0.984375,54,15,198,0,0
41.0268948655,0.0582372607535,0.9375,29,7,128,4,0
41.0068426197,0.0347210226724,0.9375,52,14,396,8,0
40.9868099658,0.124582888245,0.859375,12,3,53,2,1
41.015625,0.00618114289326,1.0,54,18,738,0,0
40.9956076135,0.0535014087705,0.921875,43,10,193,5,0
41.0243902439,0.00535102728037,0.984375,54,14,722,0,0
41.0043881034,0.0948564112398,0.859375,26,4,39,0,0
41.0331384016,0.00976852913601,0.984375,54,13,425,0,0
41.0618606917,0.00356152078197,1.0,54,17,471,0,0
41.0905550146,0.00145994802051,1.0,54,19,396,0,0
41.1192214112,0.00742745372415,0.984375,54,11,547,0,0
