win_pct,sq_err,pct_cor,cleared,cor_digs,inc_digs,cor_flags,inc_flags
53.671208705,0.00283042114489,1.0,54,11,310,0,0
53.675749853,0.00119029552943,1.0,54,15,216,0,0
53.6704890718,0.027056452362,0.953125,51,14,351,6,0
53.6750294002,0.00476447566247,1.0,54,18,356,0,0
53.6795688388,0.000735878379516,1.0,54,12,218,0,0
53.6743092299,0.0724299095848,0.875,33,3,107,4,0
53.6788478495,0.00130000631065,1.0,54,19,267,0,0
53.6735893417,0.00881108383402,0.984375,54,8,306,9,1
53.6781271427,0.00145272462031,1.0,54,16,356,0,0
53.6826640548,0.016711428253,0.984375,54,12,197,0,0
53.6774067182,0.0106469802686,0.96875,54,17,411,8,1
53.6721504113,0.045319858727,0.96875,40,4,25,3,0
53.6668951337,0.0285066610287,0.96875,52,15,371,6,1
53.6714313687,0.00143814837993,1.0,54,12,363,0,0
53.6661771904,0.0316467444812,0.96875,45,8,313,7,0
53.6609240407,0.0500674338813,0.90625,49,16,396,6,1
53.6654595282,0.000201830740601,1.0,54,15,463,0,0
53.660207477,0.013451992558,0.96875,54,14,431,9,1
53.664742147,0.00128594387008,1.0,54,14,351,0,0
53.6594911937,0.0711681503278,0.921875,33,5,43,2,0
53.654241268,0.0241252209306,0.96875,48,17,469,8,0
53.6587751908,0.00216413332254,1.0,54,16,265,0,0
53.6535263621,0.0340880216469,0.9375,46,10,385,6,0
53.6482785603,0.00670060793004,1.0,53,15,642,8,1
53.6430317848,0.0643172776462,0.9375,36,5,102,5,0
53.6377860356,0.0317734679116,0.953125,47,10,721,9,0
53.6423193507,0.000295466218123,1.0,54,15,271,0,0
53.6468517794,0.0175273442163,0.96875,54,13,245,0,0
53.6416071952,0.0245598238617,0.953125,53,9,280,7,0
53.6461388074,0.0144391510214,0.984375,54,12,243,0,0
53.6506695338,0.00368576676925,1.0,54,14,229,0,0
53.6551993745,0.00158263125979,1.0,54,21,386,0,0
53.6597283299,0.00257994061195,1.0,54,12,333,0,0
53.6642564002,0.00529459120513,1.0,54,13,139,0,0
53.65901319,0.0112082305842,0.984375,53,7,295,7,0
53.6537710043,0.0159529466948,0.96875,52,9,266,8,1
53.6582983296,0.00132113804892,1.0,54,13,254,0,0
53.6530572377,0.0545882904908,0.9375,42,7,79,5,0
53.6478171696,0.0458777857125,0.9375,49,8,162,5,0
53.65234375,0.0168156990882,0.96875,54,10,329,0,0
53.6568694463,0.000675880712935,1.0,54,14,309,0,0
53.6613942589,0.0020287365203,1.0,54,10,299,0,0
