win_pct,sq_err,pct_cor,cleared,cor_digs,inc_digs,cor_flags,inc_flags
52.0809898763,0.00728848721634,1.0,54,13,259,0,0
52.0869782554,0.00340040558887,1.0,54,10,290,0,0
52.0929651381,0.0175930953411,0.96875,54,14,239,0,0
52.0989505247,0.00264571874572,1.0,54,17,350,0,0
52.0924422236,0.144853641486,0.84375,10,2,31,0,0
52.0859355483,0.0209188997175,0.96875,53,13,533,6,1
52.0919195704,0.000896113414595,1.0,54,16,266,0,0
52.0979020979,0.00454875945944,1.0,54,11,148,0,0
52.1038831315,0.00893975243801,0.984375,54,7,188,0,0
52.0973782772,0.0456318144789,0.9375,43,11,172,5,1
52.0908750468,0.0214800057553,0.96875,49,11,451,7,1
52.0843734398,0.0165150412198,0.96875,52,15,312,9,0
52.0778734556,0.0180255744526,0.96875,53,18,447,6,1
52.0838532568,0.0030399356339,1.0,54,13,183,0,0
52.0898315658,0.00130807386837,1.0,54,17,358,0,0
52.0958083832,0.0157382229726,0.96875,54,12,220,0,0
52.1017837096,0.00516237627861,1.0,54,18,267,0,0
52.1077575455,0.000387014592196,1.0,54,13,293,0,0
52.1012595087,0.0310202504713,0.953125,52,23,419,8,0
52.1072319202,0.00102687134884,1.0,54,15,382,0,0
52.1132028425,0.00957715096011,0.984375,54,11,755,0,0
52.106706557,0.0384257811571,0.953125,44,7,198,5,0
52.1126760563,0.00890041042987,0.984375,54,20,331,0,0
52.1186440678,0.0245420903906,0.96875,54,6,235,0,0
52.1121495327,0.0472243362078,0.921875,46,9,311,5,0
52.1181161226,0.00703340231225,1.0,54,14,504,0,0
52.1240812259,0.0243262987902,0.953125,54,9,212,0,0
52.1175884405,0.0558363762643,0.921875,37,3,135,6,0
52.1235521236,0.0183903825354,0.984375,54,15,410,0,0
52.1170610212,0.0227485263763,0.96875,54,13,490,8,1
52.1105715353,0.0948641571721,0.890625,33,7,96,3,1
52.1165338645,0.00611135556059,0.984375,54,18,576,0,0
52.1224947093,0.00152569416553,1.0,54,9,210,0,0
52.1284540702,0.0012698235706,1.0,54,16,304,0,0
52.1344119477,0.0033309076674,1.0,54,9,155,0,0
52.1403683425,0.00111929622087,1.0,54,32,641,0,0
52.1338808013,0.0855176569829,0.890625,20,5,21,0,0
52.13983578,0.00143900850488,1.0,54,17,476,0,0
52.1457892773,0.0129555664913,0.984375,54,10,110,0,0
52.1517412935,0.00155841005031,1.0,54,19,421,0,0
52.1576918294,0.00514266254044,1.0,54,13,217,0,0
52.1636408854,0.00182304201738,1.0,54,16,163,0,0
52.169588462,0.0115570925984,0.984375,54,8,527,0,0
52.1755345599,0.00438877335824,0.984375,54,19,549,0,0
52.1690490988,0.0456065269188,0.9375,50,12,100,5,1
52.1749937857,0.00868540429599,1.0,54,9,127,0,0
52.1685100037,0.104003835359,0.890625,18,4,113,0,1
52.1744532803,0.00166457572952,1.0,54,17,399,0,0
52.1679711765,0.0488304027333,0.9375,47,8,190,6,0
52.1739130435,0.000735211921435,1.0,54,15,197,0,0
52.1798534344,0.00164141531265,1.0,54,26,332,0,0
52.1857923497,0.00465056372222,1.0,54,15,142,0,0
52.1917297901,0.00234855285528,1.0,54,16,458,0,0
52.1976657561,0.00538735176874,0.984375,54,17,247,0,0
52.2036002483,0.00990751190277,0.96875,54,13,593,0,0
52.1971201589,0.0254164335577,0.96875,53,12,293,9,0
52.2030532456,0.00423181560815,1.0,54,10,225,0,0
52.1965748325,0.0493570948171,0.953125,42,9,221,8,0
52.1900980271,0.121180643364,0.859375,13,5,158,1,0
52.1836228288,0.0594753735728,0.953125,38,10,112,7,0
52.1895546458,0.0106310522704,0.984375,54,8,427,0,0
52.1954849913,0.00209130439677,1.0,54,9,123,0,0
52.2014138658,0.00279531120537,1.0,54,14,372,0,0
52.2073412698,0.0073411660252,0.984375,54,15,183,0,0
52.2008679479,0.0927547199918,0.890625,24,7,59,2,0
52.1943962311,0.0542144133761,0.9375,43,12,117,4,0
52.1879261188,0.0753174158696,0.921875,24,7,173,4,0
52.1814576103,0.0349333809018,0.921875,53,15,527,6,1
52.1873838146,0.00100179904595,1.0,54,22,458,0,0
52.1933085502,0.00788135310102,0.984375,54,11,4216,0,0
52.1992318176,0.000698594374908,1.0,54,26,542,0,0
52.2051536174,0.0146190931743,0.96875,54,16,332,0,0
52.1986869813,0.101066896334,0.859375,28,6,96,1,1
52.192221947,0.0483325633053,0.9375,52,14,372,6,0
52.1981424149,0.00155080566476,1.0,54,18,203,0,0
52.2040614165,0.000571215702005,1.0,54,23,597,0,0
52.2099789526,0.0124122678148,0.984375,54,33,531,0,0
52.2158950235,0.0114980549939,0.984375,54,11,286,0,0
52.2218096299,0.00146219498268,1.0,54,15,416,0,0
52.2277227723,0.00594986922708,0.984375,54,19,182,0,0
52.2336344512,0.00662762803335,0.984375,54,15,443,0,0
52.2395446672,0.0172213857964,0.984375,54,23,738,0,0
52.2454534208,0.00101708258163,1.0,54,18,393,0,0
52.2513607125,0.0101821287233,0.984375,54,12,293,0,0
