win_pct,sq_err,pct_cor,cleared,cor_digs,inc_digs,cor_flags,inc_flags
39.8667406996,0.00689006535233,0.984375,54,12,316,0,0
39.8446170921,0.0535504884288,0.921875,48,5,154,4,0
39.8779811425,0.00397542789808,1.0,54,11,229,0,0
39.911308204,0.00223070053447,1.0,54,15,648,0,0
39.8891966759,0.0468532375591,0.921875,45,13,138,4,0
39.8671096346,0.0366466719787,0.9375,51,6,114,7,0
39.8450470393,0.0363562860784,0.953125,46,6,225,6,0
39.8783185841,0.000663102386807,1.0,54,11,391,0,0
39.8562741846,0.085639875067,0.90625,42,1,25,1,1
39.8895027624,0.00855186486824,0.984375,54,18,441,0,0
39.9226946438,0.00423638047358,1.0,54,13,518,0,0
39.9006622517,0.0935437121187,0.890625,25,3,55,1,0
39.9338113624,0.00398438010493,1.0,54,11,274,0,0
39.966923925,0.01595232018,0.984375,54,15,192,0,0
40.0,0.0022873057729,1.0,54,8,192,0,0
39.9779735683,0.0324518544918,0.953125,51,7,174,6,1
40.0110071547,0.0115316226104,0.984375,54,11,214,0,0
39.9889988999,0.03336847311,0.9375,51,7,212,6,0
39.9670148433,0.0392061183837,0.953125,48,13,322,8,0
39.9450549451,0.0262990599667,0.96875,50,8,518,5,0
39.9780340472,0.00121975183616,1.0,54,15,539,0,0
39.9560922064,0.0463133342337,0.953125,49,11,232,7,1
39.989029073,0.00316202088082,1.0,54,11,239,0,0
40.0219298246,0.00420155509827,1.0,54,20,619,0,0
40.0,0.0331712743804,0.96875,46,6,196,6,0
40.0328587076,0.00059801451375,1.0,54,24,660,0,0
40.065681445,0.0117211360954,0.984375,54,18,1601,0,0
40.0437636761,0.0990790045983,0.890625,22,6,113,4,0
40.0218698742,0.0959742257474,0.875,36,1,13,0,0
40.0,0.0487507739407,0.9375,41,8,93,4,0
40.0327689787,0.00801153066248,0.984375,54,14,400,0,0
40.0109170306,0.129827803036,0.734375,17,6,37,2,0
39.9890889253,0.055303664733,0.9375,39,3,85,4,0
39.9672846238,0.0773937797935,0.90625,35,8,119,3,0
40.0,0.0139171856617,0.984375,54,12,195,0,0
40.0326797386,0.00161218909425,1.0,54,18,300,0,0
40.0653238977,0.000975037743801,1.0,54,14,395,0,0
40.0435255713,0.0505733309684,0.921875,47,9,534,6,1
40.0761283306,0.000996167471838,1.0,54,10,179,0,0
40.0543478261,0.0397401216149,0.9375,49,6,259,6,0
40.0869092884,0.00390776172719,1.0,54,14,112,0,0
40.0651465798,0.0418868979999,0.953125,48,21,203,6,0
40.0976668475,0.00614775674605,1.0,54,12,370,0,0
40.1301518438,0.0195999747928,0.96875,54,19,493,0,0
40.162601626,0.00622435514219,1.0,54,9,792,0,0
40.1950162514,0.017406892235,0.96875,54,5,102,0,0
40.2273957769,0.0113098888497,0.984375,54,19,453,0,0
40.2056277056,0.0308274626776,0.953125,49,26,286,7,0
40.2379664684,0.00620168174382,1.0,54,18,311,0,0
40.2162162162,0.00144254228308,1.0,53,11,8003,9,0
40.2485143166,0.00472827934217,1.0,54,18,802,0,0
40.2267818575,0.0581067288903,0.953125,44,9,262,5,1
40.2050728548,0.0290322272284,0.96875,54,6,199,7,1
40.1833872708,0.0596459343955,0.953125,38,4,33,3,0
40.1617250674,0.0165085600585,0.984375,54,10,723,9,1
40.1400862069,0.0336932898526,0.953125,46,10,162,4,0
40.1723209478,0.00412928811216,1.0,54,14,302,0,0
40.2045209903,0.000542878448055,1.0,54,15,173,0,0
40.2366863905,0.00590470594232,1.0,54,21,320,0,0
40.2688172043,0.0168481611128,0.984375,54,15,268,0,0
40.3009134874,0.000832609844363,1.0,54,14,344,0,0
40.2792696026,0.0413508817735,0.953125,49,16,194,6,1
40.3113258186,0.0145554777669,0.984375,54,17,310,0,0
40.2896995708,0.091428816145,0.890625,25,3,29,1,0
40.2680965147,0.0422922207996,0.953125,46,15,267,7,0
40.2465166131,0.0545420992319,0.921875,45,8,141,5,0
40.2785216926,0.00663298715882,0.984375,54,20,856,0,0
40.3104925054,0.0118006711446,0.984375,54,9,444,0,0
40.2889245586,0.0613493077212,0.921875,31,10,135,2,1
40.320855615,0.0139414908839,0.96875,54,12,401,0,0
40.3527525387,0.000992669681209,1.0,54,34,1230,0,0
40.3311965812,0.154380204398,0.671875,17,2,57,0,0
40.3096636412,0.0539498478773,0.90625,49,14,275,3,0
40.288153682,0.0841877825078,0.9375,20,5,32,3,0
40.2666666667,0.0639699386126,0.90625,37,3,73,3,0
40.2452025586,0.0670418381795,0.921875,21,6,39,3,0
40.2237613213,0.073914628974,0.9375,52,10,78,3,1
40.202342918,0.00494845175841,0.984375,53,10,683,9,0
40.1809473124,0.0448099718972,0.96875,49,8,128,6,0
40.2127659574,0.00926829882758,0.984375,54,14,758,0,0
40.2445507709,0.000942000632552,1.0,54,14,500,0,0
40.2763018066,0.0110925943632,0.984375,54,13,556,0,0
40.2549123739,0.0572285632979,0.953125,43,10,121,3,0
40.2335456476,0.0450318871801,0.9375,46,12,131,5,0
40.2122015915,0.0424329730434,0.953125,45,15,187,4,1
40.1908801697,0.0289615915606,0.953125,53,4,246,6,0
40.1695813461,0.049985847686,0.9375,46,7,80,5,0
40.1483050847,0.0163850115705,0.96875,54,14,505,9,1
40.1270513499,0.0413398700896,0.9375,50,7,94,6,1
40.1058201058,0.0182474518599,0.96875,54,7,561,8,1
40.0846113168,0.0220093310733,0.96875,53,8,396,7,1
40.1162790698,0.0301946198532,0.96875,54,8,55,0,0
40.0950871632,0.0290158744893,0.984375,49,9,226,3,1
40.0739176346,0.0679357275601,0.890625,39,17,197,3,1
40.1055408971,0.00940239214912,0.984375,54,10,266,0,0
40.0843881857,0.0398532766857,0.96875,44,8,152,7,0
40.1159725883,0.00499640964349,1.0,54,9,177,0,0
40.1475237092,0.00580197236069,1.0,54,15,783,0,0
40.1263823065,0.0312707913124,0.953125,51,8,543,7,1
40.1578947368,0.00072879317977,1.0,54,12,303,0,0
40.1893740137,0.0177646263015,0.96875,54,27,317,0,0
40.2208201893,0.0105459965459,0.984375,54,12,490,0,0
40.1996847084,0.0299793748131,0.953125,48,5,359,6,1
40.1785714286,0.0827346727528,0.875,44,6,176,4,1
40.157480315,0.0496729811899,0.9375,50,11,192,4,0
40.1364113326,0.0585636766575,0.953125,40,7,119,4,1
40.1678028317,0.00508616107291,0.984375,54,16,554,0,0
40.1467505241,0.130330570805,0.84375,13,5,148,0,0
40.1257202724,0.0467373838739,0.9375,50,4,263,6,0
40.1570680628,0.0166383636225,0.96875,54,9,309,0,0
40.1360544218,0.0381998506291,0.921875,45,9,477,8,1
40.1150627615,0.100019901613,0.90625,20,9,125,3,0
40.1463669629,0.00145305126893,1.0,54,22,278,0,0
40.1776384535,0.00208916537211,1.0,54,14,220,0,0
40.2088772846,0.000201078374319,1.0,54,12,338,0,0
40.1878914405,1.33581488125e-05,1.0,53,12,7926,8,0
40.2190923318,0.00155287990652,1.0,54,4,132,0,0
40.1981230448,0.111887272637,0.859375,20,1,16,0,0
40.2292860865,0.000270117189742,1.0,54,14,319,0,0
40.2604166667,0.00237677819277,1.0,54,17,638,0,0
40.2394586153,0.0324301622907,0.96875,48,3,44,5,1
40.2705515088,0.00291460725701,1.0,54,12,276,0,0
40.2496099844,0.0330515203948,0.96875,45,12,224,5,0
40.2806652807,0.00223667277089,1.0,54,13,747,0,0
40.3116883117,0.0149003930508,0.984375,54,15,506,0,0
40.2907580478,0.0525820097092,0.9375,41,9,220,5,0
40.321743643,0.0155084242934,1.0,54,8,173,0,0
40.3526970954,0.00232746166442,1.0,54,18,430,0,0
40.3836184552,0.0105273269896,0.984375,54,12,300,0,0
40.3626943005,0.0179415380813,0.984375,50,7,89,7,0
40.3417918177,0.0257674198531,0.96875,50,17,393,7,0
40.3209109731,0.00193370518639,1.0,52,7,8363,9,0
40.3000517331,0.0481598537809,0.9375,47,11,166,6,1
40.2792140641,0.0582729967828,0.921875,37,7,192,3,1
40.2583979328,0.103095665726,0.875,16,3,203,3,0
40.2892561983,0.00281653263339,1.0,54,13,546,0,0
40.320082602,0.00287942096279,1.0,54,9,347,0,0
40.2992776058,0.0420940871558,0.9375,45,11,296,8,0
40.2784940691,0.0371471991215,0.921875,49,14,331,6,0
40.3092783505,0.0147451499322,0.96875,54,18,367,0,0
