win_pct,sq_err,pct_cor,cleared,cor_digs,inc_digs,cor_flags,inc_flags
53.9951790019,0.000165573809428,1.0,54,20,526,0,0
53.9992858418,0.000234161336423,1.0,54,16,519,0,0
54.0033919486,0.00264134919977,1.0,54,17,195,0,0
54.0074973224,0.00457363739943,1.0,54,17,226,0,0
54.0026773762,0.0457186195697,0.9375,43,15,193,7,0
53.9978582902,0.114769678807,0.84375,13,4,40,0,0
54.0019630588,0.000279396563704,1.0,54,16,531,0,0
53.9971448965,0.0366480446332,0.953125,51,2,252,6,1
54.0012489963,0.00400939217462,1.0,54,17,261,0,0
53.9964317574,0.000726320078588,1.0,52,20,7815,9,0
53.9916153778,0.0435016032844,0.9375,47,11,186,5,0
53.9957188726,0.0034924788704,1.0,54,14,300,0,0
53.9909034157,0.0546897579029,0.921875,46,9,321,6,0
53.9950062422,0.00441205270315,1.0,54,11,810,0,0
53.999108337,0.0107942319222,1.0,54,12,226,0,0
53.9942938659,0.0450968674649,0.953125,39,7,97,4,0
53.9894802532,0.0905157428549,0.90625,23,3,65,2,0
53.9935817436,0.00619782053359,0.984375,54,19,723,0,0
53.9976825029,0.0116696177783,0.984375,54,13,250,0,0
54.0017825312,0.0179186227458,0.96875,54,11,291,0,0
53.996969967,0.132699979691,0.640625,21,6,176,3,0
54.0010693281,0.00192330345981,1.0,54,22,483,0,0
54.0051679587,0.00971188939492,1.0,54,15,262,0,0
54.0092658589,0.00157930501036,1.0,54,7,193,0,0
54.013363029,0.00233524178546,1.0,54,18,557,0,0
54.0174594691,0.00803044844497,0.984375,54,13,312,0,0
54.0126480805,0.129114384036,0.859375,12,3,31,2,0
54.007837549,0.0159826331209,0.96875,51,10,243,8,0
54.0030278743,0.0916371452439,0.875,30,5,21,1,0
53.9982190561,0.0447829946983,0.96875,39,4,173,4,0
54.0023150209,0.0126725938905,0.984375,54,14,542,0,0
54.0064102564,0.00247910403688,1.0,54,17,372,0,0
54.0016024214,0.0251158197649,0.96875,47,13,182,7,0
54.0056969913,0.00220679364735,1.0,54,13,404,0,0
