win_pct,sq_err,pct_cor,cleared,cor_digs,inc_digs,cor_flags,inc_flags
57.9437263975,0.0287311345366,0.96875,54,9,263,0,0
57.9459631954,0.00547987546745,1.0,54,9,222,0,0
57.9481997554,0.00433610591287,0.984375,54,27,362,0,0
57.9504360774,0.0105536421635,0.984375,54,15,480,0,0
57.947354427,0.0841486111597,0.890625,23,6,242,4,0
57.9442731043,0.0269780362694,0.96875,53,15,419,8,0
57.9411921093,0.0885728752908,0.90625,25,9,84,2,0
57.9434283284,0.00147301317056,1.0,54,11,162,0,0
57.9456643096,0.00160788588418,1.0,54,14,465,0,0
57.9479000532,0.00431342716415,0.984375,54,18,1829,0,0
57.9448195205,0.105480486598,0.875,14,6,46,2,0
57.9470550712,0.0036198797616,1.0,54,16,459,0,0
57.9492903843,0.00875169134903,1.0,54,10,359,0,0
57.9515254598,0.000702617319555,1.0,54,13,146,0,0
57.9537602976,0.00282320595016,1.0,54,16,411,0,0
57.955994898,0.0169215183972,0.984375,54,10,152,0,0
57.9529149174,0.00193790189514,1.0,53,7,8113,7,0
57.9551493251,0.00385828064515,1.0,54,14,349,0,0
57.9573834954,0.00322981565977,1.0,54,10,121,0,0
57.9596174283,0.000151649438634,1.0,54,19,312,0,0
57.9618511237,0.00821790389271,0.984375,54,12,143,0,0
57.9640845819,0.000360133371736,1.0,54,15,529,0,0
57.9610051533,0.107665244002,0.875,20,7,124,1,0
57.963238419,0.00640519210463,0.984375,54,13,568,0,0
57.9654714475,0.00681228048246,0.984375,54,26,423,0,0
57.9677042388,0.000309790502272,1.0,54,11,289,0,0
57.9646252722,0.0140202966877,0.984375,54,7,190,8,1
57.9668578713,0.0114963958753,0.96875,54,11,630,0,0
57.9637792766,0.0281303129722,0.96875,37,8,149,6,0
57.9660116835,0.0157457398672,0.984375,54,14,135,0,0
57.9629334608,0.0586255231993,0.921875,42,9,133,4,0
57.9651656754,0.000377649088394,1.0,54,17,222,0,0
57.9673976531,0.00611961436144,1.0,54,18,326,0,0
57.9696293936,0.00373526343987,1.0,54,13,124,0,0
57.9665516326,0.0282772708342,0.96875,46,12,166,6,1
57.9687831811,0.00429653677625,1.0,54,13,259,0,0
57.9710144928,0.00087758149459,1.0,54,17,380,0,0
57.9679371483,0.00398711985793,1.0,54,12,867,9,1
57.970168268,0.0146309191179,0.96875,54,8,176,0,0
57.9723991507,0.000906689329357,1.0,54,11,181,0,0
57.9693222228,0.00879769010322,0.96875,53,14,283,8,0
57.9715529137,0.00179281969329,1.0,54,16,909,0,0
57.9737833678,0.0143525066689,1.0,54,12,206,0,0
57.9760135852,0.0020534928078,1.0,54,22,186,0,0
57.9782435659,0.00122941663995,1.0,54,19,267,0,0
57.98047331,0.018486807592,0.984375,54,11,124,0,0
57.9773969332,0.0684985651689,0.90625,34,9,169,3,0
57.9743208829,0.0316051976698,0.96875,42,5,137,6,0
57.9765504801,0.00674412269201,0.984375,54,7,144,0,0
57.9734748011,0.0323554492872,0.953125,52,8,174,7,0
57.9757042067,0.00934605109852,1.0,54,19,315,0,0
57.9779333758,0.00146257880713,1.0,54,11,122,0,0
57.9748581128,0.0693913998708,0.90625,34,4,82,3,0
57.971783176,0.0481725793078,0.953125,37,8,151,6,0
57.9740121984,0.00496852667248,1.0,54,12,276,0,0
57.9709376326,0.0144046738984,0.984375,54,17,354,8,1
57.9731664634,0.00205043625812,1.0,54,11,179,0,0
