win_pct,sq_err,pct_cor,cleared,cor_digs,inc_digs,cor_flags,inc_flags
58.6859110419,0.00389618950219,1.0,54,15,146,0,0
58.6831430997,0.0763148844445,0.9375,21,7,85,4,0
58.6803754186,0.0761416897299,0.890625,27,6,61,4,1
58.6823240898,0.00179444292173,1.0,54,10,429,0,0
58.6842725772,0.000571850455863,1.0,54,8,615,0,0
58.6862208809,0.0167024459025,0.96875,54,7,224,0,0
58.6881690008,0.0011920235562,1.0,54,15,176,0,0
58.6854017352,0.038733245524,0.953125,44,8,101,4,0
58.6826347305,0.0390215842759,0.9375,42,9,249,7,0
58.684582744,0.00307840031663,1.0,54,20,512,0,0
58.6865305738,0.0056478930831,1.0,54,17,254,0,0
58.6884782199,0.000999165844785,1.0,54,13,277,0,0
58.6857115919,0.103736184728,0.890625,27,4,60,1,1
58.6876590931,0.00441570006368,1.0,54,13,164,0,0
58.6896064106,0.00810172126626,0.984375,54,9,215,0,0
58.6915535445,0.0145430153457,0.984375,54,6,97,0,0
58.6935004949,0.00436849403774,0.984375,54,18,500,0,0
58.6907342822,0.0659167760278,0.9375,39,7,61,4,0
58.6926810877,0.00931869393665,0.984375,54,15,185,0,0
58.6899151744,0.0725607076968,0.875,37,6,147,3,0
58.691861835,0.0215383082219,0.96875,54,22,372,0,0
58.6938083121,0.000313732188762,1.0,54,7,381,0,0
58.6957546059,0.00444522958702,1.0,54,21,308,0,0
58.6977007162,0.0077425184589,1.0,54,11,108,0,0
58.6996466431,0.000921148603995,1.0,54,12,286,0,0
58.6968811835,0.0256927481174,0.984375,50,7,179,8,0
58.6988269657,0.00458379557859,0.984375,54,18,319,0,0
58.6960618052,0.0381914724611,0.953125,51,8,149,5,1
58.6980074426,0.0214441903069,0.984375,54,4,95,0,0
58.6999528968,0.000811279521413,1.0,54,13,318,0,0
58.7018981678,0.00783655048846,1.0,54,16,260,0,0
58.7038432555,0.0128593194794,0.96875,54,9,176,0,0
58.7010785099,0.0320209922334,0.953125,50,10,266,8,0
58.703023453,0.000469929560888,1.0,54,11,321,0,0
58.7049682129,0.00637630042893,1.0,54,16,527,0,0
58.7022038049,0.0191649421608,0.984375,51,9,163,7,0
58.6994396572,0.0587434356648,0.9375,35,14,165,6,0
58.7013843111,0.000332974658164,1.0,54,14,323,0,0
58.703328782,0.0025964523057,1.0,54,11,303,0,0
58.7052730697,0.000187009383193,1.0,54,16,371,0,0
58.7072171743,0.0095773447106,0.984375,54,15,401,0,0
58.7091610959,0.0111160892217,0.984375,54,16,195,0,0
58.7111048345,0.000723800957815,1.0,54,12,143,0,0
58.7130483901,0.00462515541306,1.0,54,14,173,0,0
58.7149917628,0.0012156854951,1.0,54,10,175,0,0
58.7169349525,0.00587299029825,0.984375,54,15,373,0,0
58.7188779592,0.00497453481271,1.0,54,17,184,0,0
58.7208207831,0.000293973094292,1.0,54,19,347,0,0
58.7180573203,0.0112710336784,0.984375,52,10,398,8,0
58.72,0.00813765465882,0.984375,54,16,477,0,0
58.7219424968,0.000892743019699,1.0,54,17,330,0,0
58.7238848108,0.00118695283837,1.0,54,17,181,0,0
58.7258269421,0.00203294144683,1.0,54,10,182,0,0
58.7277688906,0.00818915068833,0.984375,54,13,150,0,0
58.7297106563,0.00301686008847,1.0,54,14,227,0,0
58.7269476854,0.0307819434555,0.96875,47,20,376,6,0
