win_pct,sq_err,pct_cor,cleared,cor_digs,inc_digs,cor_flags,inc_flags
57.0561276115,0.0044623935456,1.0,54,21,579,0,0
57.0527318176,0.129376951178,0.84375,15,4,39,1,0
57.0552877462,0.00179800650122,1.0,54,15,273,0,0
57.0518924066,0.0237231226463,0.96875,46,6,194,6,0
57.048497471,0.0303444758675,0.96875,48,5,98,6,1
57.0451029394,0.0625274526249,0.890625,41,11,153,4,0
57.0476587136,0.00775211209191,1.0,54,8,245,0,0
57.0502141837,0.000551042360142,1.0,54,11,247,0,0
57.0527693498,0.00521914991002,0.984375,54,12,160,0,0
57.0553242118,0.00775470361544,0.984375,54,11,632,0,0
57.0519302837,0.0143819392379,0.96875,54,16,1100,9,1
57.0544848917,0.00193437348078,1.0,54,9,292,0,0
57.0570391959,0.000696653354548,1.0,54,11,214,0,0
57.0536457714,0.0632373948569,0.9375,23,2,58,1,0
57.0502527505,0.053422034485,0.953125,22,3,75,2,0
57.0468601332,0.0785155985234,0.90625,34,2,33,2,0
57.0434679194,0.0166794216477,0.984375,51,9,346,8,0
57.0460221192,0.000566838125934,1.0,54,16,235,0,0
57.0426303585,0.0571535952751,0.921875,40,5,43,3,0
57.0451843044,0.0034117065526,1.0,54,17,288,0,0
57.0477379466,0.0138447709508,0.984375,54,11,123,0,0
57.0502912852,0.000703516306928,1.0,54,12,222,0,0
57.0528443203,0.00218366059293,1.0,54,20,245,0,0
57.0553970518,0.00308637770753,1.0,54,7,572,0,0
57.0579494799,0.00304555159058,1.0,54,12,113,0,0
57.0605016047,0.00124833545132,1.0,54,22,387,0,0
57.063053426,0.00269228260377,1.0,54,14,278,0,0
57.0656049441,0.00162941269568,1.0,54,17,303,0,0
57.068156159,0.00217355582935,1.0,54,16,134,0,0
57.0707070707,0.00340654270379,1.0,54,13,309,0,0
57.0732576793,0.00246668545443,1.0,54,23,512,0,0
57.0698669202,0.0367854272135,0.953125,53,5,185,6,1
57.0724172756,0.00966649329817,1.0,54,11,135,0,0
57.0690269692,0.0289211662604,0.96875,52,10,496,8,1
57.0715770716,0.0188449879649,0.96875,54,11,330,0,0
57.074126871,0.00352641323838,1.0,54,18,425,0,0
57.0766763675,0.00111088333034,1.0,54,9,196,0,0
57.0732866136,0.0255636121448,0.984375,43,7,176,7,0
57.0758358572,0.03398297126,0.953125,54,6,213,0,0
57.0724465558,0.0276442745104,0.96875,49,13,259,7,0
57.0749955466,0.00213400158608,1.0,54,13,221,0,0
57.0716066975,0.00497941020779,0.984375,54,7,548,8,1
57.0682182509,4.10013778078e-05,1.0,53,11,8499,8,0
57.0707670387,0.000191717766587,1.0,54,14,187,0,0
57.0733155239,0.0051618623711,1.0,54,11,237,0,0
57.0699275792,0.0202644859249,0.96875,53,13,267,9,0
57.0724758117,0.0081253938197,1.0,54,14,412,0,0
57.0750237417,0.00391393364842,1.0,54,12,146,0,0
57.0716362989,0.0158342500427,0.984375,51,13,212,7,0
57.0741839763,0.015356374543,0.96875,54,14,800,0,0
57.0767313513,0.000547219924878,1.0,54,10,213,0,0
57.0733444102,0.0896276388417,0.859375,29,15,91,3,0
57.069957871,0.0993200959897,0.890625,15,5,63,1,0
57.0725050433,0.00343048510817,1.0,54,6,279,0,0
57.0750519134,0.00036554677543,1.0,54,12,297,0,0
57.0775984813,0.00329454591424,1.0,54,14,323,0,0
57.080144747,0.00312309661307,1.0,54,14,412,0,0
57.0767588089,0.122591256859,0.859375,10,1,44,0,1
57.0793048224,0.000741372069801,1.0,54,15,191,0,0
57.0818505338,0.00990743361143,0.984375,54,8,212,0,0
57.0843959433,0.00190346106178,1.0,54,17,162,0,0
57.0810105563,0.0570552651819,0.921875,36,9,64,3,0
57.0776255708,0.000934686253005,1.0,53,11,8284,9,0
57.080170778,0.00122282848685,1.0,54,20,1812,0,0
57.0827156834,0.0126377661832,0.96875,54,11,257,0,0
57.0793311989,0.0481460884993,0.921875,48,5,159,7,1
57.0818758523,0.00309347687255,1.0,54,6,264,0,0
57.0844202039,0.00251055586075,1.0,54,12,362,0,0
57.0810362203,0.0231102418497,0.96875,47,13,206,7,2
57.0835803201,0.00430812776353,1.0,54,10,174,0,0
57.0861241183,0.00402111845057,1.0,54,21,620,0,0
57.088667615,0.00031595387194,1.0,54,16,377,0,0
57.0852841818,0.0675292402761,0.921875,30,8,92,3,1
57.0819011497,0.122153676458,0.84375,19,5,52,0,0
57.0844444444,0.000777724694963,1.0,54,10,204,0,0
57.081061863,0.0211473729729,0.953125,54,15,418,8,1
57.0836049061,0.00641064091428,0.984375,54,8,475,0,0
57.0802227752,0.0371869051226,0.9375,48,13,121,6,0
57.0768410451,0.0376242627387,0.9375,45,14,128,6,0
57.0793838863,0.00637670764038,1.0,54,15,208,0,0
57.0819264262,0.00260055170639,1.0,54,13,139,0,0
57.0785451961,0.0156161217655,0.984375,54,9,197,8,1
57.0751643665,0.0192747436208,0.96875,50,8,364,8,0
57.0777067046,0.00843951866829,0.984375,54,10,568,0,0
57.0802487415,0.00300448414108,1.0,54,10,339,0,0
57.0768684117,0.0467652295367,0.9375,47,3,48,4,0
57.0794101972,0.00201174088638,1.0,54,16,161,0,0
57.0819516817,0.0017838676263,1.0,54,16,649,0,0
57.0844928652,0.0133989101053,1.0,54,15,874,0,0
57.0870337478,0.00025082434664,1.0,54,12,452,0,0
57.0836540169,0.105009529329,0.84375,11,3,77,1,0
57.0861946484,0.00824627290267,0.984375,54,10,210,0,0
57.088734979,0.00124821675261,1.0,54,14,129,0,0
57.0853557476,0.0568650243523,0.921875,37,15,242,5,0
57.0878958272,0.00940908711594,0.984375,54,13,623,0,0
57.0845170455,0.0231187399961,0.96875,53,17,357,7,1
57.0811386637,0.00752803094181,0.984375,54,19,324,9,1
